aoa_deg,test_lift_gf,test_drag_gf,old_fluxv_lift_gf,old_fluxv_drag_gf,v1_polar_lift_gf,v1_polar_drag_gf,v4_lift_gf,v4_drag_gf,persistence_fraction,ldvm_shedding_fraction,ldvm_delta_CL,ldvm_delta_CD,lesp_critical
0.0,2.0,-0.5,0.17966689728066976,-6.564251970690437,0.1835788672701965,-2.206373100948329,-0.2699136557939926,-2.739509771175703,0.07419873429130075,0.31119791666666663,-0.008384759959857897,0.06081912635908315,0.08715574274765817
5.0,17.4,0.1,13.717087816289936,-6.017767997458367,12.503561871207204,-0.8730589450842983,10.675896903580105,-1.8136604086366983,0.41926688044657745,0.34830729166666663,-0.07892621065079373,0.06441772615867089,0.08715574274765817
10.0,31.5,5.1,27.11047494943118,-4.386244413185951,24.157076150797486,3.237259804827586,22.90348798347881,2.1725316661526044,0.7220165377535269,0.41145833333333337,-0.13531458546921094,0.0787622095517034,0.08715574274765817
15.0,38.7,14.1,40.21620749422078,-1.6934870575438747,34.634565357793775,9.818961406355488,34.26484099247738,9.09097464719883,0.8860882055059615,0.271484375,-0.1643564796952396,0.11098970446345802,0.08715574274765817
20.0,42.9,21.0,52.896743881124436,2.0220949843843066,43.50565445675441,18.26409109753329,43.39054569858791,17.929297367695114,0.9661383350597645,0.19466145833333331,-0.23679964380002888,0.14221668342284333,0.08715574274765817
25.0,45.3,27.8,65.02349094537094,6.709790020069221,50.28144041831099,28.616282024111875,50.27131457315264,28.558895884697783,0.9959321998735517,0.10807291666666666,-0.31638588196874734,0.17769734791177694,0.08715574274765817
