aoa_deg,model,model_label,phase,lift_n,drag_n,thrust_n,CL,CD,CT
0.0,fluxv_uvpm,FluxV current load channel,0.7109375,0.13271230847227608,-0.027016594845340546,0.027016594845340546,0.21949637279047518,-0.044683455829878045,0.044683455829878045
0.0,fluxv_uvpm,FluxV current load channel,0.71875,0.10057907757303261,-0.01996493535461384,0.01996493535461384,0.16635037819799792,-0.033020530979984544,0.033020530979984544
0.0,fluxv_uvpm,FluxV current load channel,0.7265625,0.06883774846905306,-0.013840715259667645,0.013840715259667645,0.11385256027836087,-0.022891522506802528,0.022891522506802528
0.0,fluxv_uvpm,FluxV current load channel,0.734375,0.03747248293106648,-0.008614350874263226,0.008614350874263226,0.06197672376816747,-0.014247501174619636,0.014247501174619636
0.0,fluxv_uvpm,FluxV current load channel,0.7421875,0.006503042989112253,-0.004347530347692457,0.004347530347692457,0.01075555360796738,-0.007190494633844429,0.007190494633844429
0.0,fluxv_uvpm,FluxV current load channel,0.75,-0.02405754225475955,-0.0010909887628765876,0.0010909887628765876,-0.039789401028137716,-0.0018044149707229624,0.0018044149707229624
0.0,fluxv_uvpm,FluxV current load channel,0.7578125,-0.05404594896630429,0.0007180373348622587,-0.0007180373348622587,-0.08938801456084317,0.0011875808080252781,-0.0011875808080252781
0.0,fluxv_uvpm,FluxV current load channel,0.765625,-0.08362497653615275,0.001501048762053399,-0.001501048762053399,-0.13830954517838567,0.002482623973956283,-0.002482623973956283
0.0,fluxv_uvpm,FluxV current load channel,0.7734375,-0.11279205032613124,0.001293258821412858,-0.001293258821412858,-0.1865497346190646,0.0021389547333411614,-0.0021389547333411614
0.0,fluxv_uvpm,FluxV current load channel,0.78125,-0.14154258742248388,0.00013706303190927615,-0.00013706303190927615,-0.23410100308144471,0.00022669214855859483,-0.00022669214855859483
0.0,fluxv_uvpm,FluxV current load channel,0.7890625,-0.16979514163672096,-0.0020439924457192012,0.0020439924457192012,-0.2808286445751255,-0.0033806127932754686,0.0033806127932754686
0.0,fluxv_uvpm,FluxV current load channel,0.796875,-0.19749698434648708,-0.0051616479171323676,0.0051616479171323676,-0.3266454498466287,-0.008536985065471486,0.008536985065471486
0.0,fluxv_uvpm,FluxV current load channel,0.8046875,-0.22471684591518093,-0.008941865999059724,0.008941865999059724,-0.3716650938492441,-0.014789187041999968,0.014789187041999968
0.0,fluxv_uvpm,FluxV current load channel,0.8125,-0.2514250758387973,-0.013306861861971414,0.013306861861971414,-0.41583853683560046,-0.02200856835021296,0.02200856835021296
0.0,fluxv_uvpm,FluxV current load channel,0.8203125,-0.2775888689953527,-0.018178355378346216,0.018178355378346216,-0.4591115215527931,-0.03006565943110513,0.03006565943110513
0.0,fluxv_uvpm,FluxV current load channel,0.828125,-0.3029453336383918,-0.023566836352118037,0.023566836352118037,-0.5010492444362715,-0.03897780964692691,0.03897780964692691
0.0,fluxv_uvpm,FluxV current load channel,0.8359375,-0.3275840002756447,-0.02923992235813072,0.02923992235813072,-0.5417997823443698,-0.04836067560097908,0.04836067560097908
0.0,fluxv_uvpm,FluxV current load channel,0.84375,-0.35148837950785916,-0.03511108406773403,0.03511108406773403,-0.5813358630265555,-0.05807114416383633,0.05807114416383633
0.0,fluxv_uvpm,FluxV current load channel,0.8515625,-0.37460770722367237,-0.041118187835291635,0.041118187835291635,-0.619573526385681,-0.06800645086698465,0.06800645086698465
0.0,fluxv_uvpm,FluxV current load channel,0.859375,-0.396786491059726,-0.047200191303577,0.047200191303577,-0.6562555995178408,-0.07806563615247464,0.07806563615247464
0.0,fluxv_uvpm,FluxV current load channel,0.8671875,-0.4177742553922736,-0.05326359313944449,0.05326359313944449,-0.6909678142099533,-0.08809405570952009,0.08809405570952009
0.0,fluxv_uvpm,FluxV current load channel,0.875,-0.43775568097953854,-0.0592507616047944,0.0592507616047944,-0.7240156188188503,-0.09799639089272846,0.09799639089272846
0.0,fluxv_uvpm,FluxV current load channel,0.8828125,-0.45668188887223,-0.0651251409309327,0.0651251409309327,-0.7553181711664502,-0.10771218115608654,0.10771218115608654
0.0,fluxv_uvpm,FluxV current load channel,0.890625,-0.47450515663024023,-0.07085263839918853,0.07085263839918853,-0.7847965418555858,-0.11718503965670862,0.11718503965670862
0.0,fluxv_uvpm,FluxV current load channel,0.8984375,-0.4908360763056758,-0.07633882366381047,0.07633882366381047,-0.8118066788530861,-0.12625878556545853,0.12625878556545853
0.0,fluxv_uvpm,FluxV current load channel,0.90625,-0.5057961636804633,-0.08157282658676385,0.08157282658676385,-0.8365495603024011,-0.1349154404755267,0.1349154404755267
0.0,fluxv_uvpm,FluxV current load channel,0.9140625,-0.519480851420895,-0.08655790385529932,0.08655790385529932,-0.8591830247969361,-0.14316039070749687,0.14316039070749687
0.0,fluxv_uvpm,FluxV current load channel,0.921875,-0.5318577804128104,-0.09127759012414338,0.09127759012414338,-0.87965355274784,-0.150966403794344,0.150966403794344
0.0,fluxv_uvpm,FluxV current load channel,0.9296875,-0.5428198025407874,-0.0957002133007876,0.0957002133007876,-0.8977839290726745,-0.15828109643037244,0.15828109643037244
0.0,fluxv_uvpm,FluxV current load channel,0.9375,-0.5519411582972937,-0.09972232386505271,0.09972232386505271,-0.9128699789389753,-0.16493337073696301,0.16493337073696301
0.0,fluxv_uvpm,FluxV current load channel,0.9453125,-0.5596527725656546,-0.10342991665128498,0.10342991665128498,-0.9256244203299039,-0.17106545582937266,0.17106545582937266
0.0,fluxv_uvpm,FluxV current load channel,0.953125,-0.5659407570151082,-0.10681551215349074,0.10681551215349074,-0.9360242829704237,-0.1766649811561825,0.1766649811561825
0.0,fluxv_uvpm,FluxV current load channel,0.9609375,-0.5707932113861841,-0.10987215688123304,0.10987215688123304,-0.9440498847088259,-0.18172044615691924,0.18172044615691924
0.0,fluxv_uvpm,FluxV current load channel,0.96875,-0.5738778943123534,-0.11251675909966306,0.11251675909966306,-0.9491517228223895,-0.18609442322883715,0.18609442322883715
0.0,fluxv_uvpm,FluxV current load channel,0.9765625,-0.5752702143079645,-0.11475830250770484,0.11475830250770484,-0.951454517433668,-0.18980177074755167,0.18980177074755167
0.0,fluxv_uvpm,FluxV current load channel,0.984375,-0.575215288954397,-0.11664855964565701,0.11664855964565701,-0.9513636749487389,-0.19292811667731508,0.19292811667731508
0.0,fluxv_uvpm,FluxV current load channel,0.9921875,-0.5737187009683486,-0.11818296096652653,0.11818296096652653,-0.9488884287693836,-0.1954659033243323,0.1954659033243323
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0,-0.5707877184583913,-0.11935693310819469,0.11935693310819469,-0.9440407998112726,-0.19740756668487175,0.19740756668487175
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0078125,-0.5658963507615268,-0.12002221138138354,0.12002221138138354,-0.9359508383012554,-0.19850788789503115,0.19850788789503115
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.015625,-0.5596208796722207,-0.12031374509586336,0.12031374509586336,-0.9255716718357581,-0.19899006316280463,0.19899006316280463
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0234375,-0.5519841881367977,-0.12022732576246557,0.12022732576246557,-0.9129411471207484,-0.1988471319574165,0.1988471319574165
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.03125,-0.5430107485531005,-0.11975876545520985,0.11975876545520985,-0.8980997396978079,-0.19807216775808822,0.19807216775808822
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0390625,-0.5325182375482965,-0.11883820900937314,0.11883820900937314,-0.8807459001517214,-0.19654963527307567,0.19654963527307567
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.046875,-0.5204984119045553,-0.11743635205926875,0.11743635205926875,-0.8608659948080034,-0.19423106724226402,0.19423106724226402
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0546875,-0.5072790495390542,-0.11563620364530236,0.11563620364530236,-0.8390021441732558,-0.1912537544978874,0.1912537544978874
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0625,-0.49290025586189046,-0.11343524190848822,0.11343524190848822,-0.8152206796386428,-0.18761352607113035,0.18761352607113035
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0703125,-0.4774038219149021,-0.11083139279665478,0.11083139279665478,-0.7895907205059396,-0.18330695163262956,0.18330695163262956
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.078125,-0.4605119559003532,-0.10768930053443806,0.10768930053443806,-0.7616528196244193,-0.17811016271026925,0.17811016271026925
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.0859375,-0.44260264908566405,-0.1041245997296865,0.1041245997296865,-0.7320321466795492,-0.17221441041921698,0.17221441041921698
