case_id,t_star,experiment_CL,data_role
fast_pitch,6.27,1.366745188,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.28,1.370447211,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.29,1.370447211,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.3,1.376628054,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.31,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.32,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.33,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.34,1.384611284,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.35,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.36,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.37,1.391403729,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.38,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.39,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.4,1.391107653,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.41,1.39214932,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.42,1.400698767,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.43,1.39641756,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.44,1.389620793,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.45,1.381803971,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.46,1.377522764,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.47,1.376498386,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.48,1.376498386,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.49,1.376498386,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.5,1.384494583,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.51,1.386372608,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.52,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.53,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.54,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.55,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.56,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.57,1.386260229,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.58,1.386660039,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.59,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.6,1.382549562,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.61,1.38523153,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.62,1.387688739,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.63,1.383407532,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.64,1.385972799,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.65,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.66,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.67,1.384436232,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.68,1.384944099,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.69,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.7,1.388600738,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.71,1.393304446,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.72,1.399726256,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.73,1.406148067,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.74,1.412569877,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.75,1.418991687,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.76,1.425413497,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.77,1.431835307,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.78,1.438257117,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.79,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.8,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.81,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.82,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.83,1.442961906,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.84,1.434399493,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.85,1.433519911,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.86,1.436219168,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.87,1.431937961,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.88,1.430958967,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.89,1.429426723,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.9,1.425145516,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.91,1.428951274,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.92,1.428685454,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.93,1.425411336,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.94,1.429692543,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.95,1.430958967,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.96,1.430958967,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.97,1.430958967,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.98,1.434715018,digitized_experimental_whole_wing_lift_curve
fast_pitch,6.99,1.437010143,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.0,1.436577916,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.01,1.428015503,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.02,1.430362494,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.03,1.437967525,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.04,1.442248732,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.05,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.06,1.441362667,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.07,1.43708146,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.08,1.437010143,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.09,1.439450063,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.1,1.44373127,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.11,1.448012477,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.12,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.13,1.450523715,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.14,1.454804922,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.15,1.459086128,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.16,1.461214846,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.17,1.461214846,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.18,1.461214846,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.19,1.464108604,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.2,1.467266021,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.21,1.467266021,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.22,1.470901049,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.23,1.477047314,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.24,1.485324458,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.25,1.481043251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.26,1.479368373,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.27,1.480204731,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.28,1.484485938,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.29,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.3,1.48384192,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.31,1.479560713,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.32,1.483457238,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.33,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.34,1.485968476,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.35,1.490249683,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.36,1.488410558,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.37,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.38,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.39,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.4,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.41,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.42,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.43,1.482646813,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.44,1.480371139,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.45,1.484652346,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.46,1.488933552,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.47,1.487982653,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.48,1.47942024,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.49,1.487878919,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.5,1.491470724,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.51,1.491470724,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.52,1.491470724,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.53,1.494697297,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.54,1.497521899,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.55,1.497521899,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.56,1.497521899,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.57,1.499719773,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.58,1.503145171,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.59,1.498863964,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.6,1.497521899,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.61,1.498691073,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.62,1.50297228,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.63,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.64,1.505483518,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.65,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.66,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.67,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.68,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.69,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.7,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.71,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.72,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.73,1.505490001,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.74,1.505937356,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.75,1.509029939,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.76,1.504748732,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.77,1.506678625,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.78,1.50828867,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.79,1.504007463,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.8,1.507419894,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.81,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.82,1.50931737,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.83,1.505036163,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.84,1.506391194,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.85,1.508576101,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.86,1.504294894,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.87,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.88,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.89,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.9,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.91,1.506103763,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.92,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.93,1.509624251,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.94,1.503080337,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.95,1.499023888,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.96,1.503305095,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.97,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.98,1.510302847,digitized_experimental_whole_wing_lift_curve
fast_pitch,7.99,1.521726602,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.0,1.521726602,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.01,1.518742076,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.02,1.515675426,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.03,1.515675426,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.04,1.511949631,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.05,1.511580077,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.06,1.515303711,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.07,1.506741298,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.08,1.503573075,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.09,1.502645949,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.1,1.498364742,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.11,1.497521899,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.12,1.495853504,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.13,1.491572297,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.14,1.48729109,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.15,1.483009884,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.16,1.479368373,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.17,1.479368373,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.18,1.482519306,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.19,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.2,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.21,1.485419548,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.22,1.483297314,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.23,1.478663843,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.24,1.470101429,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.25,1.461539016,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.26,1.456257204,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.27,1.460538411,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.28,1.461214846,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.29,1.45754524,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.3,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.31,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.32,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.33,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.34,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.35,1.449112494,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.36,1.447565122,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.37,1.443283915,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.38,1.443061319,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.39,1.440772678,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.4,1.436491471,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.41,1.432210264,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.42,1.430958967,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.43,1.428439085,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.44,1.419876671,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.45,1.418856616,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.46,1.418856616,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.47,1.418394133,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.48,1.40983172,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.49,1.404011785,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.5,1.399730579,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.51,1.395449372,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.52,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.53,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.54,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.55,1.390426896,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.56,1.386145689,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.57,1.381864482,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.58,1.377583276,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.59,1.376498386,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.6,1.377924735,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.61,1.382205942,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.62,1.390424735,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.63,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.64,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.65,1.394651913,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.66,1.391015805,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.67,1.385664297,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.68,1.380312788,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.69,1.37496128,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.7,1.369609771,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.71,1.364258263,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.72,1.358906754,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.73,1.353555246,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.74,1.348203737,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.75,1.342852229,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.76,1.33750072,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.77,1.332547401,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.78,1.328266194,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.79,1.323984987,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.8,1.32437183,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.81,1.328088981,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.82,1.328088981,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.83,1.328088981,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.84,1.326783656,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.85,1.322502449,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.86,1.322037805,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.87,1.322037805,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.88,1.32176118,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.89,1.317479973,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.9,1.313198767,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.91,1.309935454,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.92,1.309935454,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.93,1.306406322,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.94,1.302125115,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.95,1.297843908,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.96,1.297833103,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.97,1.295332671,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.98,1.292512391,digitized_experimental_whole_wing_lift_curve
fast_pitch,8.99,1.296793597,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.0,1.294591402,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.01,1.288838462,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.02,1.280276049,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.03,1.287645516,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.04,1.287355924,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.05,1.279679576,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.06,1.279679576,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.07,1.279679576,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.08,1.279679576,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.09,1.279679576,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.1,1.275984036,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.11,1.275553971,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.12,1.279523974,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.13,1.275242767,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.14,1.2736284,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.15,1.2736284,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.16,1.2736284,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.17,1.270220292,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.18,1.267577225,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.19,1.267577225,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.2,1.263427847,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.21,1.261526049,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.22,1.260916609,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.23,1.256635402,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.24,1.258595551,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.25,1.253421796,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.26,1.227734555,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.27,1.217495101,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.28,1.217300599,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.29,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.3,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.31,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.32,1.226282273,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.33,1.23056348,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.34,1.231270171,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.35,1.229465624,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.36,1.225253573,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.37,1.22953478,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.38,1.228724355,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.39,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.4,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.41,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.42,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.43,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.44,1.221190641,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.45,1.221426204,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.46,1.224730579,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.47,1.220449372,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.48,1.228166782,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.49,1.237321346,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.5,1.237321346,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.51,1.237321346,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.52,1.237321346,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.53,1.23671839,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.54,1.223874769,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.55,1.221880043,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.56,1.22427674,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.57,1.219995534,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.58,1.226074804,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.59,1.229586647,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.6,1.22530544,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.61,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.62,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.63,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.64,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.65,1.228385056,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.66,1.228477985,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.67,1.219915572,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.68,1.22307515,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.69,1.223081633,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.7,1.219535212,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.71,1.223816419,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.72,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.73,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.74,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.75,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.76,1.225218995,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.77,1.225139033,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.78,1.220857826,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.79,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.8,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.81,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.82,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.83,1.217605319,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.84,1.213324112,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.85,1.213116644,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.86,1.210812875,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.87,1.207065468,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.88,1.207065468,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.89,1.207065468,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.9,1.205790399,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.91,1.201509192,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.92,1.212373213,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.93,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.94,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.95,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.96,1.219167819,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.97,1.216204904,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.98,1.203361284,digitized_experimental_whole_wing_lift_curve
fast_pitch,9.99,1.204513169,digitized_experimental_whole_wing_lift_curve
fast_pitch,10.0,1.205336561,digitized_experimental_whole_wing_lift_curve
fast_pitch,10.01,1.201055354,digitized_experimental_whole_wing_lift_curve
fast_pitch,10.02,1.201014292,digitized_experimental_whole_wing_lift_curve
fast_pitch,10.03,1.203484469,digitized_experimental_whole_wing_lift_curve
