case_id,model,t_star,pitch_deg,experiment_CL,prediction_CL,prediction_CD_diagnostic_only,ldvm_delta_CL,shed_lev
fast_pitch,fluxv_v4b,1.74,44.999999999657426,2.063025876,2.264506520627106,1.5058970996233199,-0.5803186659136814,True
fast_pitch,fluxv_v4b,1.75,44.999999999746215,2.08081201,2.2209362446832395,1.464368622220769,-0.6224526054500251,True
fast_pitch,fluxv_v4b,1.76,44.99999999981199,2.099786768,2.2163707623362248,1.461788084546801,-0.6256116502703957,True
fast_pitch,fluxv_v4b,1.77,44.99999999986072,2.121032878,2.2118052799892136,1.4592075468728274,-0.6287706950907631,True
fast_pitch,fluxv_v4b,1.78,44.999999999896815,2.133876498,2.207239797642206,1.4566270091988498,-0.6319297399111263,True
fast_pitch,fluxv_v4b,1.79,44.99999999992357,2.146720119,2.2026743152952015,1.4540464715248667,-0.6350887847314867,True
fast_pitch,fluxv_v4b,1.8,44.99999999994338,2.157921277,2.1879890765198606,1.4412991768514534,-0.6483981820654957,True
fast_pitch,fluxv_v4b,1.81,44.99999999995806,2.162202484,2.1712798864588585,1.4265185307781483,-0.663737649902229,True
fast_pitch,fluxv_v4b,1.82,44.99999999996893,2.163151222,2.154570696397863,1.4117378847048365,-0.6790771177389558,True
fast_pitch,fluxv_v4b,1.83,44.999999999976986,2.155338722,2.1378615063368733,1.396957238631518,-0.6944165855756768,True
fast_pitch,fluxv_v4b,1.84,44.99999999998295,2.133932688,2.1214795144585312,1.3824667780528546,-0.7094562531160485,True
fast_pitch,fluxv_v4b,1.85,44.99999999998737,2.124747868,2.1052611216715125,1.3681214102215185,-0.7243460205082466,True
fast_pitch,fluxv_v4b,1.86,44.99999999999064,2.111577916,2.089042728884495,1.353776042390181,-0.7392357879004431,True
fast_pitch,fluxv_v4b,1.87,44.99999999999307,2.094453089,2.0728243360974794,1.3394306745588413,-0.7541255552926375,True
fast_pitch,fluxv_v4b,1.8800000000000001,44.99999999999487,2.0773282619999995,2.0648468547138212,1.3332990501481676,-0.7607962822048556,True
fast_pitch,fluxv_v4b,1.8900000000000001,44.99999999999619,2.0602034349999996,2.065110284733519,1.335381169158161,-0.7592479686370994,True
fast_pitch,fluxv_v4b,1.9000000000000001,44.999999999997186,2.0418035379999995,2.0653737147532167,1.3374632881681552,-0.757699655069343,True
fast_pitch,fluxv_v4b,1.9100000000000001,44.99999999999791,2.0203975049999996,2.0656371447729147,1.3395454071781492,-0.7561513415015862,True
fast_pitch,fluxv_v4b,1.92,44.99999999999846,2.006564085,2.06004365553441,1.3357529561391321,-0.760474994940489,True
fast_pitch,fluxv_v4b,1.93,44.99999999999886,1.991704126,2.0427363277795014,1.3202113650020966,-0.7765425823927075,True
fast_pitch,fluxv_v4b,1.94,44.99999999999915,1.974825669,2.025429000024592,1.3046697738650597,-0.7926101698449269,True
fast_pitch,fluxv_v4b,1.95,44.99999999999937,1.961982048,2.0081216722696835,1.289128182728023,-0.8086777572971453,True
fast_pitch,fluxv_v4b,1.96,44.99999999999954,1.954653642,1.9940962059544094,1.2768598785866123,-0.8214710919816232,True
fast_pitch,fluxv_v4b,1.97,44.99999999999966,1.950372435,1.9964800468373025,1.2809580094233273,-0.8178931628274042,True
fast_pitch,fluxv_v4b,1.98,44.999999999999744,1.946091229,1.9988638877201965,1.2850561402600427,-0.8143152336731844,True
fast_pitch,fluxv_v4b,1.99,44.99999999999982,1.945308898,2.0012477286030896,1.2891542710967574,-0.8107373045189652,True
fast_pitch,fluxv_v4b,2.0,44.99999999999986,1.945308898,2.003631569485983,1.2932524019334728,-0.8071593753647456,True
fast_pitch,fluxv_v4b,2.0100000000000002,44.99999999999989,1.9453088980000004,1.9953948462578144,1.286680097858858,-0.8142475297937961,True
fast_pitch,fluxv_v4b,2.02,44.99999999999992,1.953789189,1.9871581230296456,1.2801077937842433,-0.8213356842228468,True
fast_pitch,fluxv_v4b,2.0300000000000002,44.99999999999994,1.9623516020000005,1.9789213998014767,1.2735354897096287,-0.828423838651897,True
fast_pitch,fluxv_v4b,2.04,44.99999999999996,1.970914016,1.970684676573308,1.2669631856350136,-0.8355119930809475,True
fast_pitch,fluxv_v4b,2.05,44.99999999999997,1.979476429,1.9844855559541932,1.2823882748526918,-0.8205999853784554,True
fast_pitch,fluxv_v4b,2.06,44.99999999999998,1.988038843,2.0026939558568873,1.3022128427288275,-0.8012879452496562,True
fast_pitch,fluxv_v4b,2.07,44.99999999999999,1.999484209,2.020902355759581,1.322037410604962,-0.7819759051208582,True
fast_pitch,fluxv_v4b,2.08,44.99999999999999,2.016609036,2.039110755662276,1.3418619784810975,-0.7626638649920588,True
fast_pitch,fluxv_v4b,2.09,44.99999999999999,2.02187572,2.0308564285981774,1.3351927534341423,-0.7698438951024127,True
fast_pitch,fluxv_v4b,2.1,45.0,2.030522418,2.0093707380506842,1.3152766319256428,-0.7902699603323413,True
fast_pitch,fluxv_v4b,2.11,45.0,2.042540485,1.9878850475031906,1.2953605104171442,-0.8106960255622697,True
fast_pitch,fluxv_v4b,2.12,44.99999999999999,2.046821692,1.9663993569556966,1.2754443889086449,-0.8311220907921982,True
fast_pitch,fluxv_v4b,2.13,44.99999999999999,2.051102899,1.9663739936119717,1.2769661339797778,-0.8301092680979965,True
fast_pitch,fluxv_v4b,2.14,45.0,2.05423006,1.9878089574720144,1.2999257456305422,-0.8076575574796648,True
fast_pitch,fluxv_v4b,2.15,45.0,2.05423006,2.0092439213320565,1.3228853572813057,-0.785205846861334,True
fast_pitch,fluxv_v4b,2.16,45.00000000000001,2.05423006,2.030678885192099,1.3458449689320706,-0.7627541362430021,True
fast_pitch,fluxv_v4b,2.17,45.0,2.052334745,2.0317124668668867,1.3483887905179361,-0.7607176721831671,True
fast_pitch,fluxv_v4b,2.18,44.99999999999999,2.048053538,1.9919432841711744,1.3101010319740136,-0.7995117012403152,True
fast_pitch,fluxv_v4b,2.19,45.0,2.043772332,1.952174101475463,1.2718132734300927,-0.838305730297462,True
fast_pitch,fluxv_v4b,2.2,44.99999999999999,2.034217958,1.9124049187797516,1.2335255148861708,-0.8770997593546095,True
fast_pitch,fluxv_v4b,2.21,44.99999999999999,2.021374337,1.8789656215781692,1.2015607242347843,-0.9095706050746062,True
fast_pitch,fluxv_v4b,2.22,44.99999999999999,2.008530717,1.8771757518472252,1.2012107730460646,-0.9104255341088595,True
fast_pitch,fluxv_v4b,2.23,45.0,1.999064949,1.8753858821162817,1.2008608218573447,-0.9112804631431131,True
fast_pitch,fluxv_v4b,2.24,44.99999999999999,1.987286768,1.8735960123853375,1.2005108706686243,-0.9121353921773669,True
fast_pitch,fluxv_v4b,2.25,44.99999999999999,1.970161941,1.871806142654393,1.200160919479904,-0.9129903212116206,True
fast_pitch,fluxv_v4b,2.2600000000000002,45.0,1.9612753569999997,1.876811148622906,1.206566074762633,-0.9070891528802686,True
fast_pitch,fluxv_v4b,2.27,44.99999999999999,1.952712944,1.881816154591418,1.2129712300453606,-0.9011879845489172,True
fast_pitch,fluxv_v4b,2.2800000000000002,44.99999999999999,1.9429921619999992,1.8868211605599323,1.2193763853280901,-0.8952868162175643,True
fast_pitch,fluxv_v4b,2.29,44.99999999999999,1.925867335,1.8918261665284437,1.225781540610818,-0.8893856478862132,True
fast_pitch,fluxv_v4b,2.3000000000000003,45.0,1.9149233519999995,1.8591733974239784,1.1944972053602212,-0.9211733539620393,True
fast_pitch,fluxv_v4b,2.31,44.99999999999999,1.905040485,1.8189890733049228,1.1556749720029642,-0.9604988349192959,True
fast_pitch,fluxv_v4b,2.32,44.99999999999999,1.892196865,1.7788047491858665,1.1168527386457074,-0.999824315876553,True
fast_pitch,fluxv_v4b,2.33,44.99999999999999,1.887016626,1.738620425066809,1.078030505288449,-1.0391497968338115,True
fast_pitch,fluxv_v4b,2.34,44.99999999999999,1.880673698,1.7352525037501763,1.076000358104877,-1.0416827800955373,True
fast_pitch,fluxv_v4b,2.35,44.99999999999999,1.872986543,1.7502927838347542,1.0923662540081458,-1.0258195145094995,True
fast_pitch,fluxv_v4b,2.36,44.99999999999999,1.87726775,1.7653330639193308,1.108732149911414,-1.009956248923463,True
fast_pitch,fluxv_v4b,2.37,45.0,1.875942975,1.780373344003909,1.1250980458146826,-0.9940929833374251,True
fast_pitch,fluxv_v4b,2.38,44.99999999999999,1.873727812,1.7898661603228454,1.13589894151524,-0.9837943864971488,True
fast_pitch,fluxv_v4b,2.39,44.99999999999999,1.878009019,1.793811512876141,1.1411348370130858,-0.9790604584026341,True
fast_pitch,fluxv_v4b,2.4,44.99999999999999,1.885834486,1.7977568654294362,1.1463707325109311,-0.9743265303081197,True
fast_pitch,fluxv_v4b,2.41,45.0,1.894396899,1.8017022179827318,1.1516066280087762,-0.9695926022136045,True
fast_pitch,fluxv_v4b,2.42,44.99999999999999,1.902959313,1.792364891696789,1.143548582840122,-0.978152348927137,True
fast_pitch,fluxv_v4b,2.43,44.99999999999999,1.911521727,1.7564622077323744,1.108902656338472,-1.0132994452567572,True
fast_pitch,fluxv_v4b,2.44,45.0,1.91756858,1.7205595237679614,1.074256729836824,-1.0484465415863757,True
fast_pitch,fluxv_v4b,2.45,44.99999999999999,1.924832152,1.684656839803547,1.0396108033351745,-1.083593637915996,True
fast_pitch,fluxv_v4b,2.46,44.99999999999999,1.946238186,1.6562498184142163,1.0124551178539032,-1.1112503383263737,True
fast_pitch,fluxv_v4b,2.47,44.99999999999999,1.957873732,1.6653211099002907,1.0227506374745094,-1.1014550591405503,True
fast_pitch,fluxv_v4b,2.48,45.0,1.964949285,1.6743924013863642,1.0330461570951146,-1.0916597799547283,True
fast_pitch,fluxv_v4b,2.49,44.99999999999999,1.969230492,1.6834636928724378,1.0433416767157206,-1.0818645007689058,True
