axis,pivot_fraction_chord,s_over_c,pitch_deg,experiment_CL,fluxv_old_CL,fluxv_old_CD_diagnostic_only,fluxv_v4_ldvm_increment_CL,fluxv_v4_ldvm_increment_CD_diagnostic_only,ldvm_diagnostic_CL,ldvm_diagnostic_CD_diagnostic_only,source_figure,experimental_drag_available
leading_edge_axis,0.0,0.71,31.9465359750706,4.80188792,5.8999046789424225,2.1634699364382755,6.045748855695678,3.164268013155465,3.9981885236436145,2.4334594440277577,21,False
leading_edge_axis,0.0,0.72,32.395684308668315,4.739711777,5.918386817989175,2.1982400096833463,5.918048964881396,3.1337314494090336,4.001968687252721,2.4793388255123716,21,False
leading_edge_axis,0.0,0.73,32.84462359238475,4.660215305,5.934824517024488,2.232044524458837,5.98365802873414,3.2255923471062107,4.028335659748018,2.540205135894363,21,False
leading_edge_axis,0.0,0.74,33.29330265137281,4.560263995,5.949545507806602,2.2649169974070724,5.918130719577803,3.2330866280909865,4.014948502646414,2.5760157414114335,21,False
leading_edge_axis,0.0,0.75,33.741657869288446,4.439212747,5.962931281058449,2.29706454893411,5.92909728669015,3.290493004081007,3.9871793650470346,2.6023568185425403,21,False
leading_edge_axis,0.0,0.76,34.18961020886612,4.303019066,5.97228003676907,2.326775817014702,5.8992014206436405,3.320828542049919,3.970263889432947,2.6358635362273883,21,False
leading_edge_axis,0.0,0.77,34.63706154424532,4.164910741,5.979271296334723,2.3549425944733358,5.886510145106703,3.3626446282711875,3.976774470146485,2.6856128484873065,21,False
leading_edge_axis,0.0,0.78,35.08389015987813,4.039361611,5.983231489428272,2.381123598275165,5.889136240448587,3.4152869135776807,3.945628270718901,2.7094170935605026,21,False
leading_edge_axis,0.0,0.79,35.52994524795216,3.933529429,5.980863738972718,2.4028791863616905,5.927638795411079,3.4939508743532035,3.9127941584649593,2.7317494491222485,21,False
leading_edge_axis,0.0,0.8,35.97504021432157,3.847785847,5.974553365539453,2.4217613370854227,5.886829581362121,3.516288908630573,3.8826529369816107,2.7556727353457946,21,False
leading_edge_axis,0.0,0.81,36.418944585380686,3.777679278,5.961558003813508,2.4357127705501056,5.960194982584849,3.6222748171209402,3.844379103252417,2.773238537689797,21,False
leading_edge_axis,0.0,0.82,36.8613743007902,3.678685001,5.938777203431275,2.4421177897036204,5.9384842337233605,3.658985865653632,3.8149005890207226,2.796909788746209,21,False
leading_edge_axis,0.0,0.83,37.301980188320435,3.54535334,5.909473010961376,2.4433938421619654,5.95631435096284,3.7257404767621023,3.765972534632907,2.8052585296644645,21,False
leading_edge_axis,0.0,0.84,37.740334460559886,3.367175208,5.866035308615119,2.4333447485018174,5.904177344727886,3.7390244046713175,3.7239798612125288,2.8182436353077787,21,False
leading_edge_axis,0.0,0.85,38.175915167779756,3.154282173,5.808272115607384,2.4114224902836336,5.797877596223382,3.7086677940517254,3.6700735412047423,2.8209047557750297,21,False
leading_edge_axis,0.0,0.86,38.60808871247119,2.954040831,5.740061012622438,2.380793380787439,5.6865017535439994,3.672272127882377,3.595041481929027,2.8055998272766627,21,False
leading_edge_axis,0.0,0.87,39.03609081121193,2.799330941,5.644060675932603,2.3264199831434174,5.544353948176288,3.6079845932820986,3.5005394144968744,2.772730422066968,21,False
leading_edge_axis,0.0,0.88,39.45900671483654,2.686172046,5.529427666741989,2.25567333913086,5.425645617789688,3.5598740717614836,3.384360404543053,2.7197028313295837,21,False
