benchmark,case_id,model,phase,baseline_CL,baseline_CD,equilibrium_CL,equilibrium_CD,raw_ldvm_CL,raw_ldvm_CD,state_CL,state_CD,transient_CL,transient_CD,prediction_CL,prediction_CD,ledger_residual_CL,ledger_residual_CD,incidence_source,aggregation_scope,equilibrium_provider
yang2025,aoa_5,fluxv_v5a_cache_adapter,0.9765625,-0.6990003925641578,-0.16745874957917134,0.15855209403573034,0.08357564887487395,1.522699292741619,0.3135760457569937,-66.55210945683174,-6.15796304223944,77.69716479707718,7.38628941082316,77.15671649854875,7.3024063101188625,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_5,fluxv_v5a_cache_adapter,0.984375,-0.6997271309576284,-0.17008049607726763,0.15901018171550596,0.08552731635439872,1.7474229867699025,0.33826916421613856,-58.09359722196707,-5.353441288826265,68.29953244360165,6.496232206455579,67.75881549435952,6.41167902673271,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_5,fluxv_v5a_cache_adapter,0.9921875,-0.6983261974319163,-0.17213896564976763,0.15904713649090352,0.08688681070701167,2.167419923189143,0.37986205251792876,-50.63060981090985,-4.643403976360103,60.26101714515622,5.733303341344194,59.721738084215204,5.648051186401438,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0,-0.4427372257416696,-0.13083484064328343,0.14443961110441944,0.023708651928226368,-0.5146856966209586,0.19056811927407363,-0.05693553184391432,0.2323359836616211,-0.5224530283942097,-0.047671740870834034,-0.82075064303146,-0.15479792958589111,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0078125,-0.43812624854942855,-0.13109219328404814,0.14381299301737022,0.02366266617997531,-0.4864464420268708,0.20216726579777333,-0.11012803783640215,0.22859975795067272,-0.4295109101829565,-0.030168717863847755,-0.7238241657150148,-0.13759824496792059,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.015625,-0.43169916296682204,-0.13077683641117174,0.14288278406023086,0.023202555243515374,-0.3404362035520302,0.2326281922570136,-0.1386504064061064,0.22909865683985137,-0.23030816571562804,0.004028434306340867,-0.5191245446222192,-0.1035458468613155,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0234375,-0.4234758422567536,-0.12987957182368942,0.14165294617239393,0.02233718492630503,-0.30528748758223834,0.2424504683354128,-0.1592874699332154,0.2307522034579936,-0.16663708117613193,0.013351811495561444,-0.4484599772604916,-0.09419057540182295,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.03125,-0.41347745543251674,-0.12839131221299369,0.1401278638519614,0.02107665673904792,-0.3057685765715924,0.2450496897446881,-0.17742832958990987,0.232522866570273,-0.146481106638377,0.0142974862866945,-0.4198306982189323,-0.09301716918725127,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0390625,-0.4014429579068214,-0.12620035328424245,0.13826593802126724,0.019373321205759617,-0.34656333526818206,0.23948876614921671,-0.1983747469911551,0.23338555398125913,-0.1691350056782722,0.006965899578943724,-0.4323120255638263,-0.09986113249953911,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.046875,-0.3873307740374146,-0.12325709874285913,0.1360635489325881,0.017274757719536293,-0.5379947556412225,0.20568117905031488,-0.24043477135140318,0.22995452325632446,-0.33962000865006736,-0.027704374930944242,-0.5908872337548938,-0.13368671595426707,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0546875,-0.3715620226652873,-0.11968926961161529,0.13359222230680726,0.014940844498219974,-0.4770265661576938,0.216542910486253,-0.26973533197661836,0.22829357058730596,-0.2365917948062906,-0.013411612770071468,-0.4745615951647707,-0.11816003788346678,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0625,-0.35417147267019333,-0.11549189963263191,0.1308592041856113,0.012466278378966106,-0.4263936507786035,0.22474173803732211,-0.28913658201261416,0.22785369614006817,-0.1566583188019851,-0.003551832549983841,-0.37997058728656713,-0.10657745380364965,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0703125,-0.33519538152460027,-0.11066096960042558,0.12787176654278315,0.009959173722794173,-0.5029815487611222,0.20857483536446997,-0.3156200761580552,0.22546611786668386,-0.21384496674850806,-0.019278860775598206,-0.4211685817303252,-0.11998065665322961,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.078125,-0.31418764685759015,-0.10498356149253318,0.12455916185433269,0.00767497149130493,-0.4325598732244676,0.2187125497166983,-0.3301024110853934,0.2246297265067164,-0.11693979706641239,-0.006753568149985567,-0.30656828206966985,-0.10406215815121382,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.0859375,-0.2916478130023147,-0.09864324225061184,0.12100234614248803,0.0055905515624259244,-0.47632979120599117,0.2065746994045552,-0.3482118481425742,0.22239371313765635,-0.14622738012059777,-0.018055027102161197,-0.3168728469804244,-0.11110771779034712,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.09375,-0.26770934727222157,-0.09168695956329449,0.11721999748260536,0.0038263003905779913,-0.4206061734847329,0.21229358264637824,-0.35717747740434214,0.2211428688891287,-0.07239432534215867,-0.010100130491278114,-0.22288367513177487,-0.09796078966399462,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1015625,-0.2424226555786185,-0.08412986606631546,0.11321825263601926,0.0023749788296015817,-0.48108784094786694,0.19484813506446377,-0.37252307771170734,0.21788641427207703,-0.1239103635435248,-0.026294733824664934,-0.2531147664861241,-0.10804962106137882,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.109375,-0.21570724137124356,-0.07593156270890986,0.10898204897842038,0.0010613640738116326,-0.4208207313280631,0.1997329822098226,-0.3785044699615963,0.21563821400320757,-0.04829765361635574,-0.01815343206225442,-0.15502284600917893,-0.09302363069735264,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1171875,-0.1874683664964302,-0.06706157336687074,0.10449706453904921,-0.0003612939184009789,-0.38725076967124805,0.19865745946495478,-0.3795876498964659,0.2135352432378125,-0.00874629970965174,-0.01698075453825279,-0.09171760166703273,-0.08440362182352451,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.125,-0.15812678445487374,-0.05773151642107694,0.09983144857261139,-0.0018586377288877243,-0.29544340839940586,0.20843167564245535,-0.36916685972804114,0.21290319514901432,0.08414424149706001,-0.005103567595357156,0.025848905614797663,-0.06469372174532181,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1328125,-0.12774751877695437,-0.04799931926355004,0.09499529788109777,-0.0034212833363991,-0.26923501049449267,0.2044806771676132,-0.35679086330240517,0.211860113756724,0.09993184923354848,-0.008422517981401118,0.06717962833769188,-0.05984312058135026,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.140625,-0.09639705478634555,-0.03792884094310598,0.08999888554162733,-0.005038894415658544,-0.032205242391870254,0.2429250996430841,-0.3165927631470343,0.21570733721191607,0.3245856209105349,0.031064985886360086,0.31818745166581663,-0.01190274947240444,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1484375,-0.06393500390423285,-0.027570571008224277,0.08481747018381974,-0.006703393132357821,-0.33964254786249815,0.16901897246583342,-0.319447349101744,0.20992524632049356,-0.023049784715463872,-0.04668836474608265,-0.002167318435876975,-0.08096232888666474,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.15625,-0.03063853007689711,-0.017134198291597486,0.07949513253438766,-0.008380883029143697,7.920189956804046,1.887218061499624,0.7009853020353951,0.4176485101709237,8.23963730590579,1.6772928151791304,8.28849390836328,1.6517777338583892,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1640625,0.0033207783052752312,-0.006757396391009453,0.07405912527675866,-0.010049132484926906,-2.673733662843678,-0.3495330270878908,0.28304537430264537,0.32263739974166217,-3.374718964879073,-0.7671815372588144,-3.2973390612970395,-0.7839880661347508,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.171875,0.03786821991240877,0.0034437983549143493,0.06852055060131129,-0.011689447435183293,0.40890705215399137,0.29228933550365827,0.29863263389165207,0.3188789629928662,0.125861677851346,-0.030348064238003902,0.23225044836506606,-0.03859371331827285,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1796875,0.07295033762134218,0.013320108965123275,0.06288646243669913,-0.013277807192470677,1.8089322994637163,0.5857260444394421,0.4856747371461976,0.3519264703841886,1.5102996655720642,0.2668470814465759,1.6461364656301054,0.26688938321922845,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1875,0.10854886209066959,0.022510590291305966,0.05715514689398944,-0.014756211849233952,-0.5719920601734775,0.055741936301876696,0.3546886641020519,0.3152456847963566,-1.057666797319675,-0.29618453408231193,-0.8919627883350159,-0.28843015564023994,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.1953125,0.1444288426617299,0.030996271316972333,0.05136650350023109,-0.016121520734280935,-0.37827183295979067,0.08559834461705564,0.26391563667042883,0.28680515574566734,-0.7329604970618426,-0.229647340179301,-0.5371651508998816,-0.2147725895966096,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.203125,0.1805279872595628,0.038665021969181444,0.045529764127926836,-0.017355702787191788,-0.764359394268444,-0.01669007426451976,0.13656956827406888,0.24921898166191309,-1.0282750309388728,-0.3034952300101871,-0.8022172795513832,-0.28218591082819744,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2109375,0.21678698706869323,0.04541156283384888,0.03965376154328712,-0.018441828600434293,-0.1445639760219632,0.10768977009422577,0.10175276296105351,0.2316913863064901,-0.2811335442960321,-0.14152921156768733,-0.02469279568405175,-0.11455947733427274,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.21875,0.25315302151505986,0.05088101196825901,0.033743099174980806,-0.019322882679658523,-0.43582714329706085,0.02917384362059424,0.03517652075827632,0.2066107298027595,-0.5375799062581144,-0.20251754268589586,-0.2506837855680737,-0.17095941339729537,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2265625,0.2895393869645187,0.055013632641096585,0.02781210922743832,-0.019989226081572303,-0.03956688564206404,0.10589560554608961,0.025919971044194523,0.19413772917915473,-0.07474340640034036,-0.10071512425666988,0.24260808979161666,-0.0656907176971456,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.234375,0.32590405769528485,0.057963585544432504,0.02187016221480914,-0.020465579706924773,-0.11895832999004508,0.07582734199675584,0.007977609829987943,0.17948565438903447,-0.1448783010342396,-0.11831038718239889,0.2028959188758544,-0.08081238134489116,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2421875,0.36222419769984415,0.059723232720227545,0.015921289974565433,-0.020750678084049026,-0.05718569864184981,0.07831759333921484,-9.249873815549148e-05,0.16695656009583335,-0.06516330847183775,-0.10116806104981962,0.3129821792025718,-0.062195506413641105,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.25,0.3984814864855922,0.060297100757964635,0.009968924891435249,-0.020845204965006324,-0.11721860558043466,0.053927107959754604,-0.014597907081405365,0.15295849935387235,-0.11712610684227917,-0.11302945213607873,0.2913243045347482,-0.07357755634312042,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2578125,0.4346340192591787,0.05930311836907907,0.004016323271503697,-0.02068761853621174,-0.06384149595713628,0.05610730732432025,-0.020696448082955607,0.14096402496388055,-0.04924358887573092,-0.09685119202955209,0.3894067536549515,-0.05823569219668476,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.265625,0.4707109440142948,0.05727648073391584,-0.0019347360056340968,-0.020363849493852497,-0.11618150159168844,0.0352515766576817,-0.03252173391514268,0.12787213391596097,-0.09548505350873283,-0.10571244830619886,0.3732911544999279,-0.06879981706613551,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2734375,0.5067165571919786,0.05429219851673518,-0.007920148389781445,-0.01975515633949043,0.13485007076110883,0.08390729982247117,-0.01179367902260764,0.12242733694914928,0.1673718046762515,-0.04396483409348981,0.6661682134784487,-0.009427791916245057,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.28125,0.5426556633762024,0.0504282724019465,-0.014284414771078224,-0.017682786394226734,-0.05609946200753855,0.033265106316438364,-0.01728070058842518,0.1113850971019384,-0.04430578298493091,-0.08916223063271092,0.48406546562019326,-0.056416744624991154,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.2890625,0.5785256325490014,0.0456616837933993,-0.022404115668008928,-0.009398101405320276,0.008794517677926203,0.041115634418596426,-0.014051431736331275,0.1026826201071622,0.026075218266351383,-0.07026946268334197,0.5821967351473438,-0.03400588029526295,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.296875,0.6143325410799744,0.040118122797135766,-0.033414195460302554,0.008280949815207411,0.02963208634461642,0.03972348256940794,-0.008641474172496694,0.09488548568901128,0.0436835180809477,-0.06295913753775426,0.6246018637006195,-0.014560064925411079,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3046875,0.6500905091315619,0.034047797098197094,-0.045466016820889577,0.028854938444262776,0.10007906890900792,0.049754592544133454,0.004822952463152818,0.08929627887926421,0.10872054308150461,-0.04513089314487783,0.7133450353921769,0.01777184239758204,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3125,0.6857986972956579,0.02752463633548192,-0.0578212041416859,0.04982888474986959,0.16293911162899902,0.05840319959810087,0.024404747813487032,0.08547034508845619,0.1581161591658462,-0.03089307928116334,0.7860936523198182,0.04646044180418817,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3203125,0.7214548327294621,0.020619407261811606,-0.06989529921877524,0.06931238124137071,0.11930980779091034,0.044226253545229396,0.036158204715003535,0.08036249675549233,0.09490505997742331,-0.041244091543226793,0.7464645934881101,0.04868769695995552,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.328125,0.7570288726658666,0.013331453611733044,-0.08176988219241865,0.08749941459717638,0.17207065169645824,0.05157388939522435,0.0529901954261014,0.07679718995368341,0.13591244698145472,-0.028788607360267976,0.8111714374549026,0.07204226084864145,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3359375,0.7925191387025498,0.005827913366229636,-0.09357058140739782,0.1049995882885583,0.17158496915958113,0.047797673891106715,0.06767748988809474,0.07320576329753449,0.11859477373347974,-0.028999516062576697,0.8175433310286316,0.08182798559221123,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.34375,0.8279130152736643,-0.0018360961621998852,-0.1053417420070849,0.12201656257651218,0.12321574802739828,0.03437084284070703,0.07455559020836099,0.06839627722828039,0.055538258139303534,-0.03883492045682746,0.778109531405883,0.08134554595748483,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3515625,0.8631926960282293,-0.009624743037421325,-0.11710241145879863,0.13864391173574647,0.07659547072640281,0.021894214213206087,0.07480821791608017,0.06263725875645917,0.0020398805180418256,-0.0465020630150743,0.7481301650874725,0.08251710568325084,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.359375,0.8983186432326848,-0.0175115856429752,-0.1288480128940771,0.15486671123662266,0.10489034177425358,0.02554319475707503,0.07853371944737082,0.05804336794997771,0.03008212385817341,-0.03709406399938414,0.7995527541967812,0.10026106159426332,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3671875,0.9332139420153409,-0.02546414573429924,-0.14061047689078043,0.17079466347494132,0.11044293955177366,0.024796525896351274,0.0824854965533262,0.05392593390292287,0.031909220104402836,-0.033246842053626435,0.8245126852289633,0.11208367568701566,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.375,0.9678827603436464,-0.03344489384078583,-0.15238278839486474,0.18653459621278196,0.11724570632221021,0.024745106898519376,0.0867903526643011,0.05031205290829039,0.03476020976888401,-0.029180827004403494,0.8502601817176657,0.12390887536759262,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3828125,1.0022883519482324,-0.04144199383716038,-0.16416871229419294,0.2021317995567717,0.11007064704595086,0.02225203577525257,0.08967348594227836,0.0468369779006203,0.02328029438164976,-0.02806001713303782,0.8613999340356893,0.1326297885865735,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.390625,1.0363914797856748,-0.049445206780995024,-0.1759659091992739,0.2176145251011517,0.05070118675557338,0.009511804551476712,0.08484698629143878,0.04221446550343987,-0.03897229918670499,-0.03732517334914359,0.8214532713996959,0.1308441449710131,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.3984375,1.070023921627103,-0.05744285800484418,-0.18771083158565016,0.2328314021202511,0.05972530276035761,0.010771184605286995,0.08173580734327374,0.038320392342676556,-0.025121683531081164,-0.031443280898152876,0.8571914065103717,0.14394526321725407,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.40625,1.103149724836412,-0.06542695586877609,-0.19944436788433462,0.24799795992556248,0.14291873749110554,0.027251559431597766,0.089312968484862,0.03694957975795873,0.0611829301478318,-0.01106883291107879,0.9648882870999091,0.1715021711457076,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4140625,1.1357453164645837,-0.07339467308832964,-0.2111348819113914,0.2630840407571974,0.2539816232617094,0.04801652363916866,0.10970625349422598,0.03832015839697171,0.16466865477684742,0.011066943881209934,1.0892790893300397,0.20075631155007767,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.421875,1.1677422127951065,-0.08134258981894094,-0.22274944377462924,0.2780505987115,0.11521559368121062,0.021326786488713813,0.11038855423202565,0.036215625041398636,0.0055093401869846376,-0.0169933719082579,0.9505021092074619,0.17971463698430118,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4296875,1.1990228539967744,-0.08926578250640138,-0.23424092725926993,0.2928371362056905,0.3130125738442359,0.059060248002155924,0.13548239730309777,0.03904480286884565,0.20262401961221027,0.022844622960757288,1.1674059463497148,0.22641597666004643,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4375,1.2292142860652788,-0.0971488829968443,-0.24554023883192122,0.30743741469398644,0.2320070090079736,0.04383149115097561,0.1474364265601127,0.03963760724027107,0.09652461170487583,0.0047866882821299556,1.0801986589382335,0.2150752199792721,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4453125,1.2584391229350933,-0.10499314798189611,-0.25667181093380886,0.3219420821424785,0.15981877805762412,0.03072023846511773,0.14896991102026738,0.03853324136558929,0.012382351497511435,-0.008917368775153343,1.0141496634987959,0.20803156538542902,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.453125,1.2865887455715048,-0.1127906636858615,-0.26759521241517303,0.3363176836775582,0.1527348860277792,0.030661104274276284,0.1494361819598422,0.037558321545217356,0.0037649750075118282,-0.007872137091313007,1.0227585081638435,0.2156548829003837,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4609375,1.313549721050486,-0.1205324072849108,-0.2782658682026249,0.35052258196287783,-0.2511182831428359,-0.04223186315362632,0.0998297685250446,0.02767675677675302,-0.4005544651026781,-0.07979018469884368,0.6347293877451831,0.15019998997912337,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.46875,1.338852683119089,-0.12818701402503488,-0.2885460828006827,0.3644406272397792,-0.09800542511884794,-0.012433049715313107,0.07532899456578669,0.022709383255838402,-0.19783519364389254,-0.04010980649206613,0.8524714066745137,0.1961438067226782,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.4765625,1.3623127815192118,-0.13572898539129366,-0.29834860363991367,0.37797945347587925,0.20170534341233187,0.04574388109313145,0.09097999325745004,0.025562076016826103,0.1263763488465452,0.023034497837293045,1.1903405267258433,0.2652849659218786,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
yang2025,aoa_10,fluxv_v5a_cache_adapter,0.484375,1.384003796838523,-0.14314871043311,-0.30766411029353047,0.39111144437770895,-0.555030972244695,-0.09169475214957759,0.0109751753610937,0.011040478574179715,-0.6460109655021451,-0.11725682816640369,0.4303287210428475,0.13070590577819524,0.0,0.0,kinematic-proxy,projected_integrated_proxy,frozen_fluxv_periodic_v1_minus_uvlm_kinematic_quarter_chord
