twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
0.0,0.53125,8.28403842391279,-0.17215340714435176,8.28403842391279,-0.17215340714435176
0.0,0.5390625,7.638169761017088,-0.24857471622331476,7.638169761017088,-0.24857471622331476
0.0,0.546875,6.998568351771734,-0.281315397859938,6.998568351771734,-0.281315397859938
0.0,0.5546875,6.362100569351554,-0.29221576577539327,6.362100569351554,-0.29221576577539327
0.0,0.5625,5.7256327869313735,-0.30311613369084855,5.7256327869313735,-0.30311613369084855
0.0,0.5703125,5.089165004511193,-0.31401650160630384,5.089165004511193,-0.31401650160630384
0.0,0.578125,4.452697222091013,-0.32491686952175913,4.452697222091013,-0.32491686952175913
0.0,0.5859375,3.825051782768628,-0.31601836596133853,3.8250606088669286,-0.3160620202451231
0.0,0.59375,3.2150510296418346,-0.2675221194491678,3.2150863340350377,-0.26769673658430604
0.0,0.6015625,2.605050276515041,-0.21902587293699716,2.6051120592031465,-0.21933145292348902
0.0,0.609375,1.9950495233882477,-0.17052962642482647,1.9951377843712554,-0.17096616926267197
0.0,0.6171875,1.385048770261454,-0.12203337991265575,1.3851635095393642,-0.1226008856018549
0.0,0.625,0.7750480171346608,-0.07353713340048508,0.7751892347074731,-0.07423560194103788
0.0,0.6328125,0.2156021928129721,0.016148005277520222,0.22191012239759966,-0.004603677196647428
0.0,0.640625,-0.34384363150871655,0.10583314395552552,-0.33136898991227387,0.06502824754774304
0.0,0.6484375,-0.9032894558304052,0.19551828263353083,-0.8846481022221474,0.1346601722921335
0.0,0.65625,-1.4627352801520939,0.28520342131153614,-1.437927214532021,0.20429209703652398
0.0,0.6640625,-2.0221811044737823,0.37488855998954146,-1.9912063268418942,0.27392402178091446
0.0,0.671875,-2.521740021932369,0.4742368491453788,-2.484549711607485,0.35715801364334765
0.0,0.6796875,-2.991355485959408,0.5784167135401317,-2.9479252326009364,0.4471930390648017
0.0,0.6875,-3.4609709499864465,0.6825965779348846,-3.4113007535943884,0.5372280644862557
0.0,0.6953125,-3.9305864140134856,0.7867764423296375,-3.8746762745878405,0.6272630899077096
0.0,0.703125,-4.400201878040524,0.8909563067243904,-4.338051795581292,0.7172981153291635
0.0,0.7109375,-4.8238878559758165,0.9897246940150176,-4.755761887725842,0.8028993965838372
0.0,0.71875,-5.15571486172762,1.0776701270973934,-5.082141122172592,0.8796331895049498
0.0,0.7265625,-5.487541867479424,1.1656155601797695,-5.408520356619343,0.956366982426063
0.0,0.734375,-5.819368873231227,1.2535609932621454,-5.7348995910660925,1.0331007753471757
0.0,0.7421875,-6.15119587898303,1.3415064263445213,-6.061278825512843,1.1098345682682886
0.0,0.75,-6.483022884734834,1.4294518594268972,-6.387658059959593,1.1865683611894013
0.0,0.7578125,-6.635951805091233,1.4740316456291112,-6.543367372079484,1.2422867932429165
0.0,0.765625,-6.788880725447633,1.518611431831325,-6.699076684199375,1.2980052252964316
0.0,0.7734375,-6.941809645804033,1.563191218033539,-6.854785996319266,1.3537236573499467
0.0,0.78125,-7.094738566160432,1.607771004235753,-7.010495308439156,1.4094420894034616
0.0,0.7890625,-7.247667486516832,1.6523507904379668,-7.166204620559047,1.4651605214569767
0.0,0.796875,-7.2692176238222705,1.6580852223460416,-7.192334701023025,1.4840219392538498
0.0,0.8046875,-7.225078369602234,1.6443969771070486,-7.1536751656590525,1.4844548499224037
0.0,0.8125,-7.1809391153821975,1.6307087318680555,-7.11501563029508,1.4848877605909574
0.0,0.8203125,-7.136799861162162,1.6170204866290625,-7.076356094931107,1.4853206712595113
0.0,0.828125,-7.092660606942125,1.6033322413900695,-7.037696559567134,1.4857535819280652
0.0,0.8359375,-6.986647395156393,1.5713719568822977,-6.938519122454089,1.469912323722062
0.0,0.84375,-6.756886268239273,1.5028675938369702,-6.718305881842903,1.4215227277669462
0.0,0.8515625,-6.527125141322154,1.4343632307916427,-6.498092641231717,1.3731331318118307
0.0,0.859375,-6.2973640144050345,1.3658588677463153,-6.277879400620532,1.324743535856715
0.0,0.8671875,-6.067602887487915,1.2973545047009878,-6.057666160009346,1.2763539399015995
0.0,0.875,-5.837841760570796,1.2288501416556603,-5.837452919398161,1.2279643439464838
0.0,0.8828125,-5.457726827751763,1.1271331187817244,-5.457410894298997,1.1264134081430184
0.0,0.890625,-5.07761189493273,1.0254160959077887,-5.077368869199833,1.0248624723395534
0.0,0.8984375,-4.697496962113697,0.9236990730338528,-4.69732684410067,0.9233115365360881
0.0,0.90625,-4.317382029294665,0.8219820501599171,-4.317284819001506,0.821760600732623
0.0,0.9140625,-3.9372670964756313,0.7202650272859812,-3.9372427939023416,0.7202096649291576
0.0,0.921875,-3.486815865497256,0.6183173296691333,-3.486815865497256,0.6183173296691333
0.0,0.9296875,-3.0011964854392117,0.5162542946808294,-3.0011964854392117,0.5162542946808294
0.0,0.9375,-2.515577105381168,0.4141912596925255,-2.515577105381168,0.4141912596925255
0.0,0.9453125,-2.029957725323124,0.31212822470422164,-2.029957725323124,0.31212822470422164
0.0,0.953125,-1.5443383452650803,0.2100651897159177,-1.5443383452650803,0.2100651897159177
0.0,0.9609375,-1.0365549892533705,0.11891578280029771,-1.0365549892533705,0.11891578280029771
0.0,0.96875,-0.48444368133433235,0.049593632030044646,-0.48444368133433235,0.049593632030044646
0.0,0.9765625,0.06766762658470604,-0.019728518740208423,0.06766762658470604,-0.019728518740208423
0.0,0.984375,0.6197789345037443,-0.08905066951046148,0.6197789345037443,-0.08905066951046148
0.0,0.9921875,1.1718902424227826,-0.15837282028071456,1.1718902424227826,-0.15837282028071456
22.5,0.0,1.6453498643361089,-0.029356998955021186,1.6453498643361089,-0.029356998955021186
22.5,0.0078125,1.6794795413966395,-0.010169148633423386,1.6794795413966395,-0.010169148633423386
22.5,0.015625,1.71360921845717,0.009018701688174414,1.71360921845717,0.009018701688174414
22.5,0.0234375,1.7477388955177005,0.028206552009772217,1.7477388955177005,0.028206552009772217
22.5,0.03125,1.781868572578231,0.04739440233137002,1.781868572578231,0.04739440233137002
22.5,0.0390625,1.8159982496387617,0.06658225265296781,1.8159982496387617,0.06658225265296781
22.5,0.046875,1.881463005851034,0.09546125441446573,1.8814150208100913,0.09527036967392462
22.5,0.0546875,1.9625953016391762,0.12918583189591332,1.962475339036819,0.12870862004456052
22.5,0.0625,2.0437275974273184,0.16291040937736084,2.043535657263547,0.16214687041519638
22.5,0.0703125,2.12485989321546,0.19663498685880842,2.1245959754902746,0.19558512078583226
22.5,0.078125,2.2059921890036023,0.23035956434025598,2.2056562937170026,0.22902337115646815
22.5,0.0859375,2.3027872557101405,0.26988209580122535,2.3011818072763397,0.2641387498937071
22.5,0.09375,2.4309078642534696,0.32100053522123784,2.425637711500894,0.302608385364152
22.5,0.1015625,2.5590284727967987,0.37211897464125027,2.550093615725448,0.3410780208345969
