steps_per_cycle,delta_time_s,core_ratio,step,phase_t_over_T,active_strip_count,material_ring_count,max_abs_q_m2_s,q_l2_m2_s,max_abs_q_over_Uc,augmented_condition_number,no_penetration_max_abs,lesp_constraint_max_abs,eq9_max_abs_m2_s,material_geometry_finite,force_scoring_status,canonical_eligible
80,0.005,0.25,15,0.1875,0,4,0.0,0.0,0.0,2.073726227289837,5.551115123125783e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,16,0.2,0,4,0.0,0.0,0.0,2.0732716145080254,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,17,0.2125,0,4,0.0,0.0,0.0,2.0727747963556444,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,18,0.225,1,5,0.013528510015444936,0.013528510015444936,0.018920993028594315,71.62755203139857,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,19,0.2375,3,8,0.03633844330175226,0.04792042569068746,0.05082299762482833,84.5336364833462,1.1102230246251565e-15,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,20,0.25,4,12,0.07260362453015504,0.09712631756920909,0.10154353081140563,85.50622779061065,6.661338147750939e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,21,0.2625,4,16,0.1501431658872236,0.20247617189798517,0.2099904418003127,85.48110033184919,4.440892098500626e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,22,0.275,4,20,0.36272538124969544,0.4626092155905452,0.5073082255240495,82.28524212217852,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,23,0.2875,4,24,0.4652150863669916,0.5898093261642331,0.6506504704433448,83.86987070326455,1.7763568394002505e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,24,0.3,4,28,0.7504004229115612,1.1058804488746243,1.0495110809951904,83.69707755765276,1.7763568394002505e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,25,0.3125,4,32,0.8317110776931743,1.077127475688092,1.16323227649395,84.70134106379336,2.6645352591003757e-15,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,26,0.325,4,36,0.7578616954857742,1.1484140034989831,1.059946427252831,91.47264869746711,1.3322676295501878e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,27,0.3375,4,40,1.144986823391028,1.622792585392569,1.6013801725748642,86.8258977410854,7.105427357601002e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,28,0.35,4,44,1.2613918281669974,1.5848377936190554,1.7641843750587374,87.26571120335959,3.552713678800501e-15,1.5265566588595902e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,29,0.3625,4,48,0.7683001368268384,1.3700014938454312,1.074545645911662,84.43498851707716,7.105427357601002e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,30,0.375,4,52,1.5584197428730173,2.033714430284528,2.1796080319902336,86.14811919428158,5.329070518200751e-15,3.191891195797325e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,31,0.3875,4,56,1.1001469031397615,1.6950480630465348,1.5386669973982676,91.1863323657731,1.7763568394002505e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,32,0.4,3,59,1.2234333494009215,1.6630966876303506,1.7110955935677221,78.43447863133487,2.220446049250313e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,33,0.4125,3,62,1.1919192329672805,1.5018214881861691,1.6670199062479447,84.84309010741957,1.7763568394002505e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,34,0.425,3,65,0.8230658109936497,1.0511356963339593,1.1511409943967128,79.80272950690454,2.6645352591003757e-15,6.938893903907228e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,35,0.4375,3,68,0.43529307175769055,0.5510842681882415,0.6088014989618049,83.86731415125692,1.7763568394002505e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,36,0.45,4,72,1.1058327613850274,1.4535280701062974,1.5466192466923459,85.18908792628478,4.884981308350689e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,37,0.4625,4,76,1.2996334557871327,1.722552318988766,1.8176691689330526,90.63119045893625,3.552713678800501e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,38,0.475,4,80,0.8832723295208523,1.0716956028640479,1.2353459154137794,93.62207324570034,3.552713678800501e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.25,39,0.4875,4,84,0.463907162293048,0.6613256147145694,0.6488212060042629,86.14088268227869,1.7763568394002505e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,0,0.0,4,4,0.041625737414392544,0.061716923416499446,0.05821781456558397,87.98412739420374,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,1,0.0125,0,4,0.0,0.0,0.0,2.0762853912477652,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,2,0.025,0,4,0.0,0.0,0.0,2.0762706032666944,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,3,0.0375,0,4,0.0,0.0,0.0,2.0762367274633555,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,4,0.05,0,4,0.0,0.0,0.0,2.076182891854055,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,5,0.0625,0,4,0.0,0.0,0.0,2.0761079141809664,6.661338147750939e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,6,0.075,0,4,0.0,0.0,0.0,2.0760102928366715,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,7,0.0875,0,4,0.0,0.0,0.0,2.0758881999272565,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,8,0.1,0,4,0.0,0.0,0.0,2.0757394808346583,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,9,0.1125,0,4,0.0,0.0,0.0,2.07556166700944,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,10,0.125,0,4,0.0,0.0,0.0,2.0753520124241676,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,11,0.1375,0,4,0.0,0.0,0.0,2.0751075693938126,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,12,0.15,0,4,0.0,0.0,0.0,2.0748253257661964,5.551115123125783e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,13,0.1625,0,4,0.0,0.0,0.0,2.0745024302640225,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,14,0.175,0,4,0.0,0.0,0.0,2.07413653022172,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,15,0.1875,0,4,0.0,0.0,0.0,2.073726227289837,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,16,0.2,0,4,0.0,0.0,0.0,2.0732716145080254,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,17,0.2125,0,4,0.0,0.0,0.0,2.0727747963556444,6.661338147750939e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,18,0.225,1,5,0.01369163561095731,0.01369163561095731,0.019149140714625607,71.62761213643189,3.3306690738754696e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,19,0.2375,3,8,0.0364599975742118,0.048119024600663605,0.05099300360029621,84.5337808915003,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,20,0.25,4,12,0.07282166647377997,0.0973968212165431,0.10184848457871323,85.50651749420238,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,21,0.2625,4,16,0.14687250620646908,0.19944750778593248,0.20541609259646024,84.47129879129606,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,22,0.275,4,20,0.34747504478271796,0.45053415761820514,0.4859790836121929,82.42571653974373,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,23,0.2875,4,24,0.43268119141587763,0.5800691104673548,0.6051485194627658,84.06538064302991,1.3322676295501878e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,24,0.3,4,28,0.5619721599575482,0.7821496337830395,0.7859750488916758,83.88304463740819,1.3322676295501878e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,25,0.3125,4,32,0.5262742836113705,0.7762092484941638,0.7360479491068118,87.14685631697564,8.881784197001252e-16,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,26,0.325,4,36,0.6766261093352223,1.1952203371259418,0.9463302228464646,86.91262764218502,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,27,0.3375,4,40,0.7331921336233707,1.2431942738538233,1.0254435435291895,89.96885971721663,2.6645352591003757e-15,6.938893903907228e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,28,0.35,4,44,0.7908147798771428,1.245219327285744,1.1060346571708288,89.17812743516663,1.7763568394002505e-15,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,29,0.3625,4,48,0.8092296796652546,1.2323137609768893,1.1317897617695867,88.55830693464718,3.552713678800501e-15,2.0816681711721685e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,30,0.375,4,52,0.8554063141827399,1.2657888197129323,1.1963724673884473,89.68421201944751,1.7763568394002505e-15,1.3877787807814457e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,31,0.3875,4,56,2.166000052981037,2.591830988420046,3.029370703469981,199.0447575710308,3.552713678800501e-15,2.0816681711721685e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,32,0.4,4,60,1.006169092984451,1.6354215768952234,1.4072295006775535,97.3031085685169,3.552713678800501e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,33,0.4125,4,64,1.4804794316788579,2.685242261355579,2.0706006037466542,82.51854962946642,3.552713678800501e-15,2.7755575615628914e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,34,0.425,4,68,1.2438287416071718,1.987317331842222,1.739620617632408,94.97640104844987,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,35,0.4375,4,72,1.8224159626526644,2.6167935365291304,2.54883351419953,88.96938885607999,3.552713678800501e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,36,0.45,4,76,1.2596837155091825,2.1549291382581877,1.7617954063065486,91.07445367738957,1.7763568394002505e-15,3.3306690738754696e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,37,0.4625,4,80,3.2206624498133536,4.068152322030005,4.504423006731963,93.75576720889933,3.552713678800501e-15,5.689893001203927e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,38,0.475,4,84,2.160967325038884,3.426897900745396,3.022331923131306,95.02723074439741,3.552713678800501e-15,2.636779683484747e-16,0.0,True,blocked_mechanical_time_march_unscored,False
80,0.005,0.49,39,0.4875,4,88,1.8539590006435696,2.9642574255637677,2.5929496512497474,93.18520730336323,3.552713678800501e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,0,0.0,4,4,0.03676915583790351,0.05378053042091534,0.05142539278028462,90.74466709052179,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,1,0.00625,0,4,0.0,0.0,0.0,2.064513207810265,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,2,0.0125,0,4,0.0,0.0,0.0,2.064513866935541,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,3,0.01875,1,5,0.01558184668066576,0.01558184668066576,0.02179279256037169,74.19361873286428,2.220446049250313e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,4,0.025,0,5,0.0,0.0,0.0,2.0645185561865023,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,5,0.03125,0,5,0.0,0.0,0.0,2.064522597822649,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,6,0.0375,0,5,0.0,0.0,0.0,2.064527773865307,1.6653345369377348e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,7,0.04375,0,5,0.0,0.0,0.0,2.0645340821472584,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,8,0.05,0,5,0.0,0.0,0.0,2.0645415158627634,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,9,0.05625,0,5,0.0,0.0,0.0,2.064550062445561,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,10,0.0625,0,5,0.0,0.0,0.0,2.0645597022280446,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,11,0.06875,0,5,0.0,0.0,0.0,2.064570406867858,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,12,0.075,0,5,0.0,0.0,0.0,2.064582137531982,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,13,0.08125,0,5,0.0,0.0,0.0,2.0645948428350187,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,14,0.0875,0,5,0.0,0.0,0.0,2.0646084565384863,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,15,0.09375,0,5,0.0,0.0,0.0,2.064622895032151,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,16,0.1,0,5,0.0,0.0,0.0,2.0646380546377765,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,17,0.10625,0,5,0.0,0.0,0.0,2.064653808800478,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,18,0.1125,0,5,0.0,0.0,0.0,2.064670005263419,6.661338147750939e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,19,0.11875,0,5,0.0,0.0,0.0,2.064686463357653,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,20,0.125,0,5,0.0,0.0,0.0,2.0647029715790355,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,21,0.13125,0,5,0.0,0.0,0.0,2.0647192856659307,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,22,0.1375,0,5,0.0,0.0,0.0,2.0647351274309047,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,23,0.14375,0,5,0.0,0.0,0.0,2.0647501846309932,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,24,0.15,0,5,0.0,0.0,0.0,2.064764112177152,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,25,0.15625,0,5,0.0,0.0,0.0,2.06477653497554,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,26,0.1625,0,5,0.0,0.0,0.0,2.0647870526529197,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,27,0.16875,0,5,0.0,0.0,0.0,2.0647952463380195,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,28,0.175,0,5,0.0,0.0,0.0,2.064800687546747,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,29,0.18125,0,5,0.0,0.0,0.0,2.064802949053326,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,30,0.1875,0,5,0.0,0.0,0.0,2.0648016174316477,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,31,0.19375,0,5,0.0,0.0,0.0,2.0647963067396042,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,32,0.2,0,5,0.0,0.0,0.0,2.0647866726203983,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,33,0.20625,0,5,0.0,0.0,0.0,2.0647724259398506,5.551115123125783e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,34,0.2125,0,5,0.0,0.0,0.0,2.0647533449985684,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,35,0.21875,1,6,0.008458186966254904,0.008458186966254904,0.011829632120636228,74.52486659791914,4.440892098500626e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,36,0.225,3,9,0.020149402035215074,0.02146323326539822,0.028180981867433667,87.80037385842577,6.661338147750939e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,37,0.23125,3,12,0.030762385079256143,0.03848543781069829,0.043024314796162436,86.75685008375875,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,38,0.2375,3,15,0.04392655352245026,0.05726408456673256,0.06143573919223812,86.05445011833916,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,39,0.24375,4,19,0.06539042500842872,0.08492254592612658,0.09145513987192827,88.76243978279321,6.661338147750939e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,40,0.25,4,23,0.09891722757692414,0.14144522217417002,0.13834577283485894,89.15952255521539,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,41,0.25625,4,27,0.12379332960476061,0.18284482869026045,0.1731375239227421,88.26492795759175,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,42,0.2625,4,31,0.14757356778571276,0.21684074302365489,0.20639659830169615,88.65585595515684,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,43,0.26875,4,35,0.20066071550022405,0.31553631517778374,0.28064435734297066,88.73622869283983,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,44,0.275,4,39,0.2270774805153575,0.3644535984294682,0.31759088183966083,88.01660326626973,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,45,0.28125,4,43,0.23251185886957879,0.3615029149535082,0.32519141100640386,89.52335884051314,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,46,0.2875,4,47,0.35478258863479795,0.5539249067484043,0.49619942466405303,90.1292408902814,2.220446049250313e-15,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,47,0.29375,4,51,0.5285082210320281,0.7609600422610802,0.7391723371077316,89.03968803541207,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,48,0.3,4,55,0.40625816982200563,0.6352033680756303,0.5681932445063015,89.86697977491082,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,49,0.30625,4,59,0.4390421450941352,0.7431850194157827,0.6140449581736156,89.12927950275065,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,50,0.3125,4,63,0.44802444347287146,0.7409831729131624,0.6266076132487712,88.22619416739661,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,51,0.31875,4,67,0.5729263144116188,0.8808894515717143,0.8012955446316345,90.49506279595326,1.7763568394002505e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,52,0.325,4,71,0.7886456689284633,1.183635738907783,1.1030009355642842,99.41800781956974,2.6645352591003757e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,53,0.33125,4,75,0.7536349798126172,1.1829644344202608,1.054034936800863,95.69934497440293,1.7763568394002505e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,54,0.3375,3,78,0.5343501875279683,0.6950779682727761,0.7473429196195359,88.65734969102121,2.6645352591003757e-15,1.1102230246251565e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,55,0.34375,3,81,0.512976893946083,0.8405996207860654,0.7174502013231929,86.84725276529154,1.7763568394002505e-15,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,56,0.35,4,85,1.0603747081862074,1.4212152027051266,1.4830415499107794,88.4356213309998,1.7763568394002505e-15,6.938893903907228e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,57,0.35625,4,89,0.3547607901054122,0.6770102205109024,0.4961689372103667,88.91599092049566,1.7763568394002505e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,58,0.3625,3,92,2.788959434870436,3.1420421327261705,3.9006425662523574,87.41271810393106,3.552713678800501e-15,4.718447854656915e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,59,0.36875,4,96,0.9653084479073067,1.0967730567984693,1.3500817453249043,91.49366312953092,5.329070518200751e-15,3.3306690738754696e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,60,0.375,4,100,1.3767172762006619,1.9350667624439317,1.9254787079729534,92.19639542756018,1.7763568394002505e-15,1.3877787807814457e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,61,0.38125,4,104,0.8749299262873422,1.2238303062991078,1.2236782185836952,91.38708781699879,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,62,0.3875,2,106,2.373623823880322,2.5503400619543974,3.3197535998326178,84.42018289526133,3.1086244689504383e-15,1.1102230246251565e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,63,0.39375,4,110,0.8978299189697053,1.1925327181757899,1.25570618037721,90.40946700698817,3.1086244689504383e-15,1.942890293094024e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,64,0.4,4,114,1.8110545393672839,2.9017540335801204,2.5329434117024947,87.70653404600512,3.552713678800501e-15,2.3592239273284576e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,65,0.40625,4,118,6.406527991994551,6.78684359252331,8.960179009782587,94.31161226016623,2.2648549702353193e-14,3.885780586188048e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,66,0.4125,3,121,1.2891187727584459,1.7850140032825863,1.8029633185432807,93.36531669665871,1.7763568394002505e-15,2.0816681711721685e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,67,0.41875,2,123,0.6597027049614895,0.6718912439899419,0.9226611258202649,76.67903624699194,1.7763568394002505e-15,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,68,0.425,3,126,0.25909876710558805,0.3052184546036285,0.36237589804977344,84.25787107029186,3.552713678800501e-15,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,69,0.43125,2,128,0.24440514900255372,0.26081512254033584,0.34182538322035483,75.16898061828941,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,70,0.4375,4,132,0.6512205637433232,0.9188963976869032,0.9107979912494029,89.71872998608197,3.9968028886505635e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,71,0.44375,4,136,0.7981673199081946,1.100286980496848,1.1163179299415307,88.72570773584191,5.329070518200751e-15,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,72,0.45,4,140,2.096459557053686,2.5244763092601077,2.932111268606554,89.66854705235117,3.552713678800501e-15,2.3592239273284576e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,73,0.45625,4,144,3.0275977334477213,3.735781415475724,4.234402424402407,88.01259080715903,2.042810365310288e-14,3.0531133177191805e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,74,0.4625,4,148,2.9204421152082443,4.173963274220015,4.084534426864677,94.22939472901768,8.881784197001252e-15,4.163336342344337e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,75,0.46875,4,152,1.4978503561382683,2.423958849352049,2.0948956029905847,92.1404169657685,5.329070518200751e-15,2.0816681711721685e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,76,0.475,4,156,1.6764325649440452,2.3863719325181547,2.3446609299916714,90.65304570127319,3.552713678800501e-15,2.7755575615628914e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,77,0.48125,4,160,1.8206256553087323,2.432852968321098,2.546329587844381,120.18876731492344,5.329070518200751e-15,2.914335439641036e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.1,78,0.4875,4,164,1.4441148307116507,1.856849029330396,2.0197410219743364,98.07615025241705,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
