figure,case_id,quantity,point_index,phase,coefficient,x_pdf,y_pdf,is_plot_boundary_intersection
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,8,0.13437568820536588,0.024846671149090838,348.6568298339844,157.91983032226562,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,9,0.15117290427445032,0.026403398457384625,351.4199523925781,156.47421264648438,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,10,0.16797030586203524,0.027494422099099775,354.18310546875,155.4610595703125,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,11,0.18476511019061365,0.027995634396808078,356.9458312988281,154.99562072753906,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,12,0.20156251177819853,0.027796861647721854,359.708984375,155.18020629882812,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,13,0.21835972784728297,0.026809521237116413,362.47210693359375,156.09707641601562,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,14,0.23515694391636743,0.024969119237558277,365.2352294921875,157.80612182617188,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,15,0.25195415998545184,0.022239325439224356,367.99835205078125,160.34107971191406,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,16,0.2687513760545363,0.018615670454022418,370.761474609375,163.7061004638672,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,17,0.28554859212362077,0.014125463557721804,373.52459716796875,167.87582397460938,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,18,0.30234599371120563,0.008827529784771415,376.2877502441406,172.79562377929688,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,19,0.3191409835582845,0.0028124399703339936,379.0505065917969,178.3813934326172,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,20,0.335938199627369,-0.0038010220380956944,381.8136291503906,184.5228271484375,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,21,0.3527354156964534,-0.01086916212703834,384.5767517089844,191.08648681640625,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,22,0.36953263176553786,-0.018228305389190638,387.3398742675781,197.92037963867188,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,23,0.38632984783462226,-0.025698920448466278,390.1029968261719,204.8577880859375,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,24,0.4031272494222072,-0.03309358877332211,392.86614990234375,211.72467041015625,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,25,0.41992446549129164,-0.04022172053845834,395.6292724609375,218.3440399169922,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,26,0.4367194553383705,-0.04689639015954788,398.39202880859375,224.5423126220703,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,27,0.45351667140745494,-0.05294209199610216,401.1551513671875,230.15650939941406,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,28,0.47031388747653935,-0.058199226171137264,403.91827392578125,235.03842163085938,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,29,0.4871111035456238,-0.06252981675888009,406.681396484375,239.05992126464844,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,30,0.5039083196147083,-0.06582286847784947,409.44451904296875,242.11793518066406,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,31,0.5207057212022932,-0.0679983759948801,412.2076721191406,244.13816833496094,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,32,0.5375029372713777,-0.0690085727247365,414.9707946777344,245.07626342773438,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,33,0.554297741599956,-0.0688400012084204,417.7335205078125,244.9197235107422,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,34,0.571095143187541,-0.06751471261806326,420.4966735839844,243.68902587890625,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,35,0.5878923592566253,-0.0650873583683514,423.2597961425781,241.43492126464844,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,36,0.6046895753257098,-0.06164410563265082,426.0229187011719,238.2374267578125,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,37,0.6214869769132947,-0.05729921957564248,428.78607177734375,234.20265197753906,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,38,0.6382841929823792,-0.05218985454440605,431.5491943359375,229.4579620361328,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,39,0.6550814090514636,-0.04647191331180507,434.31231689453125,224.14813232421875,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,40,0.671878625120548,-0.0403127350261155,437.075439453125,218.42855834960938,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,41,0.6886736149676269,-0.03388785819097363,439.83819580078125,212.46224975585938,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,42,0.7054708310367114,-0.0273719668681746,442.601318359375,206.4114227294922,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,43,0.7222680471057957,-0.020933205353113923,445.36444091796875,200.43222045898438,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,44,0.7390652631748802,-0.014728741649842989,448.1275634765625,194.67059326171875,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,45,0.7558624792439647,-0.008898556336146862,450.89068603515625,189.25653076171875,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,46,0.7726598808315496,-0.0035618276172931507,453.6538391113281,184.3007049560547,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,47,0.789457096900634,0.0011875544936340021,456.4169616699219,179.8903045654297,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,48,0.8062519012292124,0.005283863701160935,459.1796875,176.08636474609375,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,49,0.8230491172982969,0.008688748711878774,461.94281005859375,172.92449951171875,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,50,0.8398467044043822,0.011393221454881475,464.70599365234375,170.41305541992188,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,51,0.8566439204734666,0.013416079650674512,467.4691162109375,168.53457641601562,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,52,0.8734411365425511,0.014801787138145825,470.23223876953125,167.24777221679688,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,53,0.8902383526116355,0.015618107727928765,472.995361328125,166.48971557617188,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,54,0.90703556868072,0.01595035415154815,475.75848388671875,166.18118286132812,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,55,0.9238327847498045,0.01589893975691388,478.5216064453125,166.2289276123047,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,56,0.9406277745968833,0.01557241152100071,481.28436279296875,166.5321502685547,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,57,0.9574249906659678,0.015083424314250485,484.0474853515625,166.98623657226562,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,58,0.9742222067350521,0.014543022712866005,486.81060791015625,167.48806762695312,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,59,0.9910194228041366,0.01405405193768966,489.57373046875,167.942138671875,0
10,fig10_pitch_leading_u6_f1p23_theta_m10_p2,CD,60,1.0,0.013867520711135395,491.0675048828125,168.1153564453125,1
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,0,2.4340033400984433e-10,0.1793986513259733,111.80519104003906,570.1419067382812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,1,0.01624427990310117,0.19668373221005356,114.47735595703125,564.52392578125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,2,0.03248577678504128,0.21538906478326741,117.14906311035156,558.4443359375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,3,0.048730010065112773,0.2348538179344075,119.82122039794922,552.117919921875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,4,0.0649724345396398,0.2543687108714789,122.49308013916016,545.7752075195312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,5,0.08121666781971128,0.2732047449091429,125.16523742675781,539.6531372070312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,6,0.09745862849794486,0.29064850788727553,127.83702087402344,533.9835815429688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,7,0.1137029081576457,0.30601982638024644,130.50918579101562,528.9876098632812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,8,0.12994486883587925,0.3187042532735713,133.18096923828125,524.8649291992188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,9,0.1461890557363214,0.32817372460455757,135.85311889648438,521.7871704101562,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,10,0.16243101641455496,0.33401266229730253,138.52490234375,519.889404296875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,11,0.1786752960742558,0.3359299926881598,141.1970672607422,519.2662353515625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,12,0.19491725675248936,0.3337724795774292,143.8688507080078,519.9674682617188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,13,0.2111615364121902,0.3275335503339961,146.541015625,521.9952392578125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,14,0.22740349709042376,0.31735273252695034,149.21279907226562,525.30419921875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,15,0.2436477767501246,0.30351602950450696,151.8849639892578,529.8013916015625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,16,0.2598897374283582,0.28643732923742493,154.55674743652344,535.352294921875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,17,0.276134017088059,0.26665427295087807,157.22891235351562,541.7821655273438,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,18,0.2923759777662926,0.24480008670539244,159.90069580078125,548.8851928710938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,19,0.3086201646667347,0.22158855824001292,162.57284545898438,556.4293823242188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,20,0.3248621253449683,0.19777873255374492,165.24462890625,564.1680297851562,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,21,0.34110631224541044,0.17415312832814597,167.91677856445312,571.8468017578125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,22,0.357348272923644,0.1514873160347382,170.58856201171875,579.213623046875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,23,0.3735926453426035,0.13051949604242066,173.2607421875,586.028564453125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,24,0.38983683224304566,0.11192702493491742,175.93289184570312,592.0714721679688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,25,0.40607879292127924,0.09629205003952108,178.60467529296875,597.1531372070312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,26,0.42232307258098006,0.08409268332245327,181.27684020996094,601.1181640625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,27,0.4385651260184723,0.07567408181196038,183.94863891601562,603.8543701171875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,28,0.45480931291891447,0.07124262612504066,186.62078857421875,605.294677734375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,29,0.47105127359714805,0.07085540425766086,189.29257202148438,605.4205322265625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,30,0.48729555325684887,0.07442039937421667,191.96473693847656,604.2618408203125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,31,0.5035374211758238,0.08170212349134522,194.63650512695312,601.8951416015625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,32,0.5197817935947833,0.09232950463526254,197.30868530273438,598.4410400390625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,33,0.5360237542730169,0.10580921989345328,199.98046875,594.0598754882812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,34,0.552267941173459,0.1215514225707477,202.65261840820312,588.943359375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,35,0.5685099018516926,0.13888908450374474,205.32440185546875,583.3082885742188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,36,0.5847541815113934,0.1571048499536515,207.99656677246094,577.3878173828125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,37,0.6009960494303682,0.17546277202509394,210.6683349609375,571.421142578125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,38,0.6172404218493278,0.19323403982219378,213.34051513671875,565.6451416015625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,39,0.6334822897683027,0.20972740034115608,216.0122833251953,560.2844848632812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,40,0.6497265694280036,0.22431732688933195,218.6844482421875,555.54248046875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,41,0.665968530106237,0.23646542708370594,221.35623168945312,551.5941162109375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,42,0.6822128097659379,0.24574823569103774,224.0283966064453,548.5770263671875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,43,0.6984547704441715,0.2518649139957394,226.70018005371094,546.5889892578125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,44,0.7146990501038724,0.2546554653775356,229.37234497070312,545.6820068359375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,45,0.7309409180228472,0.25410618120581596,232.0441131591797,545.8605346679688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,46,0.747185197682548,0.25034419494528276,234.71627807617188,547.083251953125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,47,0.7634294773422489,0.24363635541918846,237.38844299316406,549.263427734375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,48,0.7796714380204826,0.23437795944171086,240.0602264404297,552.2725830078125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,49,0.7959157176801833,0.2230730339246091,242.73239135742188,555.9468994140625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,50,0.8121575855991582,0.2103151813522612,245.40415954589844,560.0934448242188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,51,0.8284018652588591,0.1967607258888245,248.07632446289062,564.4989013671875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,52,0.8446438259370926,0.18310467632730226,250.74810791015625,568.9373779296875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,53,0.8608881055967935,0.1700482385128914,253.42027282714844,573.1809692382812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,54,0.8771301590342857,0.1582685812398555,256.0920715332031,577.0095825195312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,55,0.8933743459347279,0.14839348467436855,258.76422119140625,580.2191772460938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,56,0.9096163066129614,0.14097185740922938,261.4360046386719,582.63134765625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,57,0.9258604935134036,0.13645289183375534,264.108154296875,584.10009765625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,58,0.9421026397101545,0.13515958581986365,266.77996826171875,584.5204467773438,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,59,0.9583468266105967,0.1372832968277192,269.4521179199219,583.8302001953125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,60,0.9745887872888302,0.14286815538051997,272.1239013671875,582.0150146484375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,61,0.9908329741892724,0.15180674590690746,274.7960510253906,579.1098022460938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,62,1.0,0.158679089000327,276.32049560546875,576.8761596679688,1
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,0,3.561954686997794e-10,0.0349384591502631,326.55218505859375,509.4095764160156,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,1,0.016244185775394323,0.03555454472778957,329.2243347167969,508.07464599609375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,2,0.03248577393558667,0.035858749569455534,331.89605712890625,507.4154968261719,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,3,0.04872995935478553,0.03584825683335474,334.5682067871094,507.438232421875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,4,0.0649724751074802,0.035527263613927496,337.2400817871094,508.1337585449219,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,5,0.08121666052667906,0.03490644574199851,339.9122314453125,509.47894287109375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,6,0.09745861972387233,0.03400330989001517,342.5840148925781,511.43585205078125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,7,0.11370280514307118,0.03284127809842796,345.25616455078125,513.9537353515625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,8,0.12994476434026447,0.03144868779681381,347.9279479980469,516.97119140625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,9,0.1461891352779638,0.029858242519704346,350.6001281738281,520.4173583984375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,10,0.16243109447515705,0.02810529363302305,353.27191162109375,524.2156372070312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,11,0.17867527989435592,0.026227812165666244,355.9440612792969,528.2837524414062,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,12,0.1949172390915492,0.024263740978111164,358.6158447265625,532.5394897460938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,13,0.21116161002924852,0.022251191941349443,361.28802490234375,536.9002685546875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,14,0.22740338370794133,0.020226614989648017,363.95977783203125,541.287109375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,15,0.24364775464564065,0.018223333362757877,366.6319580078125,545.6278076171875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,16,0.25988971384283394,0.01627205063745719,369.3037414550781,549.8558349609375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,17,0.2761338992620328,0.01439856908560726,371.97589111328125,553.915283203125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,18,0.29237585845922603,0.012624296705695624,374.6476745605469,557.759765625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,19,0.3086200438784249,0.010965120486073541,377.31982421875,561.3548583984375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,20,0.32486218859411864,0.00943242046804229,379.99163818359375,564.6759033203125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,21,0.3411063740133175,0.00803160498806188,382.6637878417969,567.711181640625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,22,0.3573483332105108,0.006763716277637628,385.3355712890625,570.4584350585938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,23,0.37359251862970966,0.005625655810672644,388.0077209472656,572.9243774414062,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,24,0.3898367040489085,0.004610212471886928,390.67987060546875,575.1246337890625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,25,0.40607884876460226,0.0037077526619610814,393.3516845703125,577.080078125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,26,0.4223230341838011,0.002906079455441024,396.0238342285156,578.817138671875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,27,0.43856499338099436,0.0021927142426820465,398.69561767578125,580.3628540039062,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,28,0.4548093643186937,0.0015545868772391322,401.3677978515625,581.7455444335938,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,29,0.4710511379973865,0.0009795849389153816,404.03955078125,582.991455078125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,30,0.48729550893508583,0.00045779314420078127,406.71173095703125,584.1220703125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,31,0.5035374681322791,-1.853482214687202e-05,409.3835144042969,585.1541748046875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,32,0.519781653551478,-0.00045410308611101846,412.0556640625,586.0979614257812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,33,0.5360236127486713,-0.0008501228897113515,414.7274475097656,586.9560546875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,34,0.5522677981678701,-0.0012034957068509898,417.39959716796875,587.7217407226562,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,35,0.5685099428835638,-0.0015076864643074235,420.0714111328125,588.380859375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,36,0.5847541283027627,-0.001752582699637198,422.7435607910156,588.9114990234375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,37,0.6009960874999559,-0.0019245227295949796,425.41534423828125,589.2840576171875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,38,0.6172404584376553,-0.0020074505553151142,428.0875244140625,589.4637451171875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,39,0.6334822321163481,-0.0019831412096641375,430.75927734375,589.4110717773438,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,40,0.6497266030540474,-0.0018323556624223296,433.43145751953125,589.0843505859375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,41,0.6659683767327402,-0.0015356858728555953,436.10321044921875,588.4415283203125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,42,0.6822127476704396,-0.0010749068738304703,438.775390625,587.443115234375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,43,0.6984547068676329,-0.0004334556349381742,441.4471740722656,586.05322265625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,44,0.7146988922868317,0.0004018224955235003,444.11932373046875,584.2433471679688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,45,0.730940851484025,0.0014407019589692573,446.7911071777344,581.9923095703125,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,46,0.7471850369032238,0.002687746039287231,449.4632568359375,579.2902221679688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,47,0.7634294078409232,0.0041419125049721,452.13543701171875,576.1393432617188,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,48,0.7796713670381165,0.0057970888090872995,454.8072204589844,572.5529174804688,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,49,0.7959155524573153,0.007639923120997181,457.4793701171875,568.5598754882812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,50,0.8121575116545086,0.00965159893676796,460.1511535644531,564.2009887695312,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,51,0.8284016970737074,0.011806849184500538,462.82330322265625,559.531005859375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,52,0.8446438417894011,0.014075139297931114,465.4951171875,554.6160888671875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,53,0.8608880272086,0.016421061574298065,468.1672668457031,549.532958984375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,54,0.8771299864057933,0.018804983047980384,470.83905029296875,544.3674926757812,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,55,0.8933743573434926,0.021184510248288952,473.51123046875,539.2115478515625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,56,0.9096161310221854,0.023515052567847753,476.1829833984375,534.1617431640625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,57,0.9258605019598848,0.02575201939928078,478.85516357421875,529.314697265625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,58,0.9421024611570781,0.027851298998336074,481.5269470214844,524.7659912109375,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,59,0.9583466465762769,0.029771314778477335,484.1990966796875,520.605712890625,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,60,0.9745886057734702,0.03147370135294136,486.8708801269531,516.9169921875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,61,0.990832791192669,0.03292471295569123,489.54302978515625,513.77294921875,0
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,62,1.0,0.033593093203207317,491.0675048828125,512.32470703125,1
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,0,0.0,-0.32201168336856595,111.77349853515625,512.421630859375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,1,0.01606989190734216,-0.3129249086366683,114.41461181640625,511.7668151855469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,2,0.032138951061984264,-0.2952265123279827,117.05558776855469,510.4914245605469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,3,0.04820884579767544,-0.26965336297182374,119.69670104980469,508.6485595703125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,4,0.06427781210997877,-0.23708970280336877,122.33766174316406,506.30194091796875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,5,0.08034724263397601,-0.19852310504696358,124.97869873046875,503.5227355957031,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,6,0.09641667315797325,-0.15500085468708785,127.61973571777344,500.38641357421875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,7,0.11248610368197051,-0.10761809081386087,130.26077270507812,496.9718933105469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,8,0.12855562704830653,-0.057474187394007004,132.90182495117188,493.3583984375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,9,0.1446250575723038,-0.005621934751592894,135.54286193847656,489.6217956542969,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,10,0.16069448809630105,0.046930766481330544,138.18389892578125,485.834716796875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,11,0.17676391862029828,0.09927384132229389,140.82493591308594,482.062744140625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,12,0.19283334914429553,0.15059885182735355,143.46597290039062,478.3641357421875,0
