figure,case_id,model,quantity,phase,experiment,experiment_std,prediction
10,razak2014_fig10,fluxv_old,CD,0.8230491172982969,0.008688551532992347,0.006739377158983364,-0.004813090508237678
10,razak2014_fig10,fluxv_old,CD,0.8398467044043822,0.0113932296706684,0.007149780363707873,-0.010337184344114117
10,razak2014_fig10,fluxv_old,CD,0.8566439204734666,0.013415882471788099,0.007519367538943235,-0.01693631469109085
10,razak2014_fig10,fluxv_old,CD,0.8734411365425511,0.014801803569719704,0.007858745265621513,-0.0242918892047519
10,razak2014_fig10,fluxv_old,CD,0.8902383526116355,0.015618115943715705,0.008194269788227647,-0.0320557227999535
10,razak2014_fig10,fluxv_old,CD,0.90703556868072,0.01595036236733509,0.008556306655270473,-0.039858230090123556
10,razak2014_fig10,fluxv_old,CD,0.9238327847498045,0.01589893975691388,0.008968139406921533,-0.04732343084067161
10,razak2014_fig10,fluxv_old,CD,0.9406277745968833,0.01557241152100071,0.009437934535393435,-0.05410757048918595
10,razak2014_fig10,fluxv_old,CD,0.9574249906659678,0.015083621493136912,0.009954871849293823,-0.05990280991756523
10,razak2014_fig10,fluxv_old,CD,0.9742222067350521,0.014542825533979578,0.010490376841665523,-0.06444495615212015
10,razak2014_fig10,fluxv_old,CD,0.9910194228041366,0.014054240900789147,0.011004660456386163,-0.06752864110126747
10,razak2014_fig10,fluxv_v4b,CL,2.4340033400984433e-10,-0.014209355108113386,0.28665053144978514,-0.3150532115804555
10,razak2014_fig10,fluxv_v4b,CL,0.016796800427492643,-0.05321095152651745,0.2898937368157408,-0.3267452609540179
10,razak2014_fig10,fluxv_v4b,CL,0.03359471372268924,-0.09432739713333305,0.29024527860181715,-0.32217544364705025
10,razak2014_fig10,fluxv_v4b,CL,0.0503915602864109,-0.13582443320145665,0.2884741544650559,-0.3117795522849936
10,razak2014_fig10,fluxv_v4b,CL,0.06718673718347612,-0.1759019925504416,0.2861125499844947,-0.30111193965999955
10,razak2014_fig10,fluxv_v4b,CL,0.08398395478423254,-0.2127703598913785,0.2851652462773035,-0.2745647331349315
10,razak2014_fig10,fluxv_v4b,CL,0.10078117238498896,-0.24471333949158047,0.2876315316202451,-0.2654685409130062
10,razak2014_fig10,fluxv_v4b,CL,0.11757848274500406,-0.27018057714604715,0.294888947008578,-0.23004603726202186
10,razak2014_fig10,fluxv_v4b,CL,0.1343757003457605,-0.2878425942130848,0.3071929095212484,-0.20196907228597064
10,razak2014_fig10,fluxv_v4b,CL,0.1511730107057756,-0.2966564904361034,0.3235374899428703,-0.17365040270448837
10,razak2014_fig10,fluxv_v4b,CL,0.167970228306532,-0.295911471140071,0.3419939618696074,-0.13998832729429123
10,razak2014_fig10,fluxv_v4b,CL,0.18476521968507983,-0.28525303685561465,0.3601775875122594,-0.10736137768678591
10,razak2014_fig10,fluxv_v4b,CL,0.20156243728583625,-0.2647240739905311,0.37570088266142243,-0.07345409927076309
10,razak2014_fig10,fluxv_v4b,CL,0.21835974764585137,-0.23473527799682292,0.3864613570196016,-0.03987669949953035
10,razak2014_fig10,fluxv_v4b,CL,0.23515696524660779,-0.1960767728407914,0.39078749699819376,-0.005398431341846399
10,razak2014_fig10,fluxv_v4b,CL,0.2519542756066229,-0.1498830413296659,0.3875786218847846,0.029928285275820334
10,razak2014_fig10,fluxv_v4b,CL,0.2687514932073793,-0.09757588407660367,0.37634058730579684,0.06623165597127528
10,razak2014_fig10,fluxv_v4b,CL,0.2855487108081357,-0.040834103246902176,0.3573041981898894,0.10349273769265814
10,razak2014_fig10,fluxv_v4b,CL,0.30234592840889213,0.018508009357991684,0.33154277667898574,0.14161599475753262
10,razak2014_fig10,fluxv_v4b,CL,0.31914091978743997,0.07849046039653773,0.301205185319405,0.18040717629837671
