figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
10,razak2014_fig10,v4b,0.296875,0.1290944274409641,-0.006682210131578241,0.8396863339928133,-0.010356477601324372,0.000460882157901546,0.0
10,razak2014_fig10,v4b,0.3046875,0.14697525814269524,-0.0090104523107932,0.8409251269776556,-0.01072064742306113,0.0006331401258107655,0.0
10,razak2014_fig10,v4b,0.3125,0.1649955773820799,-0.011665812850613461,0.8420451166590076,-0.011062302888107152,0.0008159989802533959,0.0
10,razak2014_fig10,v4b,0.3203125,0.18312606538485451,-0.014627058735581285,0.8430267079233487,-0.011377837400612618,0.001005992651283664,0.0
10,razak2014_fig10,v4b,0.328125,0.20132894425288023,-0.01786960837374515,0.8438515786477069,-0.01167599247903176,0.0012015603079218993,0.0
10,razak2014_fig10,v4b,0.3359375,0.21956105453023744,-0.021366167214941927,0.8444953974753574,-0.011956833595824893,0.0014003579743771966,0.0
10,razak2014_fig10,v4b,0.34375,0.23777221649619903,-0.02508676351385725,0.8449358630243224,-0.012222629787913164,0.0016006486655398668,0.0
10,razak2014_fig10,v4b,0.3515625,0.25590536140084397,-0.028999024803956677,0.8451530613222744,-0.01247793496510919,0.001801282296138536,0.0
10,razak2014_fig10,v4b,0.359375,0.27389621778604134,-0.033068373970802756,0.8451268505939405,-0.012733284519990447,0.0020023213938436197,0.0
10,razak2014_fig10,v4b,0.3671875,0.29167606530044016,-0.0372586787857318,0.8448351179065114,-0.012989966520176602,0.002202831628417261,0.0
10,razak2014_fig10,v4b,0.375,0.3091602778207647,-0.04153068827188505,0.8442588383175846,-0.013317705866437816,0.0024131130737003173,0.0
10,razak2014_fig10,v4b,0.3828125,0.3262498078163088,-0.045842187734995994,0.8433820247829884,-0.013847901013562236,0.00265563622390741,0.0
10,razak2014_fig10,v4b,0.390625,0.34282837451227294,-0.05014710211620175,0.8421916815604797,-0.014793110390475196,0.002972328495275996,0.0
10,razak2014_fig10,v4b,0.3984375,0.35862894560212627,-0.05437445339641872,0.8406777556792352,-0.017284618890639467,0.0035575749896686153,0.0
10,razak2014_fig10,v4b,0.40625,0.37396888391690297,-0.058549918887895805,0.8388330822906824,-0.018760666213656074,0.003996701550396776,0.0
10,razak2014_fig10,v4b,0.4140625,0.38885189057621117,-0.06265018245307374,0.8366533208105229,-0.018694456743300666,0.004196564604593103,0.0
10,razak2014_fig10,v4b,0.421875,0.4023872269013093,-0.06650153574090904,0.8341368797294884,-0.022000531277682683,0.004983154539660162,0.0
10,razak2014_fig10,v4b,0.4296875,0.41553006145645055,-0.07024300362832994,0.8312825625361449,-0.022350042768355397,0.005282881571343705,0.0
10,razak2014_fig10,v4b,0.4375,0.42729247323871516,-0.07368484982968214,0.8280908754176652,-0.025166178352795426,0.006016418089813928,0.0
10,razak2014_fig10,v4b,0.4453125,0.4379525097386544,-0.07685318906974445,0.8245653106925215,-0.028279488242259492,0.006816510118449841,0.0
10,razak2014_fig10,v4b,0.453125,0.4476623747624891,-0.07975334520602836,0.8207121907233155,-0.030413513147117703,0.007471182927587227,0.0
10,razak2014_fig10,v4b,0.4609375,0.45646374851761745,-0.08237690636266876,0.8165405045961034,-0.031044678604822556,0.007875925099010297,0.0
10,razak2014_fig10,v4b,0.46875,0.46314225021178435,-0.08449703169264464,0.8120617382343,-0.03643443981004506,0.009115105385247223,0.0
10,razak2014_fig10,v4b,0.4765625,0.46941728431356766,-0.08640160149234517,0.8072896990709566,-0.03705950516968169,0.009513224669091252,0.0
10,razak2014_fig10,v4b,0.484375,0.4739572645982298,-0.08784051814871942,0.8022403367403727,-0.03980470706335664,0.010296174466724817,0.0
10,razak2014_fig10,v4b,0.4921875,0.47749037313350623,-0.088938227840144,0.7969315614808,-0.04077929221096134,0.010741463348439685,0.0
10,razak2014_fig10,v4b,0.5,0.47854691567037444,-0.08941556959474271,0.7913830620764727,-0.04707731674111144,0.012153327493167864,0.0
10,razak2014_fig10,v4b,0.5078125,0.47950482271310163,-0.08969551649779099,0.7856161252214996,-0.047143483102244525,0.012440730714674598,0.0
10,razak2014_fig10,v4b,0.515625,0.47797016291845085,-0.08934607248489887,0.7796534581725133,-0.05234959633175109,0.013631870765840775,0.0
10,razak2014_fig10,v4b,0.5234375,0.47543842546313925,-0.08863386974676486,0.7735190164836384,-0.055739237419431174,0.014473724480658957,0.0
10,razak2014_fig10,v4b,0.53125,0.47213112176138866,-0.08759968677753897,0.7672378384983365,-0.05660410584136013,0.01483266683162702,0.0
10,razak2014_fig10,v4b,0.5390625,0.4675800115761368,-0.08617103448077218,0.7608358881195926,-0.05724338125214639,0.015081101363474552,0.0
10,razak2014_fig10,v4b,0.546875,0.46179564322665434,-0.08434910381096396,0.7543399072036675,-0.05780726413959041,0.015269428301564737,0.0
10,razak2014_fig10,v4b,0.5546875,0.45348719875423904,-0.08191333343863134,0.747777278733275,-0.06362227738332946,0.016337346722830135,0.0
10,razak2014_fig10,v4b,0.5625,0.44485410060058933,-0.0792574620872519,0.7411759017326089,-0.06601392963052857,0.016769513551301688,0.0
10,razak2014_fig10,v4b,0.5703125,0.43550124225318343,-0.07632737552814785,0.7345640786969861,-0.06696790282971118,0.01690173990513567,0.0
