source_id,source_sha256,doi,pdf_page,article_page,figure,panel,series,surface,phase_branch,alpha_label_deg,phase_rad,phase_status,tap_id,x_over_c,minus_cp,cp,vector_path_id,axis_bbox_pt,digitization_sigma_xc,digitization_sigma_cp,extraction_version,exclusion_flag,notes,source_vector_sha256,source_vector_name,point_index,vector_x_over_c,tap_x_nominal,tap_x_residual,svg_x,svg_y,vector_half_stroke_xc,vector_half_stroke_cp
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0,3.14383561,-3.14383561,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,0,0,,,114.186843,579.718572,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.000532119762484,3.62049719759,-3.62049719759,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,1,0.000532119762484,,,114.272896,587.068294,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.00174148285904,4.30263824657,-4.30263824657,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,2,0.00174148285904,,,114.468471,597.586337,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.00403928201793,4.62988327867,-4.62988327867,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,3,0.00403928201793,,,114.840065,602.632181,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.00701431832727,4.66489088917,-4.66489088917,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,4,0.00701431832727,,,115.32118,603.171969,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0112470984407,4.50228308459,-4.50228308459,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,5,0.0112470984407,,,116.005694,600.664693,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0163264296298,4.23972600585,-4.23972600585,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,6,0.0163264296298,,,116.82711,596.616283,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0226393204529,3.98833075326,-3.98833075326,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,7,0.0226393204529,,,117.848014,592.739979,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0301857585426,3.72780316232,-3.72780316232,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,8,0.0301857585426,,,119.068404,588.722862,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0393285621035,3.28234398479,-3.28234398479,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,9,0.0393285621035,,,120.546954,581.854255,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0507207841157,2.90157282547,-2.90157282547,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,10,0.0507207841157,,,122.389274,575.983083,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0645801068449,2.65753426346,-2.65753426346,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,11,0.0645801068449,,,124.630567,572.220213,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.0819707821833,2.40258752073,-2.40258752073,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,12,0.0819707821833,,,127.442941,568.289148,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.103037927519,2.15854895871,-2.15854895871,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,13,0.103037927519,,,130.849864,564.526278,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.128144348689,1.93328255885,-1.93328255885,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,14,0.128144348689,,,134.910008,561.052859,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.156588624372,1.72805680776,-1.72805680776,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,15,0.156588624372,,,139.509941,557.88845,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.187983746012,1.54693048646,-1.54693048646,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,16,0.187983746012,,,144.587077,555.095634,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.221338038959,1.38787417202,-1.38787417202,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,17,0.221338038959,,,149.981045,552.643119,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.256119389636,1.24733637429,-1.24733637429,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,18,0.256119389636,,,155.605793,550.476144,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.291723101035,1.12176560314,-1.12176560314,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,19,0.291723101035,,,161.363531,548.539948,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.328245934571,1.0071030127,-1.0071030127,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,20,0.328245934571,,,167.269907,546.771947,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.365276703699,0.90360224841,-0.90360224841,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,21,0.365276703699,,,173.258425,545.176052,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.402670278664,0.807711820127,-0.807711820127,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,22,0.402670278664,,,179.305615,543.697502,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.440595973392,0.71892437212,-0.71892437212,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,23,0.440595973392,,,185.438858,542.328474,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.478690982045,0.637493679536,-0.637493679536,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,24,0.478690982045,,,191.599482,541.072881,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.517124612365,0.559868057676,-0.559868057676,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,25,0.517124612365,,,197.814867,539.875959,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.555751740781,0.486047701102,-0.486047701102,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,26,0.555751740781,,,204.061544,538.737711,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.594548183122,0.415778769812,-0.415778769812,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,27,0.594548183122,,,210.335602,537.654223,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.633489742851,0.347285616017,-0.347285616017,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,28,0.633489742851,,,216.633128,536.598116,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.71144543337,0.214358219155,-0.214358219155,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,29,0.71144543337,,,229.239916,534.548487,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.750411183453,0.14586506536,-0.14586506536,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,30,0.750411183453,,,235.541354,533.49238,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.789376933536,0.0794013345019,-0.0794013345019,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,31,0.789376933536,,,241.842792,532.467565,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.828173375877,0.0109081807075,-0.0109081807075,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,32,0.828173375877,,,248.11685,531.411458,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.866074886434,-0.0520040600132,0.0520040600132,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,33,0.866074886434,,,254.246182,530.441404,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.902428406045,-0.105530187228,0.105530187228,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,34,0.902428406045,,,260.125177,529.616076,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.935081271488,-0.144342998158,0.144342998158,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,35,0.935081271488,,,265.405712,529.017615,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.962267803368,-0.164637227517,0.164637227517,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,36,0.962267803368,,,269.802246,528.704695,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.983528446799,-0.149670200938,0.149670200938,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,37,0.983528446799,,,273.240461,528.935474,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.996347720357,-0.140537797727,0.140537797727,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,38,0.996347720357,,,275.31356,529.076288,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0,2.72425163975,-2.72425163975,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,0,0,,,114.186843,573.248939,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,published_double_wake,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,,0.000532119762484,1.87950278619,-1.87950278619,svg_path_0240:subpath_002,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,1,0.000532119762484,,,114.272896,560.22362,0.000878075212633,0.00920932049385
