case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
W1,fluxv_v4b_lcrit019_filtered,0.7421875,-0.2807003490922245,-0.11063083236486945,,,,
W1,fluxv_v4b_lcrit019_filtered,0.75,-0.30451639336603087,-0.1193718069515992,,,,
W1,fluxv_v4b_lcrit019_filtered,0.7578125,-0.3242015314240223,-0.126727244108476,,,,
W1,fluxv_v4b_lcrit019_filtered,0.765625,-0.338841914442648,-0.1324197849114835,,,,
W1,fluxv_v4b_lcrit019_filtered,0.7734375,-0.34783316295434874,-0.13622787574344764,,,,
W1,fluxv_v4b_lcrit019_filtered,0.78125,-0.35092835686471724,-0.13800120374671818,,,,
W1,fluxv_v4b_lcrit019_filtered,0.7890625,-0.34824651920822536,-0.13767152167470137,,,,
W1,fluxv_v4b_lcrit019_filtered,0.796875,-0.3402417450768652,-0.1352577616094143,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8046875,-0.3276375340033585,-0.13086480462736766,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8125,-0.3113346977058977,-0.12467583296173754,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8203125,-0.2923040067469266,-0.11693879072322517,,,,
W1,fluxv_v4b_lcrit019_filtered,0.828125,-0.2714762030388729,-0.10794805877255725,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8359375,-0.24964199081484617,-0.0980229468510129,,,,
W1,fluxv_v4b_lcrit019_filtered,0.84375,-0.2273731500216647,-0.08748496442237885,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8515625,-0.2049731849354235,-0.07663600535446896,,,,
W1,fluxv_v4b_lcrit019_filtered,0.859375,-0.1824622636282004,-0.06573954253785291,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8671875,-0.15959706128772333,-0.055006670407609204,,,,
W1,fluxv_v4b_lcrit019_filtered,0.875,-0.1359219845360472,-0.044588373265098014,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8828125,-0.1108446106311185,-0.03457477536068648,,,,
W1,fluxv_v4b_lcrit019_filtered,0.890625,-0.0837254472828276,-0.025001404584222037,,,,
W1,fluxv_v4b_lcrit019_filtered,0.8984375,-0.053970615906215325,-0.01586174896149009,,,,
W1,fluxv_v4b_lcrit019_filtered,0.90625,-0.021115945680172277,-0.007124684064889419,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9140625,0.015107765835667974,0.0012452221143518238,,,,
W1,fluxv_v4b_lcrit019_filtered,0.921875,0.054736085253755506,0.009266895179408874,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9296875,0.09756323886904628,0.016923929366409518,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9375,0.14316586144269883,0.024150110814822046,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9453125,0.19095479057698295,0.03082124539253661,,,,
W1,fluxv_v4b_lcrit019_filtered,0.953125,0.24024805228689983,0.03675461431863221,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9609375,0.2903556006673923,0.04171657767471042,,,,
W1,fluxv_v4b_lcrit019_filtered,0.96875,0.34066496261500645,0.045437953550646254,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9765625,0.3907168621015719,0.047635912570268446,,,,
W1,fluxv_v4b_lcrit019_filtered,0.984375,0.44026116110062474,0.04804034032037676,,,,
W1,fluxv_v4b_lcrit019_filtered,0.9921875,0.4892858985363357,0.04642202269236794,,,,
W2,fluxv_old,0.0,-1.7187450441305483,-0.22627535333214066,,,,
W2,fluxv_old,0.0078125,-1.611161613248926,-0.16430018534079063,,,,
W2,fluxv_old,0.015625,-1.4905083163820079,-0.1082361992035492,,,,
W2,fluxv_old,0.0234375,-1.3588160276145242,-0.05930076294279257,,,,
W2,fluxv_old,0.03125,-1.2159523470467908,-0.018412199980709164,,,,
W2,fluxv_old,0.0390625,-1.0625048532466008,0.013517977413098034,,,,
W2,fluxv_old,0.046875,-0.8991573634782216,0.03566546363391179,,,,
W2,fluxv_old,0.0546875,-0.7266835822289047,0.047305865566434784,,,,
W2,fluxv_old,0.0625,-0.5459342816475833,0.047826198277693896,,,,
W2,fluxv_old,0.0703125,-0.3578233456468455,0.03673470635993999,,,,
W2,fluxv_old,0.078125,-0.1633138737930068,0.013669158261168527,,,,
W2,fluxv_old,0.0859375,0.03659511816305991,-0.021596101430796353,,,,
W2,fluxv_old,0.09375,0.24088062385699652,-0.06914393408412975,,,,
W2,fluxv_old,0.1015625,0.44850561089903845,-0.12890855046466884,,,,
W2,fluxv_old,0.109375,0.6584261429603864,-0.20066946434535735,,,,
W2,fluxv_old,0.1171875,0.8695955350103459,-0.28404487678078805,,,,
W2,fluxv_old,0.125,1.0809656004997112,-0.37848432812084953,,,,
W2,fluxv_old,0.1328125,1.2914842017338681,-0.4832604376753533,,,,
W2,fluxv_old,0.140625,1.5000927799580148,-0.5974611168398359,,,,
W2,fluxv_old,0.1484375,1.7057200385167004,-0.719981844578263,,,,
W2,fluxv_old,0.15625,1.907276857558262,-0.8495204126676161,,,,
W2,fluxv_old,0.1640625,2.103653489113183,-0.9845758807910456,,,,
W2,fluxv_old,0.171875,2.293720647078563,-1.1234538188773124,,,,
W2,fluxv_old,0.1796875,2.476334372150907,-1.264279272059154,,,,
W2,fluxv_old,0.1875,2.6503564648411944,-1.4050237692401875,,,,
W2,fluxv_old,0.1953125,2.8146877868342877,-1.5435471680371564,,,,
W2,fluxv_old,0.203125,2.9683109789275903,-1.6776536088552576,,,,
W2,fluxv_old,0.2109375,3.110339378347976,-1.8051597547069536,,,,
W2,fluxv_old,0.21875,3.2400418626148735,-1.9239622948186532,,,,
W2,fluxv_old,0.2265625,3.356843192031089,-2.0321007973883534,,,,
W2,fluxv_old,0.234375,3.460512432348414,-2.127888560741627,,,,
W2,fluxv_old,0.2421875,3.551143260444253,-2.2099605986339443,,,,
W2,fluxv_old,0.25,3.6291442362705584,-2.277317934826062,,,,
W2,fluxv_old,0.2578125,3.6952269069660617,-2.3293562682803257,,,,
W2,fluxv_old,0.265625,3.7503749627963088,-2.36586943163704,,,,
W2,fluxv_old,0.2734375,3.7957955608334824,-2.387027571812291,,,,
W2,fluxv_old,0.28125,3.8328557934428873,-2.3933323752925726,,,,
W2,fluxv_old,0.2890625,3.863008865821754,-2.3855541392682884,,,,
W2,fluxv_old,0.296875,3.8877184502933484,-2.3646587180386156,,,,
W2,fluxv_old,0.3046875,3.908385838695821,-2.3317310588076676,,,,
W2,fluxv_old,0.3125,3.926285332199866,-2.2879025058456306,,,,
W2,fluxv_old,0.3203125,3.9425130582619614,-2.234288288683589,,,,
W2,fluxv_old,0.328125,3.9579490705273774,-2.171937989092123,,,,
W2,fluxv_old,0.3359375,3.97323551359149,-2.1018018886316385,,,,
W2,fluxv_old,0.34375,3.988771560716157,-2.024713787007686,,,,
W2,fluxv_old,0.3515625,4.00471888533678,-1.9413869112269686,,,,
W2,fluxv_old,0.359375,4.021016425912019,-1.8524210532058398,,,,
W2,fluxv_old,0.3671875,4.037403940871399,-1.7583188204427265,,,,
W2,fluxv_old,0.375,4.053452051103471,-1.6595078453120373,,,,
W2,fluxv_old,0.3828125,4.068592552077176,-1.5563647825251306,,,,
W2,fluxv_old,0.390625,4.082149111846937,-1.4492396073740317,,,,
W2,fluxv_old,0.3984375,4.093368534931411,-1.338478847696369,,,,
W2,fluxv_old,0.40625,4.101450666804294,-1.224446046725325,,,,
W2,fluxv_old,0.4140625,4.105575369279178,-1.1075384071098013,,,,
W2,fluxv_old,0.421875,4.1049265795409084,-0.9881994101916213,,,,
W2,fluxv_old,0.4296875,4.098714411491693,-0.8669275143507406,,,,
W2,fluxv_old,0.4375,4.086195084908119,-0.7442808905028082,,,,
W2,fluxv_old,0.4453125,4.066687264998854,-0.6208782304676063,,,,
W2,fluxv_old,0.453125,4.039586068679586,-0.4973962397707294,,,,
W2,fluxv_old,0.4609375,4.004374732099937,-0.37456419230049137,,,,
W2,fluxv_old,0.46875,3.960634033661193,-0.2531559847643947,,,,
W2,fluxv_old,0.4765625,3.908049247073024,-0.13398012629492576,,,,
W2,fluxv_old,0.484375,3.8464142738827425,-0.017868170819856935,,,,
W2,fluxv_old,0.4921875,3.775633500116436,0.09433787506274276,,,,
W2,fluxv_old,0.5,3.695721358421318,0.2017986995349437,,,,
W2,fluxv_old,0.5078125,3.6067995953544187,0.3036909193835973,,,,
W2,fluxv_old,0.515625,3.509092491948451,0.3992199737072009,,,,
W2,fluxv_old,0.5234375,3.4029200545384257,0.4876322639149283,,,,
W2,fluxv_old,0.53125,3.2886891969990213,0.5682261298607529,,,,
W2,fluxv_old,0.5390625,3.1668834098586496,0.6403613771867913,,,,
W2,fluxv_old,0.546875,3.038051270762497,0.7034671488925524,,,,
W2,fluxv_old,0.5546875,2.9027939504609894,0.7570479561936229,,,,
W2,fluxv_old,0.5625,2.7617523056673288,0.8006878755758601,,,,
W2,fluxv_old,0.5703125,2.6155940573692975,0.834053038183707,,,,
W2,fluxv_old,0.578125,2.4650011732973223,0.8568925184290958,,,,
W2,fluxv_old,0.5859375,2.3106582871240224,0.8690380840788453,,,,
W2,fluxv_old,0.59375,2.1532427862851056,0.8704033906672803,,,,
W2,fluxv_old,0.6015625,1.9934162940783724,0.860982904879079,,,,
W2,fluxv_old,0.609375,1.8318182783703272,0.8408513030331429,,,,
W2,fluxv_old,0.6171875,1.6690624787348445,0.8101642186014746,,,,
W2,fluxv_old,0.625,1.5057361218559486,0.7691608762699743,,,,
W2,fluxv_old,0.6328125,1.342398979411649,0.7181671479945647,,,,
W2,fluxv_old,0.640625,1.1795855533625705,0.6576010274609302,,,,
W2,fluxv_old,0.6484375,1.0178116204169985,0.5879815172690092,,,,
W2,fluxv_old,0.65625,0.8575778478681421,0.5099359392389448,,,,
W2,fluxv_old,0.6640625,0.6993741552330103,0.42420718700724214,,,,
W2,fluxv_old,0.671875,0.5436827191725154,0.33165862801951057,,,,
W2,fluxv_old,0.6796875,0.39097837737757013,0.23327460431209351,,,,
W2,fluxv_old,0.6875,0.2417258203071513,0.13015487047090615,,,,
W2,fluxv_old,0.6953125,0.09637311508660582,0.02350155712901604,,,,
W2,fluxv_old,0.703125,-0.04465794889387054,-0.08540167539512242,,,,
W2,fluxv_old,0.7109375,-0.18098385125166191,-0.19521780809698808,,,,
W2,fluxv_old,0.71875,-0.312272262618281,-0.304590379136584,,,,
W2,fluxv_old,0.7265625,-0.4382561857485033,-0.4121824285291087,,,,
W2,fluxv_old,0.734375,-0.5587524046739759,-0.5167218179120111,,,,
W2,fluxv_old,0.7421875,-0.6736711428939152,-0.6170395277177602,,,,
W2,fluxv_old,0.75,-0.7830112750735775,-0.7120934959414741,,,,
W2,fluxv_old,0.7578125,-0.8868638817836533,-0.800996477131413,,,,
W2,fluxv_old,0.765625,-0.9854116292850831,-0.8830354210532498,,,,
W2,fluxv_old,0.7734375,-1.0789190342307706,-0.9576767651342595,,,,
W2,fluxv_old,0.78125,-1.1677150179293716,-1.0245585367454246,,,,
W2,fluxv_old,0.7890625,-1.2521698055205877,-1.0834716390289136,,,,
W2,fluxv_old,0.796875,-1.3326684988705673,-1.1343336359404155,,,,
W2,fluxv_old,0.8046875,-1.4095836457046185,-1.1771587565423147,,,,
W2,fluxv_old,0.8125,-1.4832490567561505,-1.2120278599524998,,,,
W2,fluxv_old,0.8203125,-1.5539365470976203,-1.2390614012449945,,,,
W2,fluxv_old,0.828125,-1.621836003607384,-1.2583971275351573,,,,
W2,fluxv_old,0.8359375,-1.6870429913455982,-1.2701760453962794,,,,
W2,fluxv_old,0.84375,-1.7495413095619385,-1.274528764744918,,,,
W2,fluxv_old,0.8515625,-1.8092068301182127,-1.2715793420210804,,,,
W2,fluxv_old,0.859375,-1.86580310851304,-1.261446108754429,,,,
W2,fluxv_old,0.8671875,-1.918965159861673,-1.244238933352805,,,,
W2,fluxv_old,0.875,-1.96825117151636,-1.2200966531816597,,,,
W2,fluxv_old,0.8828125,-2.013151318070575,-1.1891956819226839,,,,
W2,fluxv_old,0.890625,-2.0530839675539125,-1.151752832760899,,,,
W2,fluxv_old,0.8984375,-2.0874066815979084,-1.108036355750919,,,,
W2,fluxv_old,0.90625,-2.1154305526646,-1.0583768993655307,,,,
W2,fluxv_old,0.9140625,-2.1364358683605102,-1.0031768802721834,,,,
W2,fluxv_old,0.921875,-2.1496885424750607,-0.9429177230569156,,,,
W2,fluxv_old,0.9296875,-2.1544570760731014,-0.8781647007233031,,,,
W2,fluxv_old,0.9375,-2.150029718156086,-0.8095691528923067,,,,
W2,fluxv_old,0.9453125,-2.1357315596102335,-0.7378679895755876,,,,
W2,fluxv_old,0.953125,-2.1109412220174275,-0.6638804426316083,,,,
W2,fluxv_old,0.9609375,-2.0751066548664387,-0.5885020655165419,,,,
W2,fluxv_old,0.96875,-2.0277597353153656,-0.5126961451202436,,,,
W2,fluxv_old,0.9765625,-1.9685292862448085,-0.43748272766594803,,,,
W2,fluxv_old,0.984375,-1.8971520897208942,-0.3639255231950831,,,,
W2,fluxv_old,0.9921875,-1.8134815566525897,-0.29311704412131934,,,,
W2,fluxv_old_filtered,0.0,-1.735975935680278,-0.16566003374938115,,,,
W2,fluxv_old_filtered,0.0078125,-1.6282211154271453,-0.10708086969419256,,,,
W2,fluxv_old_filtered,0.015625,-1.507853682497468,-0.05644739035202129,,,,
W2,fluxv_old_filtered,0.0234375,-1.3751536252034793,-0.01464320508547784,,,,
W2,fluxv_old_filtered,0.03125,-1.2305411108785618,0.01755162041206365,,,,
W2,fluxv_old_filtered,0.0390625,-1.0745747894355928,0.03947190506221265,,,,
W2,fluxv_old_filtered,0.046875,-0.9079475264504662,0.050577213236216,,,,
W2,fluxv_old_filtered,0.0546875,-0.7314796235797691,0.05046007592464258,,,,
W2,fluxv_old_filtered,0.0625,-0.5461096363735352,0.03885243767755797,,,,
W2,fluxv_old_filtered,0.0703125,-0.35288294966464284,0.015630222211113987,,,,
W2,fluxv_old_filtered,0.078125,-0.15293831763517352,-0.019184060980277307,,,,
W2,fluxv_old_filtered,0.0859375,0.05250738162648427,-0.06542071576878505,,,,
W2,fluxv_old_filtered,0.09375,0.2621758896707097,-0.1227642792616585,,,,
W2,fluxv_old_filtered,0.1015625,0.4747454902602323,-0.19075694524169862,,,,
W2,fluxv_old_filtered,0.109375,0.6888697668394111,-0.2688039421697306,,,,
W2,fluxv_old_filtered,0.1171875,0.9031968328550743,-0.3561807857185716,,,,
W2,fluxv_old_filtered,0.125,1.1163886625095136,-0.4520422961869486,,,,
W2,fluxv_old_filtered,0.1328125,1.327140146914719,-0.5554332434548163,,,,
W2,fluxv_old_filtered,0.140625,1.5341975058314021,-0.6653004568855623,,,,
W2,fluxv_old_filtered,0.1484375,1.7363756981120992,-0.7805062152050011,,,,
W2,fluxv_old_filtered,0.15625,1.9325744943553043,-0.8998427122852385,,,,
W2,fluxv_old_filtered,0.1640625,2.121792902688748,-1.0220473792626936,,,,
W2,fluxv_old_filtered,0.171875,2.3031416724564195,-1.1458188317830729,,,,
W2,fluxv_old_filtered,0.1796875,2.475853640169996,-1.2698332035760003,,,,
W2,fluxv_old_filtered,0.1875,2.639291726563225,-1.3927606241241128,,,,
W2,fluxv_old_filtered,0.1953125,2.7929544420154793,-1.5132815989313602,,,,
W2,fluxv_old_filtered,0.203125,2.93647880896207,-1.6301030557584997,,,,
W2,fluxv_old_filtered,0.2109375,3.0696406630961293,-1.7419738290471476,,,,
W2,fluxv_old_filtered,0.21875,3.192352349063082,-1.8476993673886386,,,,
W2,fluxv_old_filtered,0.2265625,3.3046578798129227,-1.9461554650308648,,,,
W2,fluxv_old_filtered,0.234375,3.4067256806762725,-2.0363008377111274,,,,
W2,fluxv_old_filtered,0.2421875,3.4988390884706555,-2.1171883851543982,,,,
W2,fluxv_old_filtered,0.25,3.581384821484024,-2.1879750069341135,,,,
W2,fluxv_old_filtered,0.2578125,3.6548396770641016,-2.247929864567281,,,,
W2,fluxv_old_filtered,0.265625,3.719755748905408,-2.296441010188815,,,,
W2,fluxv_old_filtered,0.2734375,3.7767444852309127,-2.33302033038494,,,,
W2,fluxv_old_filtered,0.28125,3.8264599313064718,-2.357306782218242,,,,
W2,fluxv_old_filtered,0.2890625,3.869581514645562,-2.3690679266075994,,,,
W2,fluxv_old_filtered,0.296875,3.9067967385583264,-2.3681997915095714,,,,
W2,fluxv_old_filtered,0.3046875,3.938784149235353,-2.3547251232843367,,,,
W2,fluxv_old_filtered,0.3125,3.966196933361641,-2.3287901087545606,,,,
W2,fluxv_old_filtered,0.3203125,3.9896474875243877,-2.2906596723600186,,,,
W2,fluxv_old_filtered,0.328125,4.00969327776491,-2.240711472107138,,,,
W2,fluxv_old_filtered,0.3359375,4.026824278039095,-2.179428734403358,,,,
W2,fluxv_old_filtered,0.34375,4.041452240743161,-2.107392081108778,,,,
W2,fluxv_old_filtered,0.3515625,4.053902011611177,-2.025270512058896,,,,
W2,fluxv_old_filtered,0.359375,4.064405056087756,-1.9338117128110244,,,,
W2,fluxv_old_filtered,0.3671875,4.073095315705376,-1.8338318604151758,,,,
W2,fluxv_old_filtered,0.375,4.080007462103244,-1.726205099652199,,,,
W2,fluxv_old_filtered,0.3828125,4.08507756421331,-1.611852858532791,,,,
W2,fluxv_old_filtered,0.390625,4.088146131933138,-1.491733165092703,,,,
W2,fluxv_old_filtered,0.3984375,4.088963448428183,-1.366830117896264,,,,
W2,fluxv_old_filtered,0.40625,4.0871970541568325,-1.2381436504722285,,,,
W2,fluxv_old_filtered,0.4140625,4.082441199840859,-1.106679715501551,,,,
W2,fluxv_old_filtered,0.421875,4.0742280438917895,-0.9734409983446703,,,,
W2,fluxv_old_filtered,0.4296875,4.062040333137709,-0.8394182518560139,,,,
W2,fluxv_old_filtered,0.4375,4.0453252748522806,-0.7055823258266183,,,,
W2,fluxv_old_filtered,0.4453125,4.023509283717258,-0.5728769452741586,,,,
W2,fluxv_old_filtered,0.453125,3.9960132699593425,-0.44221227261624263,,,,
W2,fluxv_old_filtered,0.4609375,3.962268124846987,-0.31445926996124884,,,,
W2,fluxv_old_filtered,0.46875,3.9217300572085674,-0.19044485975576975,,,,
W2,fluxv_old_filtered,0.4765625,3.873895439671678,-0.07094786523481728,,,,
W2,fluxv_old_filtered,0.484375,3.818314835791975,0.04330430311083422,,,,
W2,fluxv_old_filtered,0.4921875,3.7546058988452664,0.15163826219257337,,,,
W2,fluxv_old_filtered,0.5,3.6824648593502456,0.2534366304689472,,,,
W2,fluxv_old_filtered,0.5078125,3.6016763507789236,0.3481394288161462,,,,
W2,fluxv_old_filtered,0.515625,3.512121360672854,0.4352449817518602,,,,
W2,fluxv_old_filtered,0.5234375,3.4137831366760842,0.5143103964620506,,,,
W2,fluxv_old_filtered,0.53125,3.306750922883256,0.5849516983182701,,,,
W2,fluxv_old_filtered,0.5390625,3.1912214503696417,0.6468437002765476,,,,
W2,fluxv_old_filtered,0.546875,3.067498155750913,0.6997196798291397,,,,
W2,fluxv_old_filtered,0.5546875,2.9359881520145956,0.7433709312089429,,,,
W2,fluxv_old_filtered,0.5625,2.797197025565571,0.7776462525492448,,,,
W2,fluxv_old_filtered,0.5703125,2.65172158134503,0.8024514179542912,,,,
W2,fluxv_old_filtered,0.578125,2.5002407029664075,0.8177486732564321,,,,
W2,fluxv_old_filtered,0.5859375,2.343504536077451,0.8235562819755035,,,,
W2,fluxv_old_filtered,0.59375,2.1823222397036934,0.8199481350331679,,,,
W2,fluxv_old_filtered,0.6015625,2.0175485813587595,0.8070534245033112,,,,
W2,fluxv_old_filtered,0.609375,1.8500696765465547,0.785056368500086,,,,
W2,fluxv_old_filtered,0.6171875,1.680788191391181,0.7541959616156823,,,,
W2,fluxv_old_filtered,0.625,1.510608338122243,0.7147657135055518,,,,
W2,fluxv_old_filtered,0.6328125,1.34042099678242,0.6671133276427613,,,,
W2,fluxv_old_filtered,0.640625,1.171089292738665,0.61164026325743,,,,
W2,fluxv_old_filtered,0.6484375,1.003434948459074,0.5488011163349318,,,,
W2,fluxv_old_filtered,0.65625,0.8382257098162482,0.4791027505140971,,,,
W2,fluxv_old_filtered,0.6640625,0.6761641223021491,0.40310310599805094,,,,
W2,fluxv_old_filtered,0.671875,0.5178779015428685,0.3214096143016793,,,,
W2,fluxv_old_filtered,0.6796875,0.3639121060725079,0.2346771488859779,,,,
W2,fluxv_old_filtered,0.6875,0.21472327927091683,0.14360544648184193,,,,
W2,fluxv_old_filtered,0.6953125,0.0706756825994177,0.04893594113107247,,,,
W2,fluxv_old_filtered,0.703125,-0.06796030522731766,-0.04855203744656944,,,,
W2,fluxv_old_filtered,0.7109375,-0.20100759766560694,-0.1480457377930653,,,,
W2,fluxv_old_filtered,0.71875,-0.32837964265262976,-0.24870415589239958,,,,
W2,fluxv_old_filtered,0.7265625,-0.45007557133340614,-0.3496639071752077,,,,
W2,fluxv_old_filtered,0.734375,-0.5661733743731687,-0.45004579226724906,,,,
W2,fluxv_old_filtered,0.7421875,-0.6768212719989033,-0.5489620297984107,,,,
W2,fluxv_old_filtered,0.75,-0.7822274852295035,-0.6455241114552054,,,,
W2,fluxv_old_filtered,0.7578125,-0.8826486524913919,-0.7388512162244256,,,,
W2,fluxv_old_filtered,0.765625,-0.9783771671563064,-0.828079102880777,,,,
W2,fluxv_old_filtered,0.7734375,-1.0697277367790297,-0.9123693826613855,,,,
W2,fluxv_old_filtered,0.78125,-1.1570234833866782,-0.9909190581818444,,,,
W2,fluxv_old_filtered,0.7890625,-1.2405819156551228,-1.062970200400914,,,,
W2,fluxv_old_filtered,0.796875,-1.3207011079342859,-1.1278196232255375,,,,
W2,fluxv_old_filtered,0.8046875,-1.3976464177456915,-1.184828405519002,,,,
W2,fluxv_old_filtered,0.8125,-1.471638062629189,-1.2334311031419949,,,,
W2,fluxv_old_filtered,0.8203125,-1.5428398592802874,-1.2731444894751394,,,,
W2,fluxv_old_filtered,0.828125,-1.6113494031716564,-1.3035756618387695,,,,
W2,fluxv_old_filtered,0.8359375,-1.6771899358185423,-1.3244293534731137,,,,
W2,fluxv_old_filtered,0.84375,-1.740304110193076,-1.3355142963324842,,,,
W2,fluxv_old_filtered,0.8515625,-1.8005498233056811,-1.3367484888724692,,,,
W2,fluxv_old_filtered,0.859375,-1.8576982395492332,-1.3281632351890837,,,,
W2,fluxv_old_filtered,0.8671875,-1.9114340800271432,-1.3099058371516878,,,,
W2,fluxv_old_filtered,0.875,-1.9613582028105128,-1.2822408393361575,,,,
W2,fluxv_old_filtered,0.8828125,-2.0069924479859607,-1.2455497473249069,,,,
W2,fluxv_old_filtered,0.890625,-2.047786670578717,-1.2003291629489174,,,,
W2,fluxv_old_filtered,0.8984375,-2.083127835074869,-1.1471873049034196,,,,
W2,fluxv_old_filtered,0.90625,-2.1123509984038966,-1.0868389094263828,,,,
W2,fluxv_old_filtered,0.9140625,-2.1347519649072675,-1.020098532903559,,,,
W2,fluxv_old_filtered,0.921875,-2.1496013579665902,-0.9478723058436891,,,,
W2,fluxv_old_filtered,0.9296875,-2.1561598194557257,-0.8711482151237165,,,,
W2,fluxv_old_filtered,0.9375,-2.1536940207619346,-0.7909850182008638,,,,
W2,fluxv_old_filtered,0.9453125,-2.141493148407667,-0.7084999185953066,,,,
W2,fluxv_old_filtered,0.953125,-2.118885513769606,-0.6248551558484413,,,,
W2,fluxv_old_filtered,0.9609375,-2.0852549303530212,-0.5412436848682912,,,,
W2,fluxv_old_filtered,0.96875,-2.0400565036945317,-0.4588741386329451,,,,
W2,fluxv_old_filtered,0.9765625,-1.9828314882267064,-0.3789552842288632,,,,
W2,fluxv_old_filtered,0.984375,-1.9132208821705916,-0.30268019480221087,,,,
W2,fluxv_old_filtered,0.9921875,-1.8309774553925307,-0.23121036890951752,,,,
W2,fluxv_v4b,0.0,-1.7583184829799872,-0.23491173814659647,0.7718305699191355,-0.17343882936208288,-0.037850753325697574,1.0
W2,fluxv_v4b,0.0078125,-1.7799020089701025,-0.1855945393058152,0.7717061804893686,-0.7391369423968077,-0.09327608610110852,0.0
W2,fluxv_v4b,0.015625,-1.5301876773654781,-0.11346470787178185,0.7715850723418097,-0.17371614627065074,-0.022890398284549973,1.0
W2,fluxv_v4b,0.0234375,-1.4818157129767011,-0.06717682726904371,0.7714673778731624,-0.5382150006308994,-0.03446363260068777,1.0
W2,fluxv_v4b,0.03125,-1.3557130809901239,-0.022472003524185668,0.771353227399293,-0.6112517240179971,-0.017755787660148903,1.0
W2,fluxv_v4b,0.0390625,-1.1778429788874776,0.01412592356735399,0.7712427487600741,-0.5041944026504647,0.002657603861563838,1.0
W2,fluxv_v4b,0.046875,-1.0531903310872388,0.04161844616741396,0.771136066929266,-0.6730329481902713,0.026011012105006094,1.0
W2,fluxv_v4b,0.0546875,-0.8945610073944235,0.0593474110208659,0.771033303630571,-0.7331958220450318,0.05259081624256194,1.0
W2,fluxv_v4b,0.0625,-0.6567442929771747,0.060683393751824355,0.7709345769609998,-0.4837483102402807,0.0561289229232184,1.0
W2,fluxv_v4b,0.0703125,-0.47900278129849316,0.05504947386654761,0.7708400010226827,-0.5287983775198145,0.0799213108236244,1.0
W2,fluxv_v4b,0.078125,-0.3622820590050634,0.04748289326685045,0.7707496855642552,-0.8679080144416734,0.14749700600807408,1.0
W2,fluxv_v4b,0.0859375,-0.10283100119410349,0.009654067570164394,0.7706637356329316,-0.607550433857708,0.13438656964444937,1.0
W2,fluxv_v4b,0.09375,0.13361896736458412,-0.03233041935796437,0.770582251238363,-0.4615586816548909,0.13036565307368692,1.0
W2,fluxv_v4b,0.1015625,0.31312243109068055,-0.06759736432575138,0.7705053270293555,-0.5731657783801268,0.17511217745719687,1.0
W2,fluxv_v4b,0.109375,0.44723109293991287,-0.09495017965527654,0.7704330519844921,-0.8892202721411738,0.2748260919087574,1.0
W2,fluxv_v4b,0.1171875,0.7075971817154519,-0.15682496916275396,0.7703655091176719,-0.6595810891011583,0.24721968005205072,1.0
W2,fluxv_v4b,0.125,0.954607326231573,-0.22323862431291364,0.7703027751995389,-0.48997941040787407,0.2268897614154449,1.0
W2,fluxv_v4b,0.1328125,1.1596583240551646,-0.28576240397545105,0.77024492049573,-0.5020065144700094,0.25554901095685056,1.0
W2,fluxv_v4b,0.140625,1.4278173243223446,-0.37756061436023935,0.7701920085228221,-0.2350173307330179,0.19445437970119378,1.0
W2,fluxv_v4b,0.1484375,1.6451803729064651,-0.46455398000976583,0.7701440958228062,-0.1808055382921626,0.19740554926847786,1.0
W2,fluxv_v4b,0.15625,1.7797872939666706,-0.5335860299173356,0.7701012317568555,-0.47364316071465634,0.3260969910343773,1.0
W2,fluxv_v4b,0.1640625,2.0396422980615707,-0.6611177177633041,0.7700634583190938,-0.2034632456909301,0.2505495583487165,1.0
W2,fluxv_v4b,0.171875,2.1786770037800833,-0.7520516178137565,0.7700308099710038,-0.43375229137661075,0.3664776398080663,1.0
W2,fluxv_v4b,0.1796875,2.392308725196889,-0.8773136050493332,0.7700033134970439,-0.30819475410288677,0.3423793070251494,1.0
W2,fluxv_v4b,0.1875,2.6652480532661027,-1.0328382761213022,0.7699809878819692,0.11186633741812785,0.18882069688774641,1.0
W2,fluxv_v4b,0.1953125,2.7630187979398086,-1.1166052116024354,0.7699638442102748,-0.1877891431175248,0.34183131239317266,1.0
W2,fluxv_v4b,0.203125,2.8578620850435392,-1.1993766073668415,0.7699518855881022,-0.4534711943211137,0.48610617794930977,1.0
W2,fluxv_v4b,0.2109375,3.27742812195744,-1.4314733749066333,0.7699451070878689,0.7433149530211061,-0.03933803639174166,1.0
W2,fluxv_v4b,0.21875,3.1519764616791757,-1.412257567166714,0.7699434957157939,-0.37441160966756243,0.4996933002922539,1.0
