figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
13,razak2014_fig13,old,0.3671875,0.8324045912055285,0.004778416729731685,,,,
13,razak2014_fig13,old,0.375,0.8656129113079053,0.0029400081859605274,,,,
13,razak2014_fig13,old,0.3828125,0.8978680266638946,0.0010300325340460883,,,,
13,razak2014_fig13,old,0.390625,0.9290032749444437,-0.0009300962857160222,,,,
13,razak2014_fig13,old,0.3984375,0.958848320268491,-0.0029187042455572207,,,,
13,razak2014_fig13,old,0.40625,0.9872313851493736,-0.004914066405720244,,,,
13,razak2014_fig13,old,0.4140625,1.0139816170681506,-0.006894612304929855,,,,
13,razak2014_fig13,old,0.421875,1.0389315564694532,-0.008839126257542436,,,,
13,razak2014_fig13,old,0.4296875,1.061919652670519,-0.010726942392855205,,,,
13,razak2014_fig13,old,0.4375,1.0827927682474787,-0.012538132585570131,,,,
13,razak2014_fig13,old,0.4453125,1.101408621600669,-0.014253684584214178,,,,
13,razak2014_fig13,old,0.453125,1.117638115064933,-0.01585567033683609,,,,
13,razak2014_fig13,old,0.4609375,1.1313674811635617,-0.01732740352069245,,,,
13,razak2014_fig13,old,0.46875,1.142500203002522,-0.01865358481082471,,,,
13,razak2014_fig13,old,0.4765625,1.1509586608395603,-0.019820434842468353,,,,
13,razak2014_fig13,old,0.484375,1.1566854584878905,-0.020815814226685936,,,,
13,razak2014_fig13,old,0.4921875,1.1596444020536931,-0.02162932984504176,,,,
13,razak2014_fig13,old,0.5,1.1598210980342607,-0.022252427552876528,,,,
13,razak2014_fig13,old,0.5078125,1.157223163676314,-0.02267846995278848,,,,
13,razak2014_fig13,old,0.515625,1.1518800362389094,-0.02290279841321897,,,,
13,razak2014_fig13,old,0.5234375,1.143842383789255,-0.022922778868216892,,,,
13,razak2014_fig13,old,0.53125,1.1331811371208955,-0.022737830106883978,,,,
13,razak2014_fig13,old,0.5390625,1.1199861614863806,-0.02234943478647445,,,,
13,razak2014_fig13,old,0.546875,1.1043646076970373,-0.02176113506209281,,,,
13,razak2014_fig13,old,0.5546875,1.0864389931641503,-0.020978509891601493,,,,
13,razak2014_fig13,old,0.5625,1.0663450472900038,-0.02000913310292956,,,,
13,razak2014_fig13,old,0.5703125,1.0442293739522,-0.018862512938561688,,,,
13,razak2014_fig13,old,0.578125,1.020246987829442,-0.017550016371409606,,,,
13,razak2014_fig13,old,0.5859375,0.9945587850977601,-0.01608477951434746,,,,
13,razak2014_fig13,old,0.59375,0.9673290063997996,-0.014481602542737062,,,,
13,razak2014_fig13,old,0.6015625,0.9387227458617604,-0.012756826124269762,,,,
13,razak2014_fig13,old,0.609375,0.9089035693094644,-0.010928188293750753,,,,
13,razak2014_fig13,old,0.6171875,0.878031281634347,-0.009014666730473495,,,,
13,razak2014_fig13,old,0.625,0.8462598782951323,-0.007036307476878683,,,,
13,razak2014_fig13,old,0.6328125,0.813735731928277,-0.005014039570423722,,,,
13,razak2014_fig13,old,0.640625,0.7805960612227025,-0.0029694749955766833,,,,
13,razak2014_fig13,old,0.6484375,0.7469676677389683,-0.0009247004338544265,,,,
13,razak2014_fig13,old,0.65625,0.712965951477316,0.0010979368535428803,,,,
13,razak2014_fig13,old,0.6640625,0.678694236330501,0.003076051602200474,,,,
13,razak2014_fig13,old,0.671875,0.6442434023026846,0.004987448040404597,,,,
13,razak2014_fig13,old,0.6796875,0.6096918074243045,0.00681034816851025,,,,
13,razak2014_fig13,old,0.6875,0.5751054946212462,0.008523617857326906,,,,
13,razak2014_fig13,old,0.6953125,0.5405386718201423,0.010106988291670584,,,,
13,razak2014_fig13,old,0.703125,0.5060344359998624,0.011541269833285428,,,,
13,razak2014_fig13,old,0.7109375,0.4716257167991872,0.012808556660552691,,,,
13,razak2014_fig13,old,0.71875,0.4373364125186574,0.013892420644651887,,,,
13,razak2014_fig13,old,0.7265625,0.4031826875498807,0.014778091939133176,,,,
13,razak2014_fig13,old,0.734375,0.36917440056047096,0.015452623927215017,,,,
13,razak2014_fig13,old,0.7421875,0.3353166314530336,0.015905040971406697,,,,
13,razak2014_fig13,old,0.75,0.3016112718243163,0.01612646790221804,,,,
13,razak2014_fig13,old,0.7578125,0.268058643768391,0.016110239088998946,,,,
13,razak2014_fig13,old,0.765625,0.23465909635366108,0.015851987687888883,,,,
13,razak2014_fig13,old,0.7734375,0.20141459699315806,0.015349720884995349,,,,
13,razak2014_fig13,old,0.78125,0.16833050716968878,0.014603830115113773,,,,
13,razak2014_fig13,old,0.7890625,0.1354171344406004,0.01361707428863769,,,,
13,razak2014_fig13,old,0.796875,0.10269069984078996,0.01239463164230169,,,,
13,razak2014_fig13,old,0.8046875,0.07017462744360918,0.010944059784752042,,,,
13,razak2014_fig13,old,0.8125,0.03790069836638623,0.009275209608307623,,,,
13,razak2014_fig13,old,0.8203125,0.005909691568201648,0.007400140429831276,,,,
13,razak2014_fig13,old,0.828125,-0.025748180565939187,0.005333012863652947,,,,
13,razak2014_fig13,old,0.8359375,-0.05701293210241188,0.003089945778374945,,,,
13,razak2014_fig13,old,0.84375,-0.0878147194949644,0.0006888575275301992,,,,
13,razak2014_fig13,old,0.8515625,-0.11807393409709678,-0.0018507142189329176,,,,
13,razak2014_fig13,old,0.859375,-0.14770168046224472,-0.004507785151032904,,,,
13,razak2014_fig13,old,0.8671875,-0.17660048815893042,-0.007260120475057573,,,,
13,razak2014_fig13,old,0.875,-0.20466521581878153,-0.010084448769814363,,,,
13,razak2014_fig13,old,0.8828125,-0.23178417452879657,-0.012956685267786105,,,,
13,razak2014_fig13,old,0.890625,-0.2578404674313576,-0.0158521624422618,,,,
13,razak2014_fig13,old,0.8984375,-0.28271353469816163,-0.01874586423176455,,,,
13,razak2014_fig13,old,0.90625,-0.30628086107352503,-0.021612664389465124,,,,
13,razak2014_fig13,old,0.9140625,-0.3284198192834093,-0.024427565012836185,,,,
13,razak2014_fig13,old,0.921875,-0.34900960190882707,-0.027165934167583398,,,,
13,razak2014_fig13,old,0.9296875,-0.36793320246888456,-0.02980373981042282,,,,
13,razak2014_fig13,old,0.9375,-0.3850793980237983,-0.032317777549894185,,,,
13,razak2014_fig13,old,0.9453125,-0.4003446876338504,-0.03468589060131753,,,,
13,razak2014_fig13,old,0.953125,-0.41363513627723997,-0.036887179395711865,,,,
13,razak2014_fig13,old,0.9609375,-0.42486807741509613,-0.03890219881367238,,,,
13,razak2014_fig13,old,0.96875,-0.4339736337170981,-0.040713141093314587,,,,
13,razak2014_fig13,old,0.9765625,-0.44089600988921623,-0.04230400401272696,,,,
13,razak2014_fig13,old,0.984375,-0.4455945246340164,-0.04366074105432016,,,,
13,razak2014_fig13,old,0.9921875,-0.44804435891332056,-0.04477139299840592,,,,
13,razak2014_fig13,v4b,0.0,-0.5076155383535847,-0.013021164146890427,0.1323838703864944,-0.06908790948830139,0.035631496014224426,0.48296291314453405
13,razak2014_fig13,v4b,0.0078125,-0.42716449858502076,-0.019097620384441134,0.10826364005832681,0.020818016584640487,0.0288905390473579,0.48296291314453405
13,razak2014_fig13,v4b,0.015625,-0.3885586877898852,-0.021255961950224136,0.08439336127329812,0.057893947695457075,0.02652280932679194,0.36237243569579447
13,razak2014_fig13,v4b,0.0234375,-0.369330533759286,-0.021576459342845737,0.06084360732391545,0.07015310407499595,0.02593954495745624,0.48296291314453405
13,razak2014_fig13,v4b,0.03125,-0.31597155228081303,-0.02459885402877618,0.0376779053403711,0.11508235593995704,0.022260800061187344,0.48296291314453405
13,razak2014_fig13,v4b,0.0390625,-0.36336738970818994,-0.01898003601788479,0.02067501532407789,0.05386708680269101,0.02730959399511108,0.48296291314453405
13,razak2014_fig13,v4b,0.046875,-0.32267758014908615,-0.021025210154084435,0.020712239626972585,0.08252225182226304,0.02449018110071029,0.3535533905932736
13,razak2014_fig13,v4b,0.0546875,-0.38687099021973753,-0.014125895721354182,0.031807801724217655,0.0021527615543237423,0.0308426247134665,0.2241438680420132
13,razak2014_fig13,v4b,0.0625,-0.3084529854758018,-0.019174637294508436,0.05011189981643611,0.0675668652606512,0.024799094774512528,0.0
13,razak2014_fig13,v4b,0.0703125,-0.289033329262961,-0.019334191720753104,0.07063853731518045,0.07059248296969318,0.023600956431386412,0.0
13,razak2014_fig13,v4b,0.078125,-0.28708054880386297,-0.018067010946133014,0.09053595482528289,0.05277696883110023,0.023675897553055984,0.0
13,razak2014_fig13,v4b,0.0859375,-0.2880580737078872,-0.016339190102575875,0.1097825655581446,0.02920817604944984,0.024003162497975628,0.0
13,razak2014_fig13,v4b,0.09375,-0.21944931688131095,-0.019094436102090568,0.12836111251682863,0.08288494526092921,0.018936484469556904,0.0
13,razak2014_fig13,v4b,0.1015625,-0.18454961486626895,-0.018933457926917162,0.14625820505917544,0.09787029500978803,0.01684078796000518,0.0
13,razak2014_fig13,v4b,0.109375,-0.15284904397953686,-0.01789697286534157,0.16346386353231193,0.10825411835837379,0.01550944583304049,0.0
13,razak2014_fig13,v4b,0.1171875,-0.1383764039488939,-0.015578081096944047,0.17997107759651904,0.09674463488207251,0.015516701816006662,0.0
13,razak2014_fig13,v4b,0.125,-0.10121807439836619,-0.014378557039974047,0.19577538232297184,0.1117814191995325,0.01398689014851768,0.0
13,razak2014_fig13,v4b,0.1328125,-0.07372758684486665,-0.0122817535478742,0.21087445480355252,0.11404115028825428,0.01341735844655726,0.0
13,razak2014_fig13,v4b,0.140625,-0.04636818036455114,-0.010084032803288996,0.22526773285090385,0.11519358451544968,0.01286934670763909,0.0
13,razak2014_fig13,v4b,0.1484375,-0.02211682723207787,-0.007719472015790239,0.23895605638405762,0.1113647330651301,0.012464788476539602,0.0
13,razak2014_fig13,v4b,0.15625,0.0037752143040275903,-0.005502622665383018,0.2519413312745572,0.10873308039181416,0.011825570881031866,0.0
13,razak2014_fig13,v4b,0.1640625,0.031077956260399178,-0.0033542237773753003,0.26422621475158126,0.10713845337483405,0.01108264109284394,0.0
13,razak2014_fig13,v4b,0.171875,0.059053124362484846,-0.0012455216628885937,0.2758138209117371,0.10568822141973548,0.010306501757896764,0.0
13,razak2014_fig13,v4b,0.1796875,0.08756908648793436,0.0008061830134655909,0.28670744442862267,0.1042663797984696,0.009507220309908493,0.0
13,razak2014_fig13,v4b,0.1875,0.11663328064462065,0.002779161991427522,0.2969103001876204,0.10293437831072128,0.008688223451775409,0.0
13,razak2014_fig13,v4b,0.1953125,0.14618599853467512,0.004653421133375481,0.306425276261757,0.10164809711687507,0.00785430124422587,0.0
13,razak2014_fig13,v4b,0.203125,0.17621408536401703,0.00640841495965796,0.31525469737450784,0.10041778322759845,0.007008006960797629,0.0
13,razak2014_fig13,v4b,0.2109375,0.20671016712522503,0.00802513459168814,0.3234000957454008,0.09925310197891644,0.0061522676631289115,0.0
13,razak2014_fig13,v4b,0.21875,0.23766393351930779,0.00948585528677313,0.3308619859647418,0.09815166348468711,0.005289744488897519,0.0
13,razak2014_fig13,v4b,0.2265625,0.2690744351067551,0.010774440966283832,0.33763964027521554,0.09711871543082276,0.0044229599832724025,0.0
13,razak2014_fig13,v4b,0.234375,0.30094081570808723,0.011876580861399675,0.3437306612934425,0.09615584410023974,0.003554367009170082,0.0
13,razak2014_fig13,v4b,0.2421875,0.3332664226328007,0.012779983080267045,0.3490902419367891,0.09526337708769042,0.0026863192316818755,0.0
13,razak2014_fig13,v4b,0.25,0.36605820126993016,0.01347430580265847,0.35361818601976425,0.09444019037535278,0.0018210238824821585,0.0
13,razak2014_fig13,v4b,0.2578125,0.3993208404984249,0.013950988025339724,0.35721632200252834,0.0936858868996558,0.000960555656671625,0.0
13,razak2014_fig13,v4b,0.265625,0.43305330101906925,0.014203435627964759,0.35978976204689544,0.09299804955692594,0.0001070086317448988,0.0
13,razak2014_fig13,v4b,0.2734375,0.46725050346181196,0.01422704265181782,0.3612483154785749,0.09237740417262949,-0.0007375861959547586,0.0
13,razak2014_fig13,v4b,0.28125,0.5018951840220378,0.01401912794523099,0.36150800840197367,0.09181752792107906,-0.0015714569744094773,0.0
13,razak2014_fig13,v4b,0.2890625,0.5369640316023421,0.013579203074214896,0.36049265641113987,0.09131671776018904,-0.0023927441775100007,0.0
13,razak2014_fig13,v4b,0.296875,0.5724217615990816,0.012908876105545556,0.3581354327748461,0.09087080216078776,-0.0031996999138208682,0.0
13,razak2014_fig13,v4b,0.3046875,0.6082226298725006,0.01201194894670753,0.35438037115521426,0.09047732474447556,-0.00399056099200597,0.0
13,razak2014_fig13,v4b,0.3125,0.6443052080616145,0.010894260777569154,0.3491837406963292,0.09012894293521549,-0.004763792838346768,0.0
13,razak2014_fig13,v4b,0.3203125,0.6805973659732255,0.009563880189471092,0.34251523284542285,0.08982232613897134,-0.005517762858556562,0.0
13,razak2014_fig13,v4b,0.328125,0.7170115169519469,0.008030888278344764,0.33435890395446694,0.0895515831653122,-0.006251017651925542,0.0
13,razak2014_fig13,v4b,0.3359375,0.753446924783315,0.006307463556937218,0.32471382567561946,0.08931217072808884,-0.006962063220785354,0.0
13,razak2014_fig13,v4b,0.34375,0.7879466974514251,0.004582664809240406,0.3135944062146788,0.08641565486426461,-0.007394620258682625,0.0
13,razak2014_fig13,v4b,0.3515625,0.8286481581568793,0.003858804685361177,0.3010303591318097,0.0928274852919489,-0.006149940761993464,0.0
13,razak2014_fig13,v4b,0.359375,0.8923592293135669,0.005594473143537369,0.28706631178785924,0.13178675659511563,-0.001304243650135418,0.0
13,razak2014_fig13,v4b,0.3671875,0.9329981218307808,0.0062629559753546804,0.27176106172778264,0.1381325899215379,0.0020385331895945258,0.1294095225512604
13,razak2014_fig13,v4b,0.375,1.029334877347179,0.013352278407639799,0.2551865051594355,0.21981605754111688,0.01397970135316645,0.25881904510252085
13,razak2014_fig13,v4b,0.3828125,1.0691171968687858,0.01568599194807204,0.23742627611960287,0.22456968680858427,0.019211334494501013,0.25881904510252085
13,razak2014_fig13,v4b,0.390625,1.1206996322442393,0.01961403564662145,0.21857414693263177,0.24535615018145734,0.026161665574644843,0.25881904510252085
13,razak2014_fig13,v4b,0.3984375,1.1701519526657005,0.024258011470300548,0.1987322493935357,0.2638512728169861,0.033481272649318765,0.37940952255126037
13,razak2014_fig13,v4b,0.40625,1.1870226415267373,0.02589968253849905,0.17800918127214888,0.24335102634368222,0.03659639773954712,0.37940952255126037
13,razak2014_fig13,v4b,0.4140625,1.2655442806562474,0.03479248215852381,0.15651806408928953,0.2987068411709377,0.048050768653639435,0.482962913144534
13,razak2014_fig13,v4b,0.421875,1.3637940960860075,0.04668845491402859,0.13437461583201796,0.3759092444265015,0.06236374389651448,0.3535533905932736
13,razak2014_fig13,v4b,0.4296875,1.2343118878192265,0.032732812367045235,0.11169529680344767,0.19478385689125755,0.046899268836425465,0.3535533905932736
13,razak2014_fig13,v4b,0.4375,1.1122436125698252,0.019253576922907086,0.08859557880265637,0.03304262516576947,0.0328555376381719,0.3535533905932736
13,razak2014_fig13,v4b,0.4453125,1.2820068808871812,0.040020299978265984,0.06518837808555428,0.19384262637760227,0.056279014764358995,0.3535533905932736
13,razak2014_fig13,v4b,0.453125,1.3033150998022573,0.04346816990122573,0.04247031620038489,0.1944040536898215,0.06062845241781861,0.3535533905932736
13,razak2014_fig13,v4b,0.4609375,1.0689537056571912,0.016109527028095903,0.026247904035842293,-0.06375473036191176,0.033427214547308515,0.3535533905932736
13,razak2014_fig13,v4b,0.46875,1.161620507565207,0.028074557728760885,0.020201143139450106,0.019803473964136443,0.04692772620980631,0.43301270189221924
13,razak2014_fig13,v4b,0.4765625,1.0839257212326674,0.01947492870719444,0.029656494147581605,-0.06862058749552065,0.039286285300061626,0.43301270189221924
13,razak2014_fig13,v4b,0.484375,1.091498957496037,0.021192202001383793,0.052841660597640165,-0.06793835050050415,0.04204123135514102,0.43301270189221924
13,razak2014_fig13,v4b,0.4921875,1.0897327125286231,0.021781524285739276,0.07601149736062746,-0.0743196123521689,0.04348546024095437,0.43301270189221924
13,razak2014_fig13,v4b,0.5,1.0524775961030197,0.018002487900252766,0.0988581823356102,-0.11731087400861279,0.039968338376590015,0.43301270189221924
13,razak2014_fig13,v4b,0.5078125,1.0393557438398937,0.017155254358108343,0.12132078263285416,-0.13188695243007115,0.03946504155368723,0.43301270189221924
13,razak2014_fig13,v4b,0.515625,1.0342937383971045,0.017245391618480526,0.14334587624398007,-0.13460820920315678,0.03993660436078968,0.43301270189221924
13,razak2014_fig13,v4b,0.5234375,1.0857262776787484,0.02414950118713245,0.16488728402095928,-0.06661210363732789,0.04854913098290302,0.43301270189221924
13,razak2014_fig13,v4b,0.53125,1.0777654639032488,0.02368399550432289,0.1859057154674351,-0.06486991469869052,0.04856244350998867,0.3294593112989456
13,razak2014_fig13,v4b,0.5390625,1.058456466529403,0.02168831564138497,0.2063683498584611,-0.07423556965781644,0.04670055773987341,0.43301270189221924
13,razak2014_fig13,v4b,0.546875,1.0530070115527328,0.021239670429447792,0.2262483721878666,-0.06313427914477197,0.04682854303117939,0.43301270189221924
13,razak2014_fig13,v4b,0.5546875,0.9789472692694432,0.012525358237963205,0.2455244811151092,-0.13943654283693616,0.03610150980639763,0.43301270189221924
13,razak2014_fig13,v4b,0.5625,0.9973918296037558,0.014722572927065546,0.2641803836189804,-0.091017159991445,0.03971640800021092,0.43301270189221924
13,razak2014_fig13,v4b,0.5703125,0.9701786438118225,0.011533803899090544,0.2822042886019489,-0.10092831264960307,0.036014789654441715,0.43301270189221924
13,razak2014_fig13,v4b,0.578125,1.0142937820931603,0.01656646715360217,0.2995884093298369,-0.006799647979426572,0.04379462442031617,0.3036031793409588
13,razak2014_fig13,v4b,0.5859375,1.0025506056355311,0.015305201801348789,0.3163284824090682,0.012845892958247791,0.04249315769416587,0.3036031793409588
13,razak2014_fig13,v4b,0.59375,0.9972307731672692,0.01511692485116866,0.3324233090429389,0.045465819888355234,0.04229003316879983,0.22414386804201317
13,razak2014_fig13,v4b,0.6015625,0.973763467724901,0.0133580920483812,0.3478743225920378,0.05403340434733559,0.03910835714331826,0.3036031793409588
13,razak2014_fig13,v4b,0.609375,0.9043053472465441,0.0073610266978306384,0.362685184997587,-0.007133547622114907,0.028435037887896857,0.22414386804201317
13,razak2014_fig13,v4b,0.6171875,0.9163516597905633,0.010442895397299501,0.37686141340276813,0.06150026954802098,0.031210065822045305,0.12059047744873956
13,razak2014_fig13,v4b,0.625,0.8816363936077972,0.009178114516582861,0.39041003730994067,0.05803329693381421,0.02659889923697058,0.0
13,razak2014_fig13,v4b,0.6328125,0.8089195988108382,0.004869749064637418,0.4033392858193976,-0.008071812008023364,0.016565174143624663,0.0
13,razak2014_fig13,v4b,0.640625,0.779190940318117,0.005260363479533331,0.4156583038833932,-0.002404622011271394,0.014083948706387931,0.0
13,razak2014_fig13,v4b,0.6484375,0.7266003185408116,0.004365459561773834,0.4273768960521389,-0.035568507553637045,0.009238467604880198,0.0
13,razak2014_fig13,v4b,0.65625,0.6894624522932242,0.0052464038459326835,0.438505295861305,-0.041858808303713246,0.007388256668873387,0.0
13,razak2014_fig13,v4b,0.6640625,0.6563654258237245,0.006637095509191518,0.44905395878973986,-0.04052812587186742,0.006463507568125035,0.0
13,razak2014_fig13,v4b,0.671875,0.6235956639598894,0.008088137357917491,0.4590333765800902,-0.03816822970013071,0.005731757160748295,0.0
13,razak2014_fig13,v4b,0.6796875,0.5905074087117181,0.00950221549884322,0.46845391064454306,-0.036091693828185195,0.00506422186944707,0.0
13,razak2014_fig13,v4b,0.6875,0.5572037346041967,0.010847385529169255,0.47732564225613144,-0.0342503123633666,0.0044459186440156066,0.0
13,razak2014_fig13,v4b,0.6953125,0.5237168542843794,0.012095268726481256,0.4856582372383796,-0.032705525301781016,0.0038656795515400744,0.0
13,razak2014_fig13,v4b,0.703125,0.49017201195792115,0.013224608825161044,0.4934608228999959,-0.0313152955567139,0.0033232157905592388,0.0
13,razak2014_fig13,v4b,0.7109375,0.45659875909932673,0.01421142506748881,0.500741875006207,-0.030098574159503684,0.0028099060119523545,0.0
13,razak2014_fig13,v4b,0.71875,0.4230462495073389,0.015036333947574455,0.5075091126250504,-0.029016096292638537,0.0023227095815311427,0.0
13,razak2014_fig13,v4b,0.7265625,0.38954252484406826,0.01568157989842032,0.5137693987276194,-0.028052867651929915,0.0018581470539346416,0.0
13,razak2014_fig13,v4b,0.734375,0.35610872830407003,0.016131817940262104,0.5195286444489564,-0.027193446821436804,0.0014135993856868535,0.0
13,razak2014_fig13,v4b,0.7421875,0.32275888249715423,0.016374132068443376,0.5247917149245954,-0.02642577865385227,0.0009871273539817306,0.0
13,razak2014_fig13,v4b,0.75,0.28950126663856374,0.016397985598595094,0.5295623346006054,-0.0257419974556488,0.0005771597734346885,0.0
13,razak2014_fig13,v4b,0.7578125,0.25634635096530173,0.01619531797569522,0.5338429898661448,-0.025125210065437224,0.00018251122443024758,0.0
13,razak2014_fig13,v4b,0.765625,0.2232948802657392,0.015760521089840183,0.5375603144385088,-0.024574482776329034,-0.00019779141130078323,0.0
13,razak2014_fig13,v4b,0.7734375,0.19035282658728997,0.01509038945829826,0.5405824122455819,-0.024077812214235834,-0.0005644786651827409,0.0
13,razak2014_fig13,v4b,0.78125,0.15752672985500094,0.014184057217541318,0.5427851654596226,-0.02362954239126674,-0.000918108656720284,0.0
13,razak2014_fig13,v4b,0.7890625,0.12482682025931052,0.013042999784569981,0.5440528993045346,-0.02322706771275938,-0.001259081378502161,0.0
13,razak2014_fig13,v4b,0.796875,0.09227108229985831,0.011671088751753007,0.5442790002556368,-0.02286402765458808,-0.0015876882806685568,0.0
13,razak2014_fig13,v4b,0.8046875,0.0598843491106794,0.010074577656896873,0.5433667624032605,-0.022535105826039983,-0.00190411484812462,0.0
13,razak2014_fig13,v4b,0.8125,0.027699283819347872,0.008262053919959225,0.5412303709897868,-0.02223646445177227,-0.0022084192681504676,0.0
13,razak2014_fig13,v4b,0.8203125,-0.004242311285119383,0.006244331969151367,0.5377959401600942,-0.02196433076948176,-0.0025006454099088765,0.0
13,razak2014_fig13,v4b,0.828125,-0.035889645399618406,0.004034400714553852,0.5330025283762754,-0.021716316361238306,-0.0027807691219052877,0.0
13,razak2014_fig13,v4b,0.8359375,-0.06718101948669342,0.001647274441892238,0.52680306128875,-0.021488066706378733,-0.003048775717805395,0.0
13,razak2014_fig13,v4b,0.84375,-0.09804292247363128,-0.0009001343939071244,0.519165099161768,-0.02127175660676089,-0.0033046518018289826,0.0
13,razak2014_fig13,v4b,0.8515625,-0.12839043321455673,-0.003588791344931551,0.510071394825346,-0.0210571479364473,-0.0035476130759481343,0.0
13,razak2014_fig13,v4b,0.859375,-0.1580844759843125,-0.006399525196089443,0.49952019879245935,-0.02074568343620764,-0.0037798529341088547,0.0
13,razak2014_fig13,v4b,0.8671875,-0.18569143425920392,-0.00931372470691759,0.48752528052829297,-0.017739306457194737,-0.004007230315628073,0.0
13,razak2014_fig13,v4b,0.875,-0.21600688217156827,-0.011611552456596851,0.4741156484901411,-0.021566845106198447,-0.002903877406502103,0.0
13,razak2014_fig13,v4b,0.8828125,-0.24925780797815433,-0.013389703180300434,0.45933496585303585,-0.032318778440937695,-0.0008008986806360152,0.0
13,razak2014_fig13,v4b,0.890625,-0.30126080812785594,-0.013514490561702796,0.44324067303554227,-0.07798763054986989,0.004198711664705054,0.0
13,razak2014_fig13,v4b,0.8984375,-0.33957222932656866,-0.014107380930037846,0.42590284142709744,-0.09904019516443358,0.008079613759554393,0.0
13,razak2014_fig13,v4b,0.90625,-0.3589613862508109,-0.015508704907005323,0.40740279431504506,-0.08889779343854469,0.010299993700177841,0.0
13,razak2014_fig13,v4b,0.9140625,-0.43500747352041713,-0.012369697900487378,0.38783154025911293,-0.17413279133131174,0.01963443446896653,0.0
