aoa_deg,model,phase,lift_n,drag_n,CL,CD,CT
5.0,fluxv_periodic_v3_persistent,0.4375,0.5901865811565833,-0.038934387598828994,0.9761250883563936,-0.0643946062964212,0.0643946062964212
5.0,fluxv_periodic_v3_persistent,0.4453125,0.6054237606855312,-0.04120009104786989,1.001326259797549,-0.06814191274152939,0.06814191274152939
5.0,fluxv_periodic_v3_persistent,0.453125,0.6200929843977794,-0.043377519240937815,1.0255880741955945,-0.07174321842215486,0.07174321842215486
5.0,fluxv_periodic_v3_persistent,0.4609375,0.6341551946880795,-0.045479764269249934,1.0488459331513262,-0.07522017669183725,0.07522017669183725
5.0,fluxv_periodic_v3_persistent,0.46875,0.6474055333170275,-0.04754378084000986,1.0707610162418082,-0.07863390791146924,0.07863390791146924
5.0,fluxv_periodic_v3_persistent,0.4765625,0.6597616755092996,-0.04960378424182001,1.091197164358798,-0.0820410016455657,0.0820410016455657
5.0,fluxv_periodic_v3_persistent,0.484375,0.6712459686923968,-0.05165197115951813,1.110191338499615,-0.08542855178621868,0.08542855178621868
5.0,fluxv_periodic_v3_persistent,0.4921875,0.6817236430529382,-0.053650079920260836,1.1275206393300576,-0.08873327634773524,0.08873327634773524
5.0,fluxv_periodic_v3_persistent,0.5,0.6910889554066376,-0.05557912674747874,1.1430101754201958,-0.09192377756342134,0.09192377756342134
5.0,fluxv_periodic_v3_persistent,0.5078125,0.6987042295163136,-0.05742532413476199,1.1556052772922145,-0.09497725191428444,0.09497725191428444
5.0,fluxv_periodic_v3_persistent,0.515625,0.70489588163366,-0.059205812674877546,1.1658458133584069,-0.09792204867691488,0.09792204867691488
5.0,fluxv_periodic_v3_persistent,0.5234375,0.7095717961964793,-0.06092636657106133,1.1735794312709564,-0.10076771795770925,0.10076771795770925
5.0,fluxv_periodic_v3_persistent,0.53125,0.7126372706760232,-0.06258991665507885,1.1786495000301191,-0.1035191071363054,0.1035191071363054
5.0,fluxv_periodic_v3_persistent,0.5390625,0.7136777310942859,-0.0641846546755982,1.1803703448445129,-0.10615668623567118,0.10615668623567118
5.0,fluxv_periodic_v3_persistent,0.546875,0.712404123865119,-0.0656906613316649,1.178263892395754,-0.10864751020075962,0.10864751020075962
5.0,fluxv_periodic_v3_persistent,0.5546875,0.7091189886867559,-0.06710818696682902,1.1728305210372283,-0.11099199308134365,0.11099199308134365
5.0,fluxv_periodic_v3_persistent,0.5625,0.7037454181954066,-0.06842466205504194,1.1639430316599224,-0.11316934580814156,0.11316934580814156
5.0,fluxv_periodic_v3_persistent,0.5703125,0.6962119978653577,-0.06962629988519556,1.151483309903992,-0.1151567661775313,0.1151567661775313
5.0,fluxv_periodic_v3_persistent,0.578125,0.6856951234741666,-0.07064496905639084,1.1340891751132336,-0.11684156987603342,0.11684156987603342
5.0,fluxv_periodic_v3_persistent,0.5859375,0.6727768771187075,-0.07149384431617808,1.1127233481565773,-0.11824554696466794,0.11824554696466794
5.0,fluxv_periodic_v3_persistent,0.59375,0.6575908694594392,-0.072163548722093,1.08760681121476,-0.11935318867199934,0.11935318867199934
5.0,fluxv_periodic_v3_persistent,0.6015625,0.6401539070006197,-0.07263050588660057,1.0587673610066122,-0.12012550139142844,0.12012550139142844
5.0,fluxv_periodic_v3_persistent,0.609375,0.6202594086566363,-0.07283356937468546,1.0258633276486007,-0.12046135342801725,0.12046135342801725
5.0,fluxv_periodic_v3_persistent,0.6171875,0.5976853546996781,-0.07266056071453217,0.9885275068813515,-0.1201752098607616,0.1201752098607616
5.0,fluxv_periodic_v3_persistent,0.625,0.5731228231424114,-0.07209809121443572,0.9479028907817988,-0.11924492678078465,0.11924492678078465
5.0,fluxv_periodic_v3_persistent,0.6328125,0.5467350591392727,-0.07116337937332112,0.9042594747986462,-0.11769898231571778,0.11769898231571778
5.0,fluxv_periodic_v3_persistent,0.640625,0.5187394139533008,-0.06991354126642865,0.85795674189476,-0.11563184224260602,0.11563184224260602
5.0,fluxv_periodic_v3_persistent,0.6484375,0.4889324089565906,-0.06813177942842295,0.8086581534228986,-0.11268493953915074,0.11268493953915074
5.0,fluxv_periodic_v3_persistent,0.65625,0.45779669058128836,-0.06576090053017494,0.7571619709943316,-0.10876368065607112,0.10876368065607112
5.0,fluxv_periodic_v3_persistent,0.6640625,0.4257170696421221,-0.06287709682826297,0.7041046433229398,-0.10399408196778022,0.10399408196778022
5.0,fluxv_periodic_v3_persistent,0.671875,0.39278675872569924,-0.05936828002645718,0.6496403371540258,-0.09819075769704359,0.09819075769704359
5.0,fluxv_periodic_v3_persistent,0.6796875,0.35910247504530357,-0.05510148961819754,0.5939290156270042,-0.09113380096973425,0.09113380096973425
5.0,fluxv_periodic_v3_persistent,0.6875,0.32491721751127745,-0.0499758625057233,0.5373891202849342,-0.08265639165920569,0.08265639165920569
5.0,fluxv_periodic_v3_persistent,0.6953125,0.2902204871245344,-0.04374401636773389,0.4800032865574611,-0.07234937764653965,0.07234937764653965
5.0,fluxv_periodic_v3_persistent,0.703125,0.2547735135915438,-0.035773861781229564,0.421376605984598,-0.059167329632639515,0.059167329632639515
5.0,fluxv_periodic_v3_persistent,0.7109375,0.21902252983492915,-0.026733655392617024,0.3622471149177809,-0.04421549483735934,0.04421549483735934
5.0,fluxv_periodic_v3_persistent,0.71875,0.1849496093651749,-0.01934493009744203,0.30589301679694425,-0.03199508800015221,0.03199508800015221
5.0,fluxv_periodic_v3_persistent,0.7265625,0.15257480334106227,-0.013407426281679534,0.2523474747602579,-0.022174894485383175,0.022174894485383175
5.0,fluxv_periodic_v3_persistent,0.734375,0.12129707807607601,-0.008196048435725724,0.20061642340690372,-0.013555659784432583,0.013555659784432583
5.0,fluxv_periodic_v3_persistent,0.7421875,0.09110034751687741,-0.003758044000052356,0.1506732575907503,-0.0062155276800932085,0.0062155276800932085
5.0,fluxv_periodic_v3_persistent,0.75,0.061955689017002144,-0.0001327352550741165,0.10247014138713084,-0.00021953432477797216,0.00021953432477797216
5.0,fluxv_periodic_v3_persistent,0.7578125,0.034154964197780704,0.0023233720412692074,0.056489792397571965,0.0038426860445120474,-0.0038426860445120474
5.0,fluxv_periodic_v3_persistent,0.765625,0.007220587888550761,0.003941148567609243,0.01194231996411106,0.006518369133781742,-0.006518369133781742
5.0,fluxv_periodic_v3_persistent,0.7734375,-0.018909079842434673,0.004740147381661772,-0.03127422381539648,0.007839854258765898,-0.007839854258765898
5.0,fluxv_periodic_v3_persistent,0.78125,-0.04429275061903648,0.004745125190607678,-0.07325694363776779,0.007848087187728163,-0.007848087187728163
5.0,fluxv_periodic_v3_persistent,0.7890625,-0.06888566031758284,0.0038740267237012613,-0.11393180294309206,0.006407354553126715,-0.006407354553126715
5.0,fluxv_periodic_v3_persistent,0.796875,-0.09273157660248343,0.0021746951636001446,-0.15337119022113357,0.003596785451403234,-0.003596785451403234
5.0,fluxv_periodic_v3_persistent,0.8046875,-0.11600133650513353,-0.0001309830880652854,-0.19185765732530524,-0.00021663636973982361,0.00021663636973982361
5.0,fluxv_periodic_v3_persistent,0.8125,-0.1387096282337477,-0.002987596501171752,-0.22941549746897216,-0.004941264325197881,0.004941264325197881
5.0,fluxv_periodic_v3_persistent,0.8203125,-0.16086576222580565,-0.00633842749884584,-0.2660601094292291,-0.010483291724841812,0.010483291724841812
5.0,fluxv_periodic_v3_persistent,0.828125,-0.18227900351945767,-0.010228585010117607,-0.3014760316428473,-0.016917325411221033,0.016917325411221033
5.0,fluxv_periodic_v3_persistent,0.8359375,-0.20307828167451428,-0.014446913585530907,-0.33587650409524844,-0.02389412984029218,0.02389412984029218
5.0,fluxv_periodic_v3_persistent,0.84375,-0.22326943566132187,-0.018916626991434385,-0.36927118401285414,-0.03128670624335976,0.03128670624335976
5.0,fluxv_periodic_v3_persistent,0.8515625,-0.24282505959523268,-0.023584938643605564,-0.4016147440832052,-0.039007749502291106,0.039007749502291106
5.0,fluxv_periodic_v3_persistent,0.859375,-0.26139594535609423,-0.02855155979191213,-0.4323296198241161,-0.04722217467224806,0.04722217467224806
5.0,fluxv_periodic_v3_persistent,0.8671875,-0.278558789278446,-0.033850370891422815,-0.46071569818483005,-0.05598601752776943,0.05598601752776943
5.0,fluxv_periodic_v3_persistent,0.875,-0.2944466223832961,-0.039333211156010926,-0.4869930026651717,-0.06505423105310394,0.06505423105310394
5.0,fluxv_periodic_v3_persistent,0.8828125,-0.3092264842922564,-0.04476784595181947,-0.511437804482771,-0.07404271628746392,0.07404271628746392
5.0,fluxv_periodic_v3_persistent,0.890625,-0.3229940308075355,-0.05000171033660757,-0.5342083112813865,-0.08269914206562172,0.08269914206562172
5.0,fluxv_periodic_v3_persistent,0.8984375,-0.33572284195616287,-0.05486123131303651,-0.5552608263737776,-0.09073643144822789,0.09073643144822789
5.0,fluxv_periodic_v3_persistent,0.90625,-0.347497427107051,-0.05937842963976366,-0.5747351220249036,-0.09820754440907992,0.09820754440907992
5.0,fluxv_periodic_v3_persistent,0.9140625,-0.3583194638099193,-0.06359318630847258,-0.5926339727783076,-0.10517844116783333,0.10517844116783333
5.0,fluxv_periodic_v3_persistent,0.921875,-0.36821296331370235,-0.06750170277482914,-0.6089970914692796,-0.11164283921224177,0.11164283921224177
5.0,fluxv_periodic_v3_persistent,0.9296875,-0.377097228508409,-0.07111275943548515,-0.623691011028023,-0.11761526067095265,0.11761526067095265
5.0,fluxv_periodic_v3_persistent,0.9375,-0.38454156163518505,-0.07435670589585555,-0.636003389118505,-0.12298050892693149,0.12298050892693149
5.0,fluxv_periodic_v3_persistent,0.9453125,-0.39086558393370696,-0.07730782448246429,-0.6464628557041655,-0.12786144147110837,0.12786144147110837
5.0,fluxv_periodic_v3_persistent,0.953125,-0.3960739429078022,-0.07996892579904569,-0.6550770974136557,-0.1322627068348225,0.1322627068348225
5.0,fluxv_periodic_v3_persistent,0.9609375,-0.40015924659210056,-0.08234496505212077,-0.6618338884812935,-0.13619250056429197,0.13619250056429197
5.0,fluxv_periodic_v3_persistent,0.96875,-0.40284290130917366,-0.08437799287484071,-0.6662724555064662,-0.1395549786795933,0.1395549786795933
5.0,fluxv_periodic_v3_persistent,0.9765625,-0.40415899637583164,-0.08607685003859838,-0.6684491797056328,-0.1423647631647439,0.1423647631647439
5.0,fluxv_periodic_v3_persistent,0.984375,-0.4042869389017084,-0.08748321156761235,-0.6686607872097059,-0.1446907814369309,0.1446907814369309
5.0,fluxv_periodic_v3_persistent,0.9921875,-0.4032115208817576,-0.08859307730366839,-0.6668821250996875,-0.14652641752941603,0.14652641752941603
10.0,fluxv_periodic_v3_persistent,0.0,-0.2500381565832605,-0.05722923978422963,-0.41354467465018613,-0.09465294285660708,0.09465294285660708
10.0,fluxv_periodic_v3_persistent,0.0078125,-0.24686562727658784,-0.05721651953280585,-0.4082975451005438,-0.09463190449866844,0.09463190449866844
10.0,fluxv_periodic_v3_persistent,0.015625,-0.2427111533268363,-0.056791106205069636,-0.4014263515140538,-0.09392830222206175,0.09392830222206175
10.0,fluxv_periodic_v3_persistent,0.0234375,-0.23756940041450397,-0.05594568053984514,-0.3929222713195813,-0.09253003050848126,0.09253003050848126
10.0,fluxv_periodic_v3_persistent,0.03125,-0.23144150283137105,-0.054667839248580194,-0.38278718055209476,-0.09041657523320702,0.09041657523320702
10.0,fluxv_periodic_v3_persistent,0.0390625,-0.22416937670927833,-0.05286861653056954,-0.37075962014983055,-0.08744079352168584,0.08744079352168584
10.0,fluxv_periodic_v3_persistent,0.046875,-0.2157035666541593,-0.05050589417520687,-0.35675779453755174,-0.08353302495912321,0.08353302495912321
10.0,fluxv_periodic_v3_persistent,0.0546875,-0.20623931726028816,-0.04767913225577866,-0.3411046238780034,-0.07885776917313596,0.07885776917313596
10.0,fluxv_periodic_v3_persistent,0.0625,-0.1957383333265385,-0.044406942063656925,-0.3237367707321845,-0.07344580786736657,0.07344580786736657
10.0,fluxv_periodic_v3_persistent,0.0703125,-0.1841351747924262,-0.04073543446656585,-0.30454600206521837,-0.0673734050170875,0.0673734050170875
10.0,fluxv_periodic_v3_persistent,0.078125,-0.17105903262803046,-0.036591002011305135,-0.28291902708288624,-0.06051881932208479,0.06051881932208479
10.0,fluxv_periodic_v3_persistent,0.0859375,-0.15684868806806762,-0.03209437446430816,-0.2594161649676794,-0.05308172891413855,0.05308172891413855
10.0,fluxv_periodic_v3_persistent,0.09375,-0.14151474380771656,-0.02735595618879498,-0.23405495179564345,-0.045244734469448336,0.045244734469448336
10.0,fluxv_periodic_v3_persistent,0.1015625,-0.12499239225615127,-0.022503746773570324,-0.20672820059008165,-0.037219537869962654,0.037219537869962654
10.0,fluxv_periodic_v3_persistent,0.109375,-0.10749787233871605,-0.017332293381298318,-0.17779355458933083,-0.02866633527160809,0.02866633527160809
10.0,fluxv_periodic_v3_persistent,0.1171875,-0.08906933620472757,-0.01178026350097146,-0.14731411463524632,-0.019483687223475765,0.019483687223475765
10.0,fluxv_periodic_v3_persistent,0.125,-0.06999277368530699,-0.00597788381001812,-0.11576288682129966,-0.009886979047885292,0.009886979047885292
10.0,fluxv_periodic_v3_persistent,0.1328125,-0.05032990853729663,3.448859544215484e-05,-0.08324195769016235,5.704159387576713e-05,-5.704159387576713e-05
10.0,fluxv_periodic_v3_persistent,0.140625,-0.030144292502192138,0.006213050461522157,-0.049856437136337715,0.01027592734967149,-0.01027592734967149
10.0,fluxv_periodic_v3_persistent,0.1484375,-0.009415385567424828,0.012508053073403259,-0.015572353493536481,0.020687397513368597,-0.020687397513368597
10.0,fluxv_periodic_v3_persistent,0.15625,0.011660205069773999,0.01879455907389954,0.019285119430675575,0.031084814908325212,-0.031084814908325212
10.0,fluxv_periodic_v3_persistent,0.1640625,0.03296714933655212,0.024993952160676014,0.05452523419956005,0.04133815396718158,-0.04133815396718158
10.0,fluxv_periodic_v3_persistent,0.171875,0.05443962204075459,0.031036900956942982,0.09003912079885398,0.05133274570481424,-0.05133274570481424
10.0,fluxv_periodic_v3_persistent,0.1796875,0.07601334945698679,0.03683287151889375,0.12572047522592,0.060918853653605824,-0.060918853653605824
10.0,fluxv_periodic_v3_persistent,0.1875,0.09759354768219528,0.04216230236789616,0.1614125318939135,0.06973333931706682,-0.06973333931706682
10.0,fluxv_periodic_v3_persistent,0.1953125,0.11911028249120584,0.047039947450300226,0.19699962475093355,0.07780060463459121,-0.07780060463459121
10.0,fluxv_periodic_v3_persistent,0.203125,0.1405318724591723,0.05140863964363722,0.23242935505628592,0.08502609940078205,-0.08502609940078205
10.0,fluxv_periodic_v3_persistent,0.2109375,0.16183188817505803,0.055215813136184524,0.2676580105128648,0.09132288363894298,-0.09132288363894298
10.0,fluxv_periodic_v3_persistent,0.21875,0.1829570404551108,0.05826563508229514,0.3025974547399741,0.09636706426193253,-0.09636706426193253
10.0,fluxv_periodic_v3_persistent,0.2265625,0.20391178945622665,0.060542402190837494,0.33725506450825427,0.10013266918408716,-0.10013266918408716
10.0,fluxv_periodic_v3_persistent,0.234375,0.22473310591173742,0.06214522778540395,0.3716919866846323,0.10278362453459686,-0.10278362453459686
10.0,fluxv_periodic_v3_persistent,0.2421875,0.2454363583371609,0.06307574730411587,0.40593363966059104,0.10432263520752681,-0.10432263520752681
10.0,fluxv_periodic_v3_persistent,0.25,0.26604002780849595,0.06334161455379761,0.440010589773147,0.10476236003501795,-0.10476236003501795
10.0,fluxv_periodic_v3_persistent,0.2578125,0.2865587087445158,0.06273402076230417,0.4739469751148448,0.10375744470426937,-0.10375744470426937
10.0,fluxv_periodic_v3_persistent,0.265625,0.30705720256958774,0.06155098323138,0.5078499724635133,0.10180078785832881,-0.10180078785832881
10.0,fluxv_periodic_v3_persistent,0.2734375,0.32755939840973586,0.05983214300994552,0.5417590926721529,0.09895795286921355,-0.09895795286921355
10.0,fluxv_periodic_v3_persistent,0.28125,0.34818182475870546,0.05707953078528405,0.5758670652772949,0.09440533521100944,-0.09440533521100944
10.0,fluxv_periodic_v3_persistent,0.2890625,0.3693428135760265,0.05010181126346412,0.6108657804946712,0.08286470161779066,-0.08286470161779066
10.0,fluxv_periodic_v3_persistent,0.296875,0.390250704305383,0.04080912868409049,0.6454458901365139,0.06749528981909643,-0.06749528981909643
10.0,fluxv_periodic_v3_persistent,0.3046875,0.4100298343610259,0.0330777190705909,0.678159112852187,0.05470810838690033,-0.05470810838690033
10.0,fluxv_periodic_v3_persistent,0.3125,0.42867718257311305,0.028582948462601593,0.709000451849535,0.047274089219153034,-0.047274089219153034
10.0,fluxv_periodic_v3_persistent,0.3203125,0.44663513968399465,0.026103720577852763,0.7387015887971217,0.043173629101416096,-0.043173629101416096
10.0,fluxv_periodic_v3_persistent,0.328125,0.46416494237426287,0.024779285385643307,0.7676945899025948,0.04098311094953901,-0.04098311094953901
10.0,fluxv_periodic_v3_persistent,0.3359375,0.4813558548281195,0.02428451908611441,0.7961270915448098,0.04016480397126619,-0.04016480397126619
10.0,fluxv_periodic_v3_persistent,0.34375,0.4982736671714364,0.024371160876092146,0.824107905740983,0.04030810310343493,-0.04030810310343493
10.0,fluxv_periodic_v3_persistent,0.3515625,0.5149383048239193,0.024871528107637396,0.851669987666125,0.04113567361028311,-0.04113567361028311
10.0,fluxv_periodic_v3_persistent,0.359375,0.5314251997222874,0.025642414428657785,0.878938096181663,0.042410662744641496,-0.042410662744641496
10.0,fluxv_periodic_v3_persistent,0.3671875,0.5476971495127105,0.026624340175173872,0.9058507013374443,0.04403469552796758,-0.04403469552796758
10.0,fluxv_periodic_v3_persistent,0.375,0.5637711422552361,0.027797288013133567,0.9324359001321877,0.045974664765699336,-0.045974664765699336
10.0,fluxv_periodic_v3_persistent,0.3828125,0.579577177719828,0.029162389955488872,0.9585779173468177,0.048232442723791416,-0.048232442723791416
10.0,fluxv_periodic_v3_persistent,0.390625,0.5951514279394092,0.030672821381150475,0.9843365788566768,0.05073058493153341,-0.05073058493153341
10.0,fluxv_periodic_v3_persistent,0.3984375,0.6104930127668373,0.032205098113505415,1.0097104289632877,0.05326485766580214,-0.05326485766580214
10.0,fluxv_periodic_v3_persistent,0.40625,0.6254842341975053,0.03387039610008259,1.0345048038453875,0.056019137746351956,-0.056019137746351956
10.0,fluxv_periodic_v3_persistent,0.4140625,0.6401358258277621,0.035632661269278096,1.0587374560799045,0.05893379439716451,-0.05893379439716451
10.0,fluxv_periodic_v3_persistent,0.421875,0.6544608924091235,0.03743401127555314,1.0824300599595797,0.061913094486621315,-0.061913094486621315
10.0,fluxv_periodic_v3_persistent,0.4296875,0.6684552635910685,0.03920325554643514,1.105575718032148,0.06483929405702554,-0.06483929405702554
10.0,fluxv_periodic_v3_persistent,0.4375,0.6819184130679941,0.04094114763609384,1.1278427745737682,0.06771363943141132,-0.06771363943141132
10.0,fluxv_periodic_v3_persistent,0.4453125,0.6948433164066836,0.04272429189068054,1.1492196116898412,0.07066282854996032,-0.07066282854996032
10.0,fluxv_periodic_v3_persistent,0.453125,0.7071983489117697,0.044523163668831356,1.169653924466047,0.07363802983282958,-0.07363802983282958
10.0,fluxv_periodic_v3_persistent,0.4609375,0.7189512836493994,0.04630464287837033,1.1890924119300172,0.07658446508964024,-0.07658446508964024
10.0,fluxv_periodic_v3_persistent,0.46875,0.7299004124177673,0.04801162409850954,1.2072014635887385,0.07940768616502593,-0.07940768616502593
10.0,fluxv_periodic_v3_persistent,0.4765625,0.7399794228742747,0.049601464136684315,1.2238714037170333,0.08203716436274211,-0.08203716436274211
10.0,fluxv_periodic_v3_persistent,0.484375,0.7492429166802685,0.05105405503878718,1.2391925394367655,0.08443964260933692,-0.08443964260933692
10.0,fluxv_periodic_v3_persistent,0.4921875,0.7576304138548041,0.052343294772701277,1.253064841318889,0.08657195006829893,-0.08657195006829893
10.0,fluxv_periodic_v3_persistent,0.5,0.7650303191586507,0.053488624228902784,1.265303739066091,0.08846624053901918,-0.08846624053901918
10.0,fluxv_periodic_v3_persistent,0.5078125,0.7708457539139909,0.05443689256464407,1.274922039355574,0.09003460644662264,-0.09003460644662264
10.0,fluxv_periodic_v3_persistent,0.515625,0.7753935560990148,0.055205527387834435,1.282443768841501,0.09130587176958234,-0.09130587176958234
10.0,fluxv_periodic_v3_persistent,0.5234375,0.778600016335512,0.05576495640020569,1.2877470176472063,0.09223112610704946,-0.09223112610704946
10.0,fluxv_periodic_v3_persistent,0.53125,0.780391253019451,0.056086088716876564,1.2907095910472162,0.09276225528042062,-0.09276225528042062
10.0,fluxv_periodic_v3_persistent,0.5390625,0.7804218077940095,0.05608645308455161,1.290760126391407,0.09276285791768882,-0.09276285791768882
10.0,fluxv_periodic_v3_persistent,0.546875,0.7784710828294606,0.055694343550059894,1.2875337711349935,0.09211433765948329,-0.09211433765948329
10.0,fluxv_periodic_v3_persistent,0.5546875,0.7748197607651205,0.05494352405292799,1.2814947536675223,0.09087253757222725,-0.09087253757222725
10.0,fluxv_periodic_v3_persistent,0.5625,0.7694189870979496,0.05380768019035677,1.2725622722432093,0.08899393557395979,-0.08899393557395979
10.0,fluxv_periodic_v3_persistent,0.5703125,0.7622252433702033,0.05226132138006884,1.2606643505417388,0.08643637212111924,-0.08643637212111924
10.0,fluxv_periodic_v3_persistent,0.578125,0.7525874308697231,0.05012145038947308,1.2447241193013785,0.08289718328413619,-0.08289718328413619
10.0,fluxv_periodic_v3_persistent,0.5859375,0.7410088433753572,0.04748261937048141,1.2255739893224293,0.07853275135055511,-0.07853275135055511
10.0,fluxv_periodic_v3_persistent,0.59375,0.7276148369830167,0.04436224505295981,1.2034212903445094,0.07337188230736742,-0.07337188230736742
10.0,fluxv_periodic_v3_persistent,0.6015625,0.7124370477429505,0.04075928134721195,1.1783183460620748,0.06741284599934785,-0.06741284599934785
10.0,fluxv_periodic_v3_persistent,0.609375,0.6953369643800733,0.03663027566298159,1.1500360690391385,0.06058377504615028,-0.06058377504615028
10.0,fluxv_periodic_v3_persistent,0.6171875,0.6761792217598096,0.031946691298597535,1.118350575324139,0.05283747184733853,-0.05283747184733853
10.0,fluxv_periodic_v3_persistent,0.625,0.6555593624633773,0.02686088595655859,1.0842468484346144,0.044425924808887525,-0.044425924808887525
10.0,fluxv_periodic_v3_persistent,0.6328125,0.6337015718175434,0.02128002393636836,1.0480956743709338,0.03519559052733307,-0.03519559052733307
10.0,fluxv_periodic_v3_persistent,0.640625,0.6107078133788866,0.015253237028585073,1.0100656933374874,0.02522772936157011,-0.02522772936157011
10.0,fluxv_periodic_v3_persistent,0.6484375,0.5864264211405363,0.008894046752623406,0.9699060609418678,0.014710097534303412,-0.014710097534303412
10.0,fluxv_periodic_v3_persistent,0.65625,0.5611391700737893,0.002549840974773997,0.9280828122101757,0.004217248962045902,-0.004217248962045902
10.0,fluxv_periodic_v3_persistent,0.6640625,0.5351550017004185,-0.0038209742910998105,0.8851069136398986,-0.006319609741377304,0.006319609741377304
10.0,fluxv_periodic_v3_persistent,0.671875,0.5084185820884681,-0.009948862588545814,0.8408868469875791,-0.01645468515102239,0.01645468515102239
10.0,fluxv_periodic_v3_persistent,0.6796875,0.4808606380300023,-0.015512188903751148,0.795308039475089,-0.025656016669511252,0.025656016669511252
10.0,fluxv_periodic_v3_persistent,0.6875,0.4525457732574163,-0.02025743278715439,0.748477340912312,-0.03350430016637157,0.03350430016637157
10.0,fluxv_periodic_v3_persistent,0.6953125,0.42335464760076946,-0.02393135067702583,0.7001973714576064,-0.039580689463188594,0.039580689463188594
10.0,fluxv_periodic_v3_persistent,0.703125,0.39292478304503875,-0.02607393825294617,0.6498686192011144,-0.04312437133199352,0.04312437133199352
10.0,fluxv_periodic_v3_persistent,0.7109375,0.360553203605745,-0.025800433225281902,0.5963284136978091,-0.04267201418288398,0.04267201418288398
10.0,fluxv_periodic_v3_persistent,0.71875,0.32504610845796295,-0.0214487904307145,0.537602296407094,-0.03547471786513596,0.03547471786513596
10.0,fluxv_periodic_v3_persistent,0.7265625,0.28496038296493087,-0.009972938218926084,0.47130346212652474,-0.01649450446847641,0.01649450446847641
10.0,fluxv_periodic_v3_persistent,0.734375,0.24767580059464925,0.0007193460506832294,0.4096375120312166,0.00118974532749618,-0.00118974532749618
10.0,fluxv_periodic_v3_persistent,0.7421875,0.21663262849420517,0.005859281012526975,0.3582943943174487,0.00969081876590551,-0.00969081876590551
10.0,fluxv_periodic_v3_persistent,0.75,0.1871272197824608,0.010101405171130977,0.3094946238629901,0.016706979335028155,-0.016706979335028155
10.0,fluxv_periodic_v3_persistent,0.7578125,0.1593656423048372,0.013305980315145958,0.26357902168994,0.022007110336763714,-0.022007110336763714
10.0,fluxv_periodic_v3_persistent,0.765625,0.13274124840654822,0.01575350431329465,0.2195442373079013,0.02605513456372158,-0.02605513456372158
10.0,fluxv_periodic_v3_persistent,0.7734375,0.10717783565412384,0.017454043671030782,0.1772642375106323,0.028867701273677507,-0.028867701273677507
10.0,fluxv_periodic_v3_persistent,0.78125,0.08260107176693277,0.018422687649963854,0.1366160821867928,0.03046976699274047,-0.03046976699274047
10.0,fluxv_periodic_v3_persistent,0.7890625,0.05906988561205928,0.01857291050996626,0.09769723533747317,0.03071822452663702,-0.03071822452663702
10.0,fluxv_periodic_v3_persistent,0.796875,0.03651409620512738,0.017935653365181582,0.06039162278924722,0.029664248196745416,-0.029664248196745416
10.0,fluxv_periodic_v3_persistent,0.8046875,0.014693872526344187,0.016712922355827886,0.02430258171910202,0.027641941264245337,-0.027641941264245337
10.0,fluxv_periodic_v3_persistent,0.8125,-0.006425716581165142,0.014951733960960152,-0.010627661430815982,0.024729065518775933,-0.024729065518775933
10.0,fluxv_periodic_v3_persistent,0.8203125,-0.026874226697663484,0.01270080317314117,-0.04444798941100747,0.021006191966079907,-0.021006191966079907
10.0,fluxv_periodic_v3_persistent,0.828125,-0.04646226342098653,0.009902313878917266,-0.07684515784511854,0.016377697017523996,-0.016377697017523996
10.0,fluxv_periodic_v3_persistent,0.8359375,-0.06537629673562834,0.006759444211696898,-0.1081275743383058,0.011179622324608911,-0.011179622324608911
10.0,fluxv_periodic_v3_persistent,0.84375,-0.0836451166288531,0.003345058670652318,-0.13834285540670044,0.005532480396367264,-0.005532480396367264
10.0,fluxv_periodic_v3_persistent,0.8515625,-0.10125894688901355,-0.0002919224440150799,-0.16747483191707802,-0.00048281819776216324,0.00048281819776216324
10.0,fluxv_periodic_v3_persistent,0.859375,-0.11812642298907255,-0.0041139744191235495,-0.19537239367840034,-0.006804210349027728,0.006804210349027728
10.0,fluxv_periodic_v3_persistent,0.8671875,-0.13409369079176697,-0.008057403246217175,-0.22178107729193056,-0.013326350863863757,0.013326350863863757
10.0,fluxv_periodic_v3_persistent,0.875,-0.14932150917279108,-0.012038284100609207,-0.24696676608465595,-0.019910434270359812,0.019910434270359812
10.0,fluxv_periodic_v3_persistent,0.8828125,-0.16378392475581227,-0.01602063049321769,-0.2708865350857712,-0.026496941569005738,0.026496941569005738
10.0,fluxv_periodic_v3_persistent,0.890625,-0.17745436703268685,-0.01997003114280628,-0.29349643863395924,-0.03302895903792148,0.03302895903792148
10.0,fluxv_periodic_v3_persistent,0.8984375,-0.1900618912184256,-0.02381991509496497,-0.3143483540327177,-0.03939638322706232,0.03939638322706232
10.0,fluxv_periodic_v3_persistent,0.90625,-0.20165307702738322,-0.027560877091497626,-0.3335193206950761,-0.04558365853286011,0.04558365853286011
10.0,fluxv_periodic_v3_persistent,0.9140625,-0.21200255582542404,-0.03135668357155591,-0.35063659551752746,-0.05186164257050063,0.05186164257050063
10.0,fluxv_periodic_v3_persistent,0.921875,-0.22117500467163337,-0.03511921978100944,-0.3658071495868941,-0.05808460003371436,0.05808460003371436
10.0,fluxv_periodic_v3_persistent,0.9296875,-0.22922007369555358,-0.03872897028736233,-0.37911310055653147,-0.06405486120951599,0.06405486120951599
